stamp,x,y,z,qx,qy,qz,qw
0.000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781893146.302269,0.03406591713428497,0.03764300420880318,0.15890757739543915,0.00598941197988266,0.045874410034577984,0.00013022673884485996,0.9989292402409883
1781893147.102435,0.034641869366168976,0.03975798189640045,0.1576169729232788,0.0059619881541666435,0.04580817039387433,0.00016209468887995273,0.9989324548781627
1781893148.502320,0.03487519174814224,0.04097501561045647,0.15571479499340057,0.0059192446503390506,0.04575331914298568,0.0001870447076754052,0.9989352070767119
1781893149.402221,0.03430632874369621,0.03848199173808098,0.15281595289707184,0.005920498939984118,0.0457692874243677,0.00016126200546480004,0.9989344835997791
1781893150.302366,0.034712228924036026,0.042002007365226746,0.15949901938438416,0.006060216965329433,0.045719149555984044,0.0001690686551572936,0.9989359454701544
1781893150.802225,0.03663960099220276,0.035660602152347565,0.1559956669807434,0.005954661088126691,0.04569105396723005,0.00014062245628824278,0.9989378473901446
1781893152.002396,0.03487437590956688,0.04001902416348457,0.15745414793491364,0.006009303340380965,0.04574055453751031,0.00016527454439543306,0.998935274203411
1781893152.902558,0.03461473062634468,0.04375946894288063,0.16070108115673065,0.006085300011316507,0.04579180448605447,0.00018272267689865376,0.9989324548781627
1781893153.102376,0.03610658645629883,0.03801507502794266,0.15625114738941193,0.005992813043474787,0.045719790701847556,0.00015532949924326666,0.9989363183959281
1781893154.402443,0.020538775250315666,0.026334840804338455,0.18636642396450043,0.009061209080582175,0.04705764517393906,-0.0016487182464454194,0.9988497063756029
1781893155.502267,-0.3624260723590851,0.007890662178397179,0.2290511131286621,0.033271032674081914,0.05692699894445795,-0.000584839078964096,0.9978236417211057
1781893156.902393,-0.8481796979904175,-0.013916855677962303,0.26596924662590027,0.03603558489915825,0.04126103541767201,0.02355698925018069,0.9982204323676128
1781893157.502198,-1.0373942852020264,-0.028848789632320404,0.3101526200771332,0.024586812625023203,0.03720521033383344,0.018945287324466993,0.9988254861867671
1781893159.002150,-1.6380248069763184,-0.05206354707479477,0.3758457899093628,-0.0022401300370521226,0.03195440865051204,0.060654425684830295,0.9976446755976788
1781893159.902230,-1.930497646331787,-0.11599548161029816,0.4263930022716522,-0.005201093016844337,0.024302623362638377,0.07066107552117795,0.9971907315968433
1781893160.302256,-2.027885675430298,-0.16544267535209656,0.43560734391212463,3.5418148875453834e-05,0.026175755324216805,0.06455571593772597,0.9975707230318341
1781893162.002423,-2.6975510120391846,-0.2496582567691803,0.47610899806022644,0.006948251034259325,0.017579610052832997,0.06038048903370368,0.997996416701361
1781893163.202539,-3.154877185821533,-0.27450570464134216,0.5224507451057434,-0.011406222680070298,0.022342219697743634,0.06079025260529162,0.9978352973763722
1781893163.902085,-3.41355037689209,-0.2941736876964569,0.5482553243637085,-0.015163749734312202,0.024639684006018726,0.06204330761007218,0.9976540406396072
1781893164.902340,-3.7789087295532227,-0.3475184738636017,0.5932422876358032,-0.021038646791750392,0.02892503471629174,0.06325399767224585,0.9973563177317062
1781893165.902503,-4.147054672241211,-0.40468069911003113,0.6255634427070618,-0.019796011695014944,0.02448236293280593,0.045949650758489946,0.998447449803213
1781893166.902219,-4.4850945472717285,-0.43995872139930725,0.6809083223342896,-0.019665445503233604,0.047724942850031614,0.02733096055022989,0.9982928590671221
1781893167.602313,-4.724243640899658,-0.46154913306236267,0.7036468982696533,-0.008347713134499885,0.0539989112589107,0.07863014985273914,0.9954052883355882
1781893168.902436,-5.12471342086792,-0.6397531032562256,0.7673989534378052,0.028919778835712937,0.0641367995875755,0.10094223248849965,0.9924015129743395
1781893169.802434,-5.36729621887207,-0.7206671237945557,0.8367922902107239,0.02197863821261024,0.09339955490979099,0.10440471593282871,0.9898955162259514
1781893170.302321,-5.535647869110107,-0.7257779836654663,0.8695905208587646,0.0238192203224425,0.09710667904084358,0.08060291492410776,0.9917187747501547
