stamp,x,y,z,qx,qy,qz,qw
0.000000,0.1105,0.0,-0.404,0.0,0.0,1.0,0.0
1781893146.702396,0.10951471328735352,0.041288111358881,-0.2556416988372803,0.045688402969640704,-0.005969556471976344,0.9989378772241548,-0.00014155126143701688
1781893147.102435,0.10915814340114594,0.04137229546904564,-0.25528591871261597,0.045706335552853944,-0.006005662977232221,0.9989368479502875,-0.0001417344904028719
1781893148.302679,0.10943802446126938,0.04151839762926102,-0.2544970214366913,0.04569587162812076,-0.006100341385205304,0.998936758448162,-0.000158005007682018
1781893148.702474,0.10977408289909363,0.04228414595127106,-0.2534509599208832,0.045654420747737914,-0.006162629022923001,0.998938272524706,-0.00018365209698279785
1781893148.802560,0.10959404706954956,0.04282335937023163,-0.2529276907444,0.04564333048484013,-0.00614152242045614,0.9989389139554563,-0.00017976682804483142
1781893149.502268,0.10933046787977219,0.042390674352645874,-0.2530617415904999,0.04565147652446614,-0.0060845017109465134,0.998938884121477,-0.0001663969277016782
1781893150.302366,0.11011051386594772,0.04615149646997452,-0.2557121217250824,0.045709551743884656,-0.0060103068421750346,0.9989366913215626,-0.00017856839979982572
1781893150.602535,0.11245517432689667,0.03758550062775612,-0.2568899393081665,0.04564977324137967,-0.00595856586831681,0.9989397194725593,-0.00011060032633344827
1781893151.502368,0.10801922529935837,0.041544243693351746,-0.25552067160606384,0.04572095304816268,-0.0059856939811681765,0.9989363034788998,-0.00011535881414568913
1781893151.802577,0.10834866762161255,0.042224518954753876,-0.25665155053138733,0.045631497218470034,-0.006087283170169195,0.998939779140467,0.00010431322202544442
1781893152.602256,0.11190874129533768,0.04474133998155594,-0.2559250295162201,0.04571488820143384,-0.0059989065516102775,0.9989364899417372,-0.000196023384262439
1781893153.102376,0.10621853917837143,0.04336035996675491,-0.2551141679286957,0.045739550157330874,-0.0060038701029800625,0.9989353413301056,-0.0001393575262768674
1781893153.702301,0.10934388637542725,0.0429743155837059,-0.2553888261318207,0.0456660709344093,-0.005972890695197323,0.998938884121477,-0.00016364179318159285
1781893156.002230,-0.4411740005016327,0.014476869255304337,-0.1658349484205246,0.060233287187939605,-0.04397848808106051,0.9972061901558563,-0.004200119428590833
1781893156.802529,-0.7168279886245728,0.013101838529109955,-0.1277211606502533,0.04448559571505087,-0.037343033131305145,0.9980589834176746,-0.02246818792938761
1781893157.102186,-0.8249775767326355,-0.00016349629731848836,-0.15027561783790588,0.04378537697546274,-0.02385095698937612,0.9983992803598334,-0.026699075748633724
1781893157.802408,-1.071216106414795,0.008403551764786243,-0.11199958622455597,0.0437422079954737,-0.010016866964199893,0.9987292112829502,-0.022940046778669503
1781893157.902235,-1.1094797849655151,-0.004719393793493509,-0.0927562266588211,0.040306805720478026,-0.004531222080404549,0.9988798036360758,-0.024371034019471598
1781893158.502158,-1.3751548528671265,-0.02880309522151947,-0.07322932779788971,0.034222622660014454,0.000699551217464038,0.9985020713641402,-0.04268420747835634
1781893159.302335,-1.5902810096740723,-0.05903563275933266,-0.03286747261881828,0.026268747053133354,0.009834498196232633,0.9975842114565429,-0.06355285258412846
1781893162.902551,-2.938535690307617,-0.2644469141960144,0.09432044625282288,0.025555269537139155,0.012660807638907609,0.9979060049356848,-0.058053547685765754
1781893165.302132,-3.8657758235931396,-0.38085460662841797,0.19117122888565063,0.021829963284757437,0.025896971111223948,0.9972460196839505,-0.06597894425576153
1781893167.302326,-4.599769592285156,-0.42984431982040405,0.2821812629699707,0.05547433461561833,0.00800984597200788,0.996522138142476,-0.0616607043473542
1781893167.902101,-4.737184524536133,-0.51058429479599,0.32722407579421997,0.05921141505384904,0.005648190298034775,0.9942096618783728,-0.08949425364695048
1781893171.202290,-5.738363265991211,-0.7502183318138123,0.5381793975830078,0.08234853963947697,-0.013043140746684934,0.9964127198180186,-0.014501666374193025
1781893171.702167,-5.904348373413086,-0.7759889364242554,0.56010901927948,0.07625750469971067,0.0027008323314003913,0.9970704245870828,0.005297218655714229
1781893172.502260,-6.218699932098389,-0.7431533336639404,0.6250213384628296,0.07609134681383671,0.002233872141814158,0.996645957619728,0.030032571002756286
1781893173.002195,-6.391279220581055,-0.7364915609359741,0.6571551561355591,0.07477923230864285,0.014365432731506282,0.9966583970307836,0.029559429540201458
1781893173.202158,-6.470063209533691,-0.7362097501754761,0.6593700051307678,0.07208925571033312,0.014755082513942848,0.9968469203234974,0.02969259681502351
1781893174.702195,-7.003145694732666,-0.6878834366798401,0.7577633857727051,0.055868341920263166,0.022226704642454256,0.9958205203637944,0.06874726327321193
1781893175.302252,-7.198551177978516,-0.6479825377464294,0.8118261694908142,0.04261573191495999,0.03893285852580227,0.9955930236667199,0.07390991821207649
1781893175.502187,-7.293854236602783,-0.6343048214912415,0.8042019605636597,0.03061271113207693,0.03315703016419872,0.9958180812774335,0.07943432782273263
1781893175.902171,-7.434112548828125,-0.6278225779533386,0.8365284204483032,0.03161508577067422,0.029731180337556833,0.9953851460724551,0.08558600067191847
1781893176.402041,-7.6114821434021,-0.6066705584526062,0.8297291994094849,0.039683169400409696,0.02489338159511882,0.9945942381564786,0.0926707437050786
1781893177.402032,-7.996819496154785,-0.4643201529979706,0.8840613961219788,0.057883509058030996,0.01118048056533832,0.9926795115027867,0.10541277526316403
1781893178.202100,-8.261890411376953,-0.4848703145980835,0.9255936145782471,0.05118828612785304,0.011350391805007229,0.9952250114328035,0.08232936944465133
1781893178.502344,-8.356169700622559,-0.46716123819351196,0.9566566348075867,0.05446056774282597,0.0045557007073599816,0.9946808911438666,0.08731083825706039
1781893178.802105,-8.481792449951172,-0.4254164695739746,0.9520542025566101,0.046593601956699655,0.005784485614643364,0.9949975283390765,0.08817848063288085
1781893179.502092,-8.728275299072266,-0.3636714220046997,1.0035792589187622,0.05472302670798423,0.002327913958906468,0.9943666182523802,0.09074671989387337
