stamp,x,y,z,qx,qy,qz,qw
1782243053.751908,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781893147.202304,0.0330524668097496,0.037352096289396286,0.15865550935268402,0.005958914623241978,0.04591924410739383,0.00012675987999661382,0.9989273606803536
1781893147.402507,0.0337042510509491,0.03930556774139404,0.1575603187084198,0.005957417544162922,0.04583123841018708,0.00015983610959686124,0.9989314255987084
1781893149.202593,0.03402121737599373,0.04022810608148575,0.1553546041250229,0.005915456729884752,0.04577067455463289,0.00019021087510481764,0.9989344463071396
1781893153.302533,0.030606510117650032,0.04280656948685646,0.15438279509544373,0.0059912652358537904,0.045859390200029285,0.00017452289733966046,0.998929933887472
1781893153.702301,0.0361139290034771,0.03619198501110077,0.15783843398094177,0.005965145745712496,0.045627141423158254,0.00015539346487105382,0.9989407189095434
1781893154.302624,0.0292584877461195,0.04320366680622101,0.16161514818668365,0.005894870062862137,0.04722290121130841,-0.0008374331738739806,0.9988666236090862
1781893154.402443,0.019900165498256683,0.024883639067411423,0.1863480806350708,0.009133148026373645,0.0470297974347033,-0.0016808382284650722,0.9988503180266031
1781893156.202374,-0.5906291604042053,-0.005146400071680546,0.24671465158462524,0.045198879801894756,0.060392803364843886,0.0035423166839970445,0.9971445263359896
1781893156.802529,-0.7925101518630981,-0.018451938405632973,0.2835518419742584,0.03736293052192052,0.04450231492166478,0.022471121706777623,0.9980574082865725
1781893158.302377,-1.3224989175796509,-0.04556596651673317,0.341061532497406,0.0008197620559042154,0.03607126409901984,0.025317549001340325,0.9990281508587188
1781893158.802318,-1.4985592365264893,-0.056886401027441025,0.37686753273010254,-0.009689342795615199,0.03145681777719401,0.050470774543793034,0.9981829705360394
1781893159.402178,-1.7356727123260498,-0.07712149620056152,0.38907697796821594,-0.010195751851055476,0.025511157803908974,0.06390291538535857,0.9975779004499666
1781893159.902230,-1.9312025308609009,-0.11904007941484451,0.4264371395111084,-0.005214831829464303,0.024310065936021176,0.0706287104338779,0.9971927638618786
