stamp,x,y,z,qx,qy,qz,qw
1782243053.750986,-18.618366241455078,1.0863336324691772,2.8284902572631836,0.025205903747613986,0.0018337852707465986,0.178127403599551,0.9836828356600221
1781893206.301772,-18.35251235961914,1.1933757066726685,2.8663666248321533,0.01633582855202498,-0.00024335464437912126,0.14125413289280725,0.9898385605529262
1781893206.801834,-18.54693031311035,1.1109503507614136,2.8708901405334473,0.026829823890178725,-0.00031866889009650673,0.16536731523066212,0.9858669902659449
1781893207.702135,-18.851932525634766,0.974520742893219,2.8610053062438965,-0.00066282336582475,0.010170480243717486,0.24259359790535606,0.9700744558054363
1781893208.302039,-19.07611656188965,0.8284759521484375,2.8791513442993164,0.02090065751348948,0.003765984135950808,0.25961532410426,0.9654785569880241
1781893209.101786,-19.347562789916992,0.6601780652999878,2.927382707595825,0.012731425049110984,-0.0066206650178500265,0.2853777465999832,0.958307676213727
1781893209.601949,-19.499568939208984,0.5601675510406494,2.8843135833740234,0.013464858361083135,0.007338107887512961,0.3075932527967381,0.9513943703734065
1781893210.801710,-19.88728904724121,0.20870861411094666,2.917232036590576,0.020357159065184822,-0.0031328880001980927,0.3689548644476668,0.9292190718020839
1781893212.601745,-20.2888126373291,-0.2917460501194,2.9337687492370605,0.012207694584403293,0.005569495000174857,0.5190265544938001,0.85465276898632
1781893213.001895,-20.351238250732422,-0.40083181858062744,2.9309279918670654,0.005408936692204281,0.00045515711290598185,0.5501007944794842,0.8350806167227042
1781893214.401996,-20.499624252319336,-0.961459219455719,2.9305713176727295,0.016517527891539787,-0.0035502015605886356,0.6171286997136253,0.7866808313931299
1781893217.001663,-20.545028686523438,-1.9393917322158813,2.9662926197052,0.03588022315864464,0.011588124245387882,0.7125988252034073,0.7005577938115489
1781893218.301698,-20.546283721923828,-2.478649377822876,2.9858651161193848,0.03492560988023977,0.008178735037356916,0.7339284387130129,0.6782789598332715
1781893219.102003,-20.51158332824707,-2.749821424484253,3.003065824508667,0.03307970557641011,0.007792229625537873,0.7405435000674984,0.6711484964997189
1781893219.601804,-20.52958869934082,-2.925370454788208,3.0008318424224854,0.01936692408281391,0.01371313933055675,0.7438814296514404,0.6678901829719754
1781893220.301790,-20.496501922607422,-3.1848347187042236,3.006887197494507,0.020664578514703647,0.015334146411196639,0.7493577568359522,0.6616651794835664
1781893220.701649,-20.52057456970215,-3.3980698585510254,3.002031087875366,0.026710233069657707,0.01847830799237568,0.7560004512110144,0.6537647987609034
1781893221.601686,-20.401342391967773,-3.6554362773895264,2.998563051223755,0.027954612593045016,0.013043588554919452,0.7800102099752007,0.6250059902380936
1781893222.901786,-20.274757385253906,-4.153532981872559,2.9991986751556396,0.04726826307037708,0.01445498401650836,0.799208507238275,0.5990179357036598
1781893223.401761,-20.192066192626953,-4.328373908996582,3.0240061283111572,0.0484204528476137,0.026156268140363266,0.8149461217368674,0.5769177990986812
1781893224.001637,-20.093399047851562,-4.506731986999512,2.9893150329589844,0.05346973536928198,0.02915155577394565,0.8354554428882063,0.5461733608583045
1781893224.601948,-19.990633010864258,-4.707814693450928,2.9971442222595215,0.05799458618180014,0.026250400708379758,0.8413966323512395,0.5366555672316189
1781893225.201607,-19.921663284301758,-4.950827121734619,2.9849143028259277,0.06759019047532272,0.020601731872239286,0.8561778852871399,0.5118266858133266
1781893225.501886,-19.834369659423828,-5.041424751281738,2.992365598678589,0.06896018744407584,0.01767746337388441,0.871154013289748,0.48582166388784415
1781893226.101752,-19.7191104888916,-5.2172956466674805,2.9709560871124268,0.07165721629604592,0.004333982311942392,0.8889058989190387,0.45242982891433375
1781893231.401848,-18.442258834838867,-6.713460445404053,2.8267741203308105,0.06644214537130369,0.019326142360727133,0.9254676915577638,0.3724533655494351
1781893231.601611,-18.373186111450195,-6.770637035369873,2.7921605110168457,0.07073773921492052,0.016241249585365443,0.9263350443980939,0.36964277124916184
1781893233.301508,-17.990049362182617,-7.11837911605835,2.777564287185669,0.052769389752946136,0.020189364348882674,0.9136851338716584,0.4024763931954429
1781893234.501799,-17.74844741821289,-7.507233619689941,2.787409782409668,0.045597794286316,0.015431054439778281,0.8862754621197375,0.46065006457203245
1781893235.001746,-17.65399932861328,-7.617633819580078,2.7519590854644775,0.05658254461167278,0.0164410119102087,0.8764079806017778,0.4779510051114243
1781893235.601526,-17.555278778076172,-7.7652130126953125,2.76841139793396,0.0444119796808808,0.015893484875384056,0.8610394743873503,0.5063457433798698
1781893236.101680,-17.475393295288086,-7.948668003082275,2.777087926864624,0.047784284861741376,0.009683962789719539,0.8387381725292066,0.5423478411622126
1781893236.701758,-17.41905975341797,-8.20641040802002,2.7463927268981934,0.04090871602231153,0.0064284514395248635,0.8352721108920849,0.5482751972954775
1781893237.401494,-17.286270141601562,-8.416614532470703,2.7732958793640137,0.023969736820835762,-0.006131334175526178,0.8406883190734857,0.5409537875645019
