time_sec,cpu_ticks,rss_kb
1789402300.505723979,18,54896
1789402302.521965269,150,108896
1789402304.536714788,350,147436
1789402306.549669441,515,147268
1789402308.565154579,667,147268
1789402310.577371709,818,147268
1789402312.597025460,968,147268
1789402314.614358503,1118,147268
1789402316.627623558,1269,147268
1789402318.638864504,1422,147268
1789402320.654252852,1593,147268
1789402322.668620966,1773,147268
1789402324.680116739,1960,147268
1789402326.694518763,2143,147268
1789402328.707270652,2322,147268
1789402330.720317055,2506,147268
1789402332.733013478,2695,147268
1789402334.749766008,2869,147268
1789402336.761211895,3019,147268
1789402338.776710369,3166,147268
1789402340.794527141,3314,147268
1789402342.808876707,3461,147268
1789402344.820543428,3610,147268
1789402346.833403743,3757,147268
1789402348.844257003,3905,147268
1789402350.856555913,4053,147268
1789402352.868445387,4200,147268
1789402354.880723037,4348,147268
1789402356.893331551,4514,147268
1789402358.905898043,4679,147268
1789402360.917909760,4837,147268
1789402362.932245758,4999,147268
1789402364.946414938,5164,147268
1789402366.958407050,5326,147268
1789402368.972800146,5488,147268
1789402370.989608977,5653,147268
1789402373.004149478,5822,147268
1789402375.016347188,5969,147268
1789402377.028396702,6113,147268
1789402379.041810203,6260,147268
1789402381.055804673,6407,147268
1789402383.068765787,6557,147268
1789402385.081007649,6702,147268
1789402387.098101307,6850,147268
1789402389.112921163,6998,147268
1789402391.125462448,7146,147268
1789402393.137459836,7294,147268
1789402395.150606560,7442,147268
1789402397.165542380,7593,147268
1789402399.181435380,7743,147268
1789402401.196322192,7889,147268
1789402403.215057978,8034,147268
1789402405.227128304,8183,147268
1789402407.239531445,8331,147268
1789402409.251884529,8474,147268
1789402411.265549730,8616,147268
1789402413.278135270,8760,147268
1789402415.295030540,8911,147268
1789402417.309480427,9056,147268
1789402419.323092215,9205,147268
1789402421.341304541,9297,147268
1789402423.363012988,9297,147268
1789402425.382898850,9297,147268
1789402427.403205107,9297,147268
1789402429.421102811,9297,147268
1789402431.442782387,9297,147268
