stamp_sec,recv_wall_sec,accepted_gap_sec,x,y,z,qx,qy,qz,qw
1785495427.853138924,1789398859.265271,0.000000,-0.010879565481500517,-0.024639498835012243,-0.003441829621751602,-0.01878816001687738,0.0024622565723261465,0.00027945273036236577,0.9998204159957546
1785495427.953464031,1789398859.270933,0.100325,-0.011813938757517687,-0.01608885199201939,-0.004389468000395191,-0.018775069840112183,0.002477541649973656,0.0002838913057089974,0.9998206228847243
1785495428.052647114,1789398859.297866,0.099183,-0.051438530647352945,-0.02586810515350034,-0.004622107213102522,-0.01855849081457741,0.002750379952826025,0.0005018829309701385,0.9998238674598261
1785495428.152858019,1789398859.405099,0.100211,-0.03418958559685152,-0.018937587023460815,-0.004314342524138315,-0.018399875763744827,0.0026028682415831,0.0003440912792691619,0.9998272607055617
1785495428.253067970,1789398859.486971,0.100210,-0.02000545675836984,-0.025508475769627326,-0.010798468318920729,-0.018592976921725735,0.0025148757387095824,0.00028022007013971974,0.999823933543261
1785495428.352382898,1789398859.609838,0.099315,-0.016928955018786506,-0.03511794185113247,-0.00511359566741848,-0.018494303756405785,0.0025367756056715713,0.00029119132084131055,0.9998257051635084
1785495428.452474117,1789398859.682917,0.100091,-0.014180286406195411,-0.033157391488211396,-0.002001589340657417,-0.018425885206726045,0.002205748334146614,0.0004910514079789212,0.9998276753006738
1785495428.552761078,1789398859.829301,0.100287,-0.00946371305887024,-0.024111723930339727,-0.0074400622517661885,-0.018277033226144247,0.0022427446515511005,0.0003079356065582883,0.9998303982818989
1785495428.651973009,1789398859.884704,0.099212,-0.008561466036998654,-0.016636271017620385,-0.013236281786860538,-0.01836762393558088,0.00203721346356468,0.0003956662192869632,0.9998291472049151
1785495428.752245903,1789398860.016518,0.100273,-0.010610939265820053,-0.024018065876337626,-0.008467375722140902,-0.018488414540704812,0.002086866988099747,0.00037706673162895996,0.9998268256726387
1785495428.852550030,1789398860.066348,0.100304,-0.0014388024137935718,-0.03290257610346486,0.00020986496801844723,-0.018641768475911074,0.0021813536302721227,0.00021509058036507287,0.9998238244313207
1785495428.951936007,1789398860.227349,0.099386,-0.00668186322733726,-0.032856604123900575,0.0022678108954483633,-0.01872043887367717,0.0021971174729807,0.00029830631111009816,0.999822298639379
1785495429.051964045,1789398860.285136,0.100028,-0.003219627246182487,-0.04938680736140155,-0.0032492246142101777,-0.018708424921254754,0.0023277897720751783,0.00011347183495622806,0.9998222658832346
1785495429.152035952,1789398860.423201,0.100072,0.005614569894813376,-0.04456712685046592,-0.0002476711545444932,-0.01861831548795736,0.002414253396087031,8.141587626662525e-05,0.9998237460074577
1785495429.252379894,1789398860.474925,0.100344,-0.012958965534517534,-0.043716768939713845,-0.0006463709741659218,-0.01885592980677296,0.0024344438496356952,0.00020928092395346035,0.9998192254581625
1785495429.351785898,1789398860.624553,0.099406,-0.028271460795229734,-0.03795793209290967,-0.004264721683906625,-0.018584773145147757,0.0025053353748641675,0.0005235879122529457,0.9998240121928963
1785495429.452049017,1789398860.664388,0.100263,-0.03399703952008999,-0.024659169379605238,-0.00537245435981526,-0.018534921585490843,0.0028992547227562186,0.00042938198833664413,0.9998239178150222
1785495429.552469015,1789398860.809523,0.100420,-0.025744556856217626,-0.017997985842591144,-0.002336517792376702,-0.018472057278388132,0.0024974246454588464,0.00023371312514559043,0.9998262305762033
1785495429.651681900,1789398860.875573,0.099213,-0.01647310212098924,-0.014511292809681978,-0.003443985711630071,-0.01847183050955646,0.0025849053079342985,0.00037090544793595253,0.9998259709426055
1785495429.751981974,1789398861.015707,0.100300,0.0029458541801429677,-0.01711594608106471,-0.008542334548719166,-0.01843455151589892,0.002034611458182695,0.000277480361342816,0.9998279605368471
1785495429.852205038,1789398861.076919,0.100223,0.004489793427220293,-0.016900984392890367,-0.009488360811708785,-0.018558612171480547,0.0020521792777783527,8.000811170314218e-05,0.9998256648402173
1785495429.951565027,1789398861.223635,0.099360,-0.0017371633547429086,-0.03057205850801483,-0.008788145525226831,-0.01876296307407183,0.002505901189411079,6.151233490607799e-06,0.999820819766258
1785495430.051863909,1789398861.276173,0.100299,-0.005247702007055939,-0.02729954906971099,-0.008036697011515992,-0.01881991900114263,0.002409173916119608,3.226863263504098e-05,0.9998199865418613
1785495430.152066946,1789398861.420420,0.100203,-0.009410325553304427,-0.029842397259656393,-0.007369336997468667,-0.0184561761067418,0.0020947552351903774,6.21017783695359e-05,0.99982747397108
1785495430.251229048,1789398861.479612,0.099162,-0.01502195803452961,-0.02208455975913879,-0.0032502911230154474,-0.01871171149750937,0.0023665518305104384,0.00018977859623285113,0.9998221018107931
1785495430.351475954,1789398861.633953,0.100247,-0.013511453980434726,-0.020421792225602375,-0.0045647249513365296,-0.01881629113615124,0.002015297535616708,0.0003560458278794598,0.9998208634525942
1785495430.451785088,1789398861.673824,0.100309,-0.0036547678065847466,-0.02248662016873718,-0.005122663405555727,-0.018524523684134715,0.002073259017685956,0.00030269415342020303,0.9998262108964592
1785495430.552309036,1789398861.807579,0.100524,-0.017581932858927864,-0.015934584949985304,-0.008785179341724014,-0.018787370220948917,0.002335737629142192,0.0005201982884379283,0.9998206381364857
1785495430.652524948,1789398861.885472,0.100216,-0.017123150879631954,-0.015052915535258156,-0.0011920317046593132,-0.01868154153688361,0.002332640630901197,0.0005037170396565247,0.9998226368024664
1785495430.751563072,1789398862.026181,0.099038,-0.012027361309910629,0.0012198477722726742,-0.009258145174568855,-0.01833433781329906,0.0022169359177272767,0.00048742719921473506,0.99982933527018
1785495430.851839066,1789398862.075268,0.100276,-0.01294302961920617,-0.00605198855568148,-0.012974983259798789,-0.018386661334250133,0.0026176481969471302,0.00029370090991904103,0.9998274812899833
1785495430.952213049,1789398862.222404,0.100374,-0.014089669470476383,-0.02072442639778494,-0.0034000793423841214,-0.018566626433473166,0.0023628901493849444,0.0004249405617035448,0.9998247429217487
1785495431.052498102,1789398862.280043,0.100285,-0.007664443586181402,-0.018880624201754265,-0.004852343504091972,-0.01860709338907565,0.0024868634924396283,0.00022607086530845408,0.9998237547075705
1785495431.152724028,1789398862.422462,0.100226,0.0026433409771630667,-0.008237994142913227,-0.00721228378067168,-0.018738978099230783,0.0020454273830136415,0.00029118090725998376,0.9998222752771098
1785495431.251972914,1789398862.462993,0.099249,0.0011250042378689526,-0.004287502190960324,-0.001880276888613086,-0.018657112846936132,0.0022709703082281186,0.00017599349157594815,0.9998233463269233
1785495431.352257013,1789398862.616152,0.100284,-0.005672571131091729,-0.005755534325055781,-0.005659249757685503,-0.01863106800028079,0.002654834380355906,0.00031750455501581583,0.9998228514844214
1785495431.451512098,1789398862.654588,0.099255,-0.0072404973031290724,-0.024393813484357017,-0.0033256719510680877,-0.018609374876777284,0.002409471283726249,0.00027011108232811396,0.9998238908201942
1785495431.551650047,1789398862.811515,0.100138,-0.01928421004010799,-0.02250431049292343,-0.010172731156749215,-0.0186765537187031,0.002114909946432295,0.0002727315065765968,0.9998233039465704
1785495431.651865959,1789398862.857473,0.100216,-0.014348182227499756,-0.027793950076057387,-0.011122047921793499,-0.01865229203313886,0.0025956469258343177,0.00022174473792280658,0.9998226369952913
1785495431.752110004,1789398863.040887,0.100244,-0.012701903024151674,-0.020895012848003304,-0.012086276429923382,-0.01821724532063419,0.002368204188549239,0.00025182484042830816,0.9998312158390029
1785495431.851408005,1789398863.093063,0.099298,-0.0021508968232695283,-0.01972304159935314,-0.0074846596811453114,-0.018392753588091094,0.002344230699588139,0.00017981664849900752,0.9998280746527614
1785495431.951628923,1789398863.217564,0.100221,-0.009127992613498403,-0.027622757897215924,-0.01015951003074933,-0.01827863948200807,0.001939061245522437,0.00035121759886854196,0.99983098973095
1785495432.052097082,1789398863.259690,0.100468,-0.010601260883034088,-0.03384423359301625,-0.010025856722290172,-0.01857061669281402,0.0024031955807825283,0.0002923055908336862,0.9998246203230298
1785495432.152303934,1789398863.424176,0.100207,-0.006046884461851244,-0.038892557896486823,-0.009759001860851046,-0.01852645092136306,0.0021217974751215774,0.00037973771111181505,0.9998260470656902
1785495432.251545906,1789398863.465281,0.099242,-0.009516079720185588,-0.023718873211618655,-0.010255770582636659,-0.018471896988122256,0.0023605402053814757,0.00028294870145950776,0.9998265533639479
1785495432.351875067,1789398863.587667,0.100329,-0.009890453300514804,-0.021830518821489044,-0.004888441932525522,-0.018718961712418672,0.0023215191747882596,0.0002840943650151794,0.999822049322539
1785495432.451059103,1789398863.709535,0.099184,-0.010563085533697794,-0.019022902471018288,-0.00790368521591861,-0.018506948821275227,0.002260713687768617,0.0004033598582464594,0.9998260945383318
1785495432.551098108,1789398863.779308,0.100039,-0.01682947392182588,-0.017978236970511242,-0.009764922759657957,-0.018579906546785596,0.002255748999919747,0.00025594101246485844,0.9998248012343763
1785495432.651318073,1789398863.921810,0.100220,-0.008959614558697926,-0.026499567344606616,-0.005946314580033751,-0.018626704960006527,0.0022755645252769846,0.00022234325538889773,0.9998238936092201
1785495432.751388073,1789398863.980487,0.100070,-0.002203189509636695,-0.019190765421381352,-0.007487657120317515,-0.01854788179285605,0.002280607797551328,0.00014714992609528353,0.9998253613786616
1785495432.851555109,1789398864.121008,0.100167,0.0018731788924495202,-0.024453585302885748,-0.00434432076574931,-0.01876675946098431,0.0024167542641304464,0.00021985024175017788,0.9998209438214583
1785495432.951648951,1789398864.165524,0.100094,-0.0045847626313615455,-0.02332298827803693,-0.007976799030022241,-0.018782228310862906,0.002290044591256353,0.00034768881932865844,0.9998209153183052
1785495433.051076889,1789398864.261570,0.099428,-0.011566457838601388,-0.01572504818850852,-0.007043082485622798,-0.01862622965534514,0.0023765119550332044,0.00019664871149756855,0.9998236729989134
1785495433.151295900,1789398864.382589,0.100219,-0.025670577515536867,-0.020466390659347085,-0.003542797735640202,-0.018384336790324127,0.00225462067121103,0.0006299581270136814,0.9998282532511107
1785495433.251557112,1789398864.468868,0.100261,-0.019844394807907246,-0.018236504690225232,-0.005647561398020418,-0.018605532824105906,0.0022500279004872784,0.0005931276103625053,0.9998241944074048
1785495433.351826906,1789398864.576543,0.100270,-0.021035763543926188,-0.012314983669876135,-0.012255274063806554,-0.01837376769668877,0.001986557560303444,0.0006889029895422975,0.9998289772067814
1785495433.451190948,1789398864.669866,0.099364,-0.021913434649570254,-0.017389620885643303,-0.01074741603534457,-0.018683319801710386,0.0023608713467850773,0.0005295377548439426,0.9998225239698479
1785495433.550651073,1789398864.776521,0.099460,-0.017266701048658697,-0.016433010662999,-0.006041622737639751,-0.01875081866938407,0.0024629475916733232,0.0003806362447467061,0.999821081896375
1785495433.651020050,1789398864.876552,0.100369,-0.002483459694349918,-0.00032684885961921546,-0.004644357745235139,-0.01865182466019943,0.0022744108988972905,0.00031143007271147114,0.9998234041585634
1785495433.751178026,1789398864.973773,0.100158,-0.004631864574597862,-0.007403279621916124,-0.006746761310806426,-0.01850163895356818,0.002268919367447885,0.0004541304690985875,0.9998261524517413
1785495433.851310015,1789398865.071509,0.100132,0.001471896808519682,-0.0087556535611009,-0.003924022682856687,-0.018701575557421468,0.002242699600137363,0.0002755389272629591,0.9998225569812241
1785495433.950403929,1789398865.175800,0.099094,-0.009348564007877348,-0.016164474057263872,-0.008018259203412204,-0.018692757394781233,0.002401304166424047,0.00039719832026237665,0.999822312609983
1785495434.051543951,1789398865.271921,0.101140,-0.0146503457436911,-0.016889806779571408,-0.005889840263921198,-0.018615003937477545,0.0022578705256780305,0.000345389258703651,0.9998241167102127
1785495434.150707960,1789398865.374386,0.099164,-0.013090187195684444,-0.012457883434739574,-0.007353007890903596,-0.018623455965323936,0.0023235956085201374,0.00035018537453621024,0.9998238070588034
1785495434.250870943,1789398865.476675,0.100163,-0.02318289903746896,-0.004931995653159644,-0.009303213371837371,-0.018541478103454485,0.0024945953819321453,0.0004597922666668512,0.9998248742528318
1785495434.351070881,1789398865.569696,0.100200,-0.018466555408957495,-0.020151110949034684,-0.007599094318833877,-0.01859645060002559,0.0025312079915779215,0.000451480102449061,0.9998237650590734
1785495434.451294899,1789398865.681167,0.100224,-0.015389293026222717,-0.009703124893596912,-0.011663532717017588,-0.018482774425020502,0.0021171643445609917,0.0005919104399541741,0.9998267621476847
1785495434.551486015,1789398865.771888,0.100191,-0.029159773642354336,-0.015591608009841485,-0.004722334839208198,-0.0187638281789913,0.0026098737123215606,0.0006127128081539774,0.9998203498100495
1785495434.651634932,1789398865.875275,0.100149,-0.013794930952252028,-0.003278667117560424,-0.00781894288012508,-0.018641808487631806,0.002424842719603647,0.00039335649539179327,0.9998232085647758
1785495434.751907110,1789398865.974472,0.100272,-0.013173753760622825,-0.0024932142592321363,-0.010406573329525881,-0.01868889554754964,0.0022975669151136047,0.0004239624142054209,0.999822617580416
1785495434.851048946,1789398866.073102,0.099142,-0.007438383136676656,-0.008016831547749525,-0.013300425593678111,-0.018518615756947875,0.002418703277002519,0.00026885843239154555,0.9998255540143229
1785495434.951306105,1789398866.175474,0.100257,-0.008274978596481346,-0.012834571187213368,-0.010638854558862376,-0.018578690000271684,0.002235965151717028,0.00027871894462455594,0.9998248621901058
1785495435.051502943,1789398866.274842,0.100197,-0.010255213284025518,-0.020103609331275682,-0.006934567726249563,-0.01880180499315235,0.0021343790204122995,0.000212510594504548,0.9998209296641294
1785495435.151707888,1789398866.372720,0.100205,-0.012032997477632493,-0.020043177346662958,-0.008382597389777424,-0.018556866156486083,0.0028701805535168005,0.0001802767502007454,0.9998236705951374
1785495435.250991106,1789398866.476459,0.099283,-0.020765436476710863,-0.013568437822030145,-0.007783012083331764,-0.01848153879389265,0.00284937211640508,0.000392142310500389,0.9998250647122028
1785495435.351385117,1789398866.574440,0.100394,-0.022318450163818303,-0.022417459712654603,-0.00709933711522448,-0.01841056699834604,0.0026655428282042403,0.0004980899529096604,0.9998268339120676
1785495435.451620102,1789398866.671773,0.100235,-0.019111627953865805,-0.024842859183404065,-0.0025722442882014085,-0.018668485792160936,0.002730688719985297,0.000522502829626562,0.9998218631176933
1785495435.550599098,1789398866.789891,0.098979,-0.01218576345265207,-0.017571624658487724,-0.00610338363498697,-0.018811265139254123,0.0025751840429291306,0.0002903506220706249,0.9998196939586267
1785495435.651580095,1789398866.871871,0.100981,-0.0063829599630826975,-0.024121574688255862,-0.013094438636397532,-0.018510145146086617,0.0023175569012355863,0.0003761852729372852,0.9998259158180092
1785495435.751743078,1789398867.007074,0.100163,-0.012093520248824825,-0.012280077769590886,-0.006142176451089998,-0.0184700709587006,0.0027046820008961043,0.00011580829703085017,0.9998257486994886
1785495435.851042032,1789398867.086712,0.099299,-0.010477936581396806,-0.024769172933937104,-0.00811687204746836,-0.018484398334686288,0.0026056671182623945,0.00036194237845613023,0.9998256880650688
1785495435.951189041,1789398867.172457,0.100147,-0.006092766785629811,-0.031227103075532038,0.0005675560893276255,-0.018677070716032758,0.0028254083816939574,0.0003163853649944055,0.9998215260721515
1785495436.051346064,1789398867.318732,0.100157,-0.006743123632537051,-0.03343056934022936,-0.007938244107425885,-0.0185304050316577,0.0025214069646601707,0.0001829432151049239,0.9998251012692476
1785495436.151390076,1789398867.379496,0.100044,-0.011475034104574577,-0.010412664667486192,-0.011918299898644402,-0.018706405654298718,0.002467700876905062,0.00021769378393863347,0.999821950873902
1785495436.251375914,1789398867.530322,0.099986,-0.0011750460170008165,-0.01986917972941478,-0.012912130099604346,-0.018530614323618896,0.0022978729469391493,0.000156499410643264,0.9998256406097232
1785495436.351551056,1789398867.583474,0.100175,0.002191000974959792,-0.025600726846415036,-0.009176027452646507,-0.018543581426992372,0.0025536240281281448,4.920582102863671e-05,0.9998247907363422
1785495436.450613022,1789398867.686608,0.099062,-0.0036790234030796218,-0.020887920940594423,-0.009531886492231023,-0.018460196056770302,0.0021365313554976106,0.00014252668497143924,0.9998273031286237
1785495436.550844908,1789398867.769492,0.100232,-0.003172081516301474,-0.019375021084980057,-0.002550463934450631,-0.01863243067260383,0.0022970555614241846,0.00020431453657797024,0.999823741625767
1785495436.651091099,1789398867.876363,0.100246,-0.006752445037141636,-0.009882494839053253,-0.011854495557046651,-0.018498243980451346,0.0021514027087298966,0.00022621166726302587,0.9998265525901511
1785495436.750401974,1789398867.976620,0.099311,-0.013142888859887045,-0.019729469885299694,-0.012159335165969065,-0.018255677748645702,0.0026843456869303775,0.0001921673150082005,0.999829729298891
1785495436.850744963,1789398868.068816,0.100343,-0.011303809858334651,-0.0111393773285318,-0.007800753087012391,-0.018244724614623228,0.0023368117601175287,0.00031672924692768687,0.9998307701891948
1785495436.950962067,1789398868.173482,0.100217,-0.0086493658148947,-0.012791809533824205,-0.011708407310468405,-0.018511988214782935,0.002059300854881816,0.00039468331331306576,0.9998264398371384
1785495437.050416946,1789398868.273691,0.099455,-0.008505750874975012,-0.007911581109829398,-0.005996045941849382,-0.018492859368962094,0.00220660282168918,0.00028934886667613844,0.9998265156183749
1785495437.150521994,1789398868.372372,0.100105,-0.011572849083779303,-0.0010689248118516586,-0.008471390812098467,-0.01856706628826425,0.0023149081239656885,0.0004539810237927688,0.9998248342340046
1785495437.250828028,1789398868.469980,0.100306,-0.009430310197182778,0.0016306310266475353,-0.012505628701369509,-0.01866356930483985,0.002348312675539129,0.00034774007245263257,0.9998230021784973
1785495437.350404024,1789398868.569651,0.099576,-0.014493665416931277,-0.003801343079272548,-0.0049416751501859535,-0.018902171828528255,0.0023065444001693744,0.00033348129835808753,0.9998186218226376
1785495437.450459003,1789398868.671434,0.100055,-0.01110499152800623,0.004350473758995494,-0.0014182506223184843,-0.018760032837880424,0.0024410889848383256,0.00023530663192407932,0.9998210074224679
1785495437.550647020,1789398868.769355,0.100188,-0.0026588801494933506,0.004319514335430961,-0.009641265469546856,-0.018321762214626666,0.002520534609014752,0.000260298144669548,0.9998289314575326
1785495437.649825096,1789398868.871652,0.099178,-0.00027408914836849624,0.007469004446070423,-0.009247015269807757,-0.018346787875684528,0.0024607573975564717,0.00028636740313032523,0.9998286143341695
1785495437.750036955,1789398868.967681,0.100212,-0.0031486377077533864,-0.021021909538536117,-0.012260662346005369,-0.018443168811072566,0.002446160830081378,0.000451331275138664,0.999826816064402
1785495437.850322008,1789398869.072132,0.100285,-0.008540794108839678,-0.0182319185572673,-0.00940234505028198,-0.018689307012981757,0.0021745144025950842,0.00020598096979220596,0.999822953758478
1785495437.950532913,1789398869.167791,0.100211,-0.007415847853461596,-0.020192369145994038,-0.011310478703275062,-0.018273403644118218,0.0019408036066892159,0.00034183360827363826,0.9998310853091155
1785495438.050498962,1789398869.270272,0.099966,-0.008257809412690904,-0.0198862088090346,-0.012932855320286096,-0.01822961102071686,0.002382767989065983,0.0003440489401771909,0.9998309283719274
1785495438.150568008,1789398869.370153,0.100069,-0.00941595084983348,-0.023460122825611746,-0.014255002382991822,-0.01818665205166295,0.002685585811761927,0.0003634409434782196,0.9998309363220764
1785495438.249728918,1789398869.469141,0.099161,-0.01566774653711945,-0.02451093221259087,-0.0018688794956466803,-0.018736277274255694,0.0025109821841892135,0.0001695125231883185,0.9998212931058617
1785495438.350084066,1789398869.571414,0.100355,-0.02110580264829867,-0.026042838010530166,-0.0029849392414881826,-0.0185728506246972,0.002534543976769957,0.00018046378008670623,0.9998242809310677
1785495438.450418949,1789398869.668745,0.100335,-0.01919904315092413,-0.02374162978664491,-0.010381099041290698,-0.018494840909161554,0.002761592535504643,0.0004224536170224691,0.9998250526963975
1785495438.550498009,1789398869.769719,0.100079,-0.01638625681473492,-0.02147482445741611,-0.005040488434516266,-0.018537661874780047,0.0022947675566645023,0.0005523149103879948,0.9998253767945265
1785495438.650702953,1789398869.875816,0.100205,-0.01773555532788789,-0.00947813071577675,-0.007900875124472406,-0.018739339562482308,0.0026096044696420364,0.00028228056289150125,0.9998209576894044
