stamp_sec,recv_wall_sec,accepted_gap_sec,x,y,z,qx,qy,qz,qw
1785495427.853138924,1789399021.028291,0.000000,-0.010879565481500517,-0.024639498835012243,-0.003441829621751602,-0.01878816001687738,0.0024622565723261465,0.00027945273036236577,0.9998204159957546
1785495427.953464031,1789399021.033616,0.100325,-0.011813938757517687,-0.01608885199201939,-0.004389468000395191,-0.018775069840112183,0.002477541649973656,0.0002838913057089974,0.9998206228847243
1785495428.052647114,1789399021.060034,0.099183,-0.05143853037413475,-0.02586810496413313,-0.004622107300405742,-0.01855849080893344,0.002750379939764905,0.0005018829320324261,0.9998238674599662
1785495428.152858019,1789399021.179372,0.100211,-0.034189580103141944,-0.01893759353833338,-0.004314342586232589,-0.01839987570468219,0.002602868344860688,0.00034409132368295363,0.9998272607063645
1785495428.253067970,1789399021.282140,0.100210,-0.020005452634106375,-0.025508479391500156,-0.010798467550948598,-0.01859297688170443,0.0025148757018925785,0.0002802201949530854,0.999823933544063
1785495428.352382898,1789399021.375287,0.099315,-0.016928979122420817,-0.035117934059957265,-0.005113599924759904,-0.018494303764271264,0.002536775932869849,0.00029119094767952105,0.9998257051626415
1785495428.452474117,1789399021.480791,0.100091,-0.01418027837410113,-0.03315735604000058,-0.002001592676153019,-0.018425885334524553,0.0022057491789342332,0.000491051215084427,0.9998276752965497
1785495428.552761078,1789399021.573762,0.100287,-0.009463716029605392,-0.024111688429359304,-0.007440062246749424,-0.018277033513647244,0.0022427450624059883,0.0003079359197089854,0.9998303982756253
1785495428.651973009,1789399021.679597,0.099212,-0.008561487382186206,-0.01663628535598875,-0.01323628649166303,-0.01836762430239256,0.002037213155736271,0.00039566624967104965,0.9998291471987917
1785495428.752245903,1789399021.783789,0.100273,-0.010610972245208971,-0.024018106376697268,-0.00846736986406521,-0.018488415312665683,0.0020868659164809907,0.00037706578055237555,0.9998268256609593
1785495428.852550030,1789399021.856864,0.100304,-0.0014388773906521893,-0.03290258435531056,0.00020986460539867968,-0.018641769474645745,0.0021813530543866493,0.00021509017615429742,0.9998238244140426
1785495428.951936007,1789399021.984147,0.099386,-0.006682007186684987,-0.03285658616091149,0.002267810879332033,-0.018720439022205094,0.0021971173039278223,0.0002983062186664449,0.999822298636997
1785495429.051964045,1789399022.060746,0.100028,-0.003219781632230967,-0.049386792581156656,-0.003249223026377146,-0.018708425564562096,0.002327789340733883,0.0001134714129169012,0.9998222658722493
1785495429.152035952,1789399022.180135,0.100072,0.0056145665714399315,-0.04456707454609664,-0.00024767610060888456,-0.01861831521958197,0.002414254317116866,8.141367256684225e-05,0.9998237460104108
1785495429.252379894,1789399022.261733,0.100344,-0.012959034952690136,-0.043716677309447505,-0.0006463688223931618,-0.018855929850793044,0.002434442427820304,0.00020928130945372669,0.9998192254607136
1785495429.351785898,1789399022.378308,0.099406,-0.028271533009658237,-0.037957839412120116,-0.004264723569617268,-0.0185847735718336,0.0025053357681854263,0.000523586423078766,0.9998240121847594
1785495429.452049017,1789399022.477340,0.100263,-0.03399701625245805,-0.024659061921900392,-0.005372456020351912,-0.01853492153164909,0.0028992550817833257,0.00042938153286726605,0.9998239178151749
1785495429.552469015,1789399022.578642,0.100420,-0.025744748261404018,-0.017997883017851143,-0.0023365138825103826,-0.01847205744394032,0.0024974252563716094,0.00023370684502225364,0.9998262305730867
1785495429.651681900,1789399022.686494,0.099213,-0.01647292410980047,-0.014511258855510654,-0.0034439866537991914,-0.01847183073979615,0.0025849066229761816,0.0003709202975268123,0.9998259709294431
1785495429.751981974,1789399022.775170,0.100300,0.0029460337725513777,-0.017116079584098387,-0.008542319992524694,-0.01843455179821377,0.002034610105077676,0.00027748272955059757,0.9998279605337381
1785495429.852205038,1789399022.870249,0.100223,0.004487769241961134,-0.01690137083169506,-0.009486308223093765,-0.018558635900415083,0.0020522278907961896,8.000087560972538e-05,0.9998256643005619
1785495429.951565027,1789399022.976420,0.099360,-0.0018947947995466147,-0.030617837520692283,-0.008752552344000575,-0.018762703071339905,0.0025073040164799213,7.659919556849083e-06,0.9998208211181397
1785495430.051863909,1789399023.086842,0.100299,-0.005321226570077064,-0.027297726361568377,-0.008070235765138878,-0.01881871856469371,0.0024096017786560276,3.3373708686954336e-05,0.999820008069976
1785495430.152066946,1789399023.159478,0.100203,-0.009500577875812124,-0.02992016688472487,-0.0073532438455367055,-0.018456208859169973,0.0020945677975988102,6.332717580996904e-05,0.9998274736823133
1785495430.251229048,1789399023.290066,0.099162,-0.015055416863393251,-0.02212427159480672,-0.0032013205352980356,-0.01871290489784017,0.0023660498778279825,0.00019076904076707085,0.9998220804750378
1785495430.351475954,1789399023.370414,0.100247,-0.013519998283776508,-0.020441187720175447,-0.004556976677041635,-0.018816420899465468,0.0020152729057883773,0.0003563581330827665,0.9998208609488654
1785495430.451785088,1789399023.491996,0.100309,-0.003629977116767359,-0.022522308359828234,-0.005122199943574601,-0.018525660589611817,0.002070856452311825,0.0003031909143221252,0.9998261946601229
1785495430.552309036,1789399023.552820,0.100524,-0.017566375239740233,-0.01595524992284525,-0.0087808727315965,-0.018787696787677225,0.0023354476611063277,0.000520158205322341,0.9998206326982245
1785495430.652524948,1789399023.691278,0.100216,-0.01714665102553353,-0.015145761161310209,-0.0011920729551513354,-0.01868249510853328,0.002332166241455455,0.0005043961939329734,0.9998226197489339
1785495430.751563072,1789399023.750395,0.099038,-0.012048606094106771,0.0011696864898595258,-0.009252026500590371,-0.018334909784367723,0.002217154617181263,0.0004877229764893229,0.999829324152328
1785495430.851839066,1789399023.894952,0.100276,-0.012955425509834476,-0.006074153871097663,-0.012969217111437614,-0.01838688510145977,0.002617746975224143,0.00029396198499113897,0.999827476839575
1785495430.952213049,1789399023.945998,0.100374,-0.014097850562017403,-0.020735156418500718,-0.0033976725153470055,-0.01856679920621518,0.002363038177434835,0.00042504608026205866,0.9998247393186657
1785495431.052498102,1789399024.093844,0.100285,-0.00767018719262369,-0.01888521903741459,-0.004849854511671525,-0.018607168979338305,0.002487005061378584,0.0002261645861244691,0.9998237529274743
1785495431.152724028,1789399024.151726,0.100226,0.002639118597417549,-0.008238162889863395,-0.00721047129074448,-0.018739009879803675,0.0020455395921896214,0.0002912292799897808,0.9998222744378161
1785495431.251972914,1789399024.311328,0.099249,0.001121503644779781,-0.0042858918464501825,-0.001878562802097139,-0.018657120106789927,0.0022711041107202966,0.00017603087874916657,0.9998233458809456
1785495431.352257013,1789399024.363426,0.100284,-0.005676061993753551,-0.005753406833163804,-0.005657373254238762,-0.018631062107007424,0.002654963984070983,0.000317534210487154,0.9998228512406752
1785495431.451512098,1789399024.503711,0.099255,-0.007241515823334002,-0.02438580499679898,-0.0033274393530815516,-0.018609283533504963,0.002409666240623589,0.00026993636327411123,0.9998238920976725
1785495431.551650047,1789399024.554775,0.100138,-0.019285889608405746,-0.022500064567911655,-0.010172112504658049,-0.01867650931597075,0.0021150320019465763,0.00027270129097316297,0.9998233045260583
1785495431.651865959,1789399024.701775,0.100216,-0.014350429234684273,-0.02779096045568146,-0.01112060442606877,-0.018652260368472316,0.0025957816519039867,0.0002217044837352342,0.9998226372451687
1785495431.752110004,1789399024.757654,0.100244,-0.012704092855410132,-0.020893651662651315,-0.012084796788724872,-0.01821721958765132,0.0023683374839254313,0.0002518206235555523,0.999831215993195
1785495431.851408005,1789399024.891533,0.099298,-0.0021532756080594948,-0.019722443768068948,-0.007483004536374072,-0.018392748947966536,0.00234435587963061,0.00017982285697669645,0.9998280744434949
1785495431.951628923,1789399024.931463,0.100221,-0.009130779099435698,-0.02762241674591677,-0.010157934469157803,-0.01827863098124847,0.0019391810344965886,0.0003512412614286762,0.9998309896457216
1785495432.052097082,1789399025.100513,0.100468,-0.010614602400388078,-0.03386073275543153,-0.010021840285666495,-0.01857056519347946,0.002403393944926232,0.0002925557534336806,0.9998246207295914
