stamp_sec,x,y,z
1785495426.753358,7.847612758744189,-4.122718066427082,-0.8085159943555889
1785495429.152036,7.846272363185653,-4.125335758347713,-0.8056502836686961
1785495429.351786,7.860870320903697,-4.135759433163814,-0.8069040776082064
1785495429.452049,7.8586845968129575,-4.147132668936107,-0.8076405524970559
1785495429.651682,7.838068843057111,-4.114961257473922,-0.8037058529926582
1785495429.751982,7.8603742559284395,-4.1578966964797885,-0.8081151340256254
1785495429.852205,7.862093539206422,-4.159392899954837,-0.8070434481736519
1785495429.951565,7.86808759141088,-4.161499391109629,-0.8078779998368811
1785495430.051864,7.870916834785063,-4.159972323264059,-0.8094097369324612
1785495430.152067,7.878230616899111,-4.160825173339511,-0.8129550644369508
1785495430.251229,7.881424810616476,-4.153576393881008,-0.8115376798870988
1785495430.351476,7.883981811238788,-4.154123260390151,-0.8123154695273206
1785495430.451785,7.883900167102501,-4.148876854368126,-0.8141017438299616
1785495430.552309,7.881297683579708,-4.146866188791966,-0.8120743150164333
1785495430.652525,7.88453741226316,-4.149545199894099,-0.8127097733729118
1785495430.751563,7.884474270052399,-4.150546466026101,-0.8113481291898409
1785495430.851839,7.8877577212526475,-4.147214336772933,-0.8135246955367714
1785495430.952213,7.883989414041852,-4.144207754284862,-0.8117357447164095
1785495431.052498,7.891421650519535,-4.141079423881864,-0.8143733536135951
1785495431.152724,7.892366250503044,-4.145873262576505,-0.8164909927676187
1785495431.251973,7.891227593739153,-4.148278091785518,-0.8154097012454782
1785495431.352257,7.887413449423761,-4.141579471948034,-0.814537590020868
1785495431.451512,7.907175742393934,-4.1687986761001525,-0.8164839013582932
1785495431.55165,7.90105680704129,-4.164168960366012,-0.8138669091828826
1785495431.651866,7.889634004674325,-4.162074420229165,-0.8138421971250624
1785495431.75211,7.887794224708502,-4.159525937980072,-0.8119199420687129
1785495431.851408,7.88932461357012,-4.151544824186839,-0.8128221880253192
1785495431.951629,7.889682571983841,-4.144870186846455,-0.8119214109087438
1785495432.052097,7.888884623316312,-4.138777343153196,-0.8171755367299416
1785495432.152304,7.899059003811046,-4.151320109112581,-0.8159904755788557
1785495432.251546,7.897581333786389,-4.1452253909328585,-0.8159400836232997
1785495432.351875,7.891995215337267,-4.148061512939183,-0.8174223513718042
1785495432.451059,7.891629390583574,-4.144610679554801,-0.8147406153083676
1785495432.551098,7.8870924957448745,-4.145583442417062,-0.8165376183340507
1785495432.651318,7.8953588125990075,-4.145537025608337,-0.8166722089803815
1785495432.751388,7.892809881643521,-4.144447413168618,-0.8168113935697243
1785495432.851555,7.887071576641063,-4.151079451806477,-0.813872467294105
1785495432.951649,7.847671975524131,-4.184712870169233,-0.8048868330045017
1785495433.051077,7.8433108697723295,-4.165261641073027,-0.8071344790954611
1785495433.151296,7.8450413208445795,-4.1588037738241495,-0.8047357207055961
1785495433.251557,7.851306668486603,-4.154839754929735,-0.8063526955239979
1785495433.351827,7.863172287623845,-4.172585788454619,-0.8075503789015613
1785495433.451191,7.860393535833237,-4.165730379330026,-0.8082003280318824
1785495433.550651,7.8609974232472934,-4.166477734720192,-0.8074176651889454
1785495433.65102,7.869275727986683,-4.165614572147358,-0.8085876179326955
1785495433.751178,7.872100655311352,-4.175142477809413,-0.8094716337931651
1785495433.85131,7.880222387869741,-4.173492238074633,-0.8114228403573394
1785495433.950404,7.877194355739203,-4.171148919436498,-0.8110105701614347
1785495434.051544,7.861850015599559,-4.159959344845502,-0.8099965241884313
1785495434.150708,7.863964168994906,-4.158745035469023,-0.8070378322009435
1785495434.250871,7.87345292596786,-4.154573103161049,-0.8087550157118772
1785495434.351071,7.873772593936275,-4.156342998065068,-0.8091198982381614
1785495434.451295,7.878929557811874,-4.156592745516956,-0.8114309953564063
1785495434.551486,7.880046271786663,-4.1532792662653275,-0.810601720419007
1785495434.651635,7.882529673058483,-4.151307655154728,-0.8118096904026044
1785495434.751907,7.892097071154954,-4.169168637884568,-0.8095535125622084
1785495434.851049,7.897225882960795,-4.165070212421379,-0.8148581969752143
1785495434.951306,7.897291047507785,-4.166832048108748,-0.8125726580758696
1785495435.051503,7.899855209667618,-4.15496177675522,-0.8142911107163089
1785495435.151708,7.899975142293745,-4.156146579022613,-0.8153766922659814
1785495435.250991,7.9165450805886755,-4.166692601081028,-0.8181728416769349
1785495435.351385,7.912610904800198,-4.16734472749178,-0.8200743547382772
1785495435.45162,7.921211364930836,-4.157237641239806,-0.8192348152071143
1785495435.550599,7.918998068997419,-4.151732755966151,-0.8171950649781501
1785495435.65158,7.926121457847348,-4.145495869222843,-0.8199546856069461
1785495435.751743,7.927726709900502,-4.149612966231402,-0.8200567068255666
1785495435.851042,7.935652109372902,-4.151649232675418,-0.8212279683443379
1785495435.951189,7.9351885784474465,-4.154388046300156,-0.8202889342111046
1785495436.051346,7.939455642718119,-4.142283060234646,-0.821345017209889
1785495436.15139,7.92303916171865,-4.1487207843498215,-0.8183094993626796
1785495436.251376,7.9305026703238015,-4.150704483490811,-0.8183106179652166
1785495436.351551,7.9212111814531285,-4.149503406182112,-0.8177645343051845
1785495436.450613,7.928279592058967,-4.165360624450844,-0.8171763355756028
1785495436.550845,7.921863392759507,-4.16073132026804,-0.8174885065279789
1785495436.651091,7.924235324829475,-4.158569224820577,-0.8179526163735551
1785495436.750402,7.916780874778673,-4.158134725962295,-0.8184105458724625
