message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
0,0.000000000,map,8.3300000000,-3.7800000000,-1.3900000000,0.0000000000,0.0000000000,0.8530502707,0.5218287416,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,1785497053.405873299,map,8.3864555359,-3.8253250122,-1.3953142166,0.0491646818,0.0594101470,0.8516909655,0.5183394249,0.04280350982 0 0 0 0 0 0 0.04280350982 0 0 0 0 0 0 0.09418152805 0 0 0 0 0 0 0.0007498005694 0 0 0 0 0 0 0.0007498005694 0 0 0 0 0 0 0.001303869472
2,1785497055.705973864,map,8.4079570770,-3.7927253246,-1.3990706205,0.0488590272,0.0590091105,0.8519840810,0.5179323100,0.04292726005 0 0 0 0 0 0 0.04292726005 0 0 0 0 0 0 0.0943650496 0 0 0 0 0 0 0.0007526598479 0 0 0 0 0 0 0.0007526598479 0 0 0 0 0 0 0.00130763912
3,1785497055.905592203,map,8.3709459305,-3.7963912487,-1.3894529343,0.0491208613,0.0593879085,0.8516568930,0.5184020843,0.04267138479 0 0 0 0 0 0 0.04267138479 0 0 0 0 0 0 0.09398549125 0 0 0 0 0 0 0.0007467492431 0 0 0 0 0 0 0.0007467492431 0 0 0 0 0 0 0.001299844713
4,1785497056.005571604,map,8.3941640854,-3.8003251553,-1.3940507174,0.0492521419,0.0593568882,0.8517514387,0.5182378056,0.04307474536 0 0 0 0 0 0 0.04307474536 0 0 0 0 0 0 0.09458365783 0 0 0 0 0 0 0.0007560692431 0 0 0 0 0 0 0.0007560692431 0 0 0 0 0 0 0.001312131779
5,1785497056.205844879,map,8.4167423248,-3.8049883842,-1.3977669477,0.0490769969,0.0588704189,0.8522610695,0.5174714680,0.04278891831 0 0 0 0 0 0 0.04278891831 0 0 0 0 0 0 0.09415988316 0 0 0 0 0 0 0.0007494635159 0 0 0 0 0 0 0.0007494635159 0 0 0 0 0 0 0.001303424989
6,1785497056.305691481,map,8.4172210693,-3.8004794121,-1.3982250690,0.0491433556,0.0589854869,0.8522447939,0.5174789550,0.04287355105 0 0 0 0 0 0 0.04287355105 0 0 0 0 0 0 0.09428540976 0 0 0 0 0 0 0.0007514187272 0 0 0 0 0 0 0.0007514187272 0 0 0 0 0 0 0.00130600305
7,1785497056.405519724,map,8.4231185913,-3.8009183407,-1.3986588717,0.0488568439,0.0591705598,0.8522607129,0.5174587112,0.04307627291 0 0 0 0 0 0 0.04307627291 0 0 0 0 0 0 0.09458592138 0 0 0 0 0 0 0.0007561045649 0 0 0 0 0 0 0.0007561045649 0 0 0 0 0 0 0.001312178311
8,1785497056.505740404,map,8.4225616455,-3.8031449318,-1.3988102674,0.0490059719,0.0591288692,0.8522134895,0.5175271639,0.04298980355 0 0 0 0 0 0 0.04298980355 0 0 0 0 0 0 0.0944577688 0 0 0 0 0 0 0.0007541054295 0 0 0 0 0 0 0.0007541054295 0 0 0 0 0 0 0.001309544303
9,1785497056.605889320,map,8.4284677505,-3.8053345680,-1.3984084129,0.0490332711,0.0593485057,0.8521954743,0.5175290642,0.04287102063 0 0 0 0 0 0 0.04287102063 0 0 0 0 0 0 0.09428165725 0 0 0 0 0 0 0.0007513602598 0 0 0 0 0 0 0.0007513602598 0 0 0 0 0 0 0.001305925969
10,1785497056.705776453,map,8.4281406403,-3.8082628250,-1.3984858990,0.0490558232,0.0592513137,0.8522068762,0.5175193249,0.04292392092 0 0 0 0 0 0 0.04292392092 0 0 0 0 0 0 0.0943600988 0 0 0 0 0 0 0.0007525826793 0 0 0 0 0 0 0.0007525826793 0 0 0 0 0 0 0.001307537404
11,1785497056.805559397,map,8.4286708832,-3.8035416603,-1.3977063894,0.0491733067,0.0592053466,0.8522331540,0.5174701290,0.04289687285 0 0 0 0 0 0 0.04289687285 0 0 0 0 0 0 0.09431999338 0 0 0 0 0 0 0.0007519576228 0 0 0 0 0 0 0.0007519576228 0 0 0 0 0 0 0.001306713473
12,1785497056.905585766,map,8.4261636734,-3.8069410324,-1.3979551792,0.0490443895,0.0593199225,0.8522569437,0.5174301224,0.04317723957 0 0 0 0 0 0 0.04317723957 0 0 0 0 0 0 0.09473550689 0 0 0 0 0 0 0.000758439678 0 0 0 0 0 0 0.000758439678 0 0 0 0 0 0 0.001315253931
13,1785497057.005833149,map,8.4259777069,-3.8050436974,-1.3981972933,0.0490912364,0.0592440318,0.8522594881,0.5174301512,0.04291577455 0 0 0 0 0 0 0.04291577455 0 0 0 0 0 0 0.09434802023 0 0 0 0 0 0 0.0007523944174 0 0 0 0 0 0 0.0007523944174 0 0 0 0 0 0 0.001307289251
14,1785497057.105914116,map,8.4235610962,-3.8025057316,-1.3992947340,0.0491461660,0.0590828384,0.8522538911,0.5174526422,0.04309777435 0 0 0 0 0 0 0.04309777435 0 0 0 0 0 0 0.09461778126 0 0 0 0 0 0 0.0007566017683 0 0 0 0 0 0 0.0007566017683 0 0 0 0 0 0 0.001312833282
15,1785497057.205642939,map,8.4292459488,-3.7952532768,-1.3993881941,0.0491770638,0.0589549076,0.8522710308,0.5174360116,0.04285099415 0 0 0 0 0 0 0.04285099415 0 0 0 0 0 0 0.09425195749 0 0 0 0 0 0 0.0007508975506 0 0 0 0 0 0 0.0007508975506 0 0 0 0 0 0 0.001305315927
16,1785497057.305518866,map,8.4242219925,-3.7933955193,-1.3991214037,0.0492662469,0.0592629235,0.8522809029,0.5173761154,0.04281319742 0 0 0 0 0 0 0.04281319742 0 0 0 0 0 0 0.09419589787 0 0 0 0 0 0 0.0007500243562 0 0 0 0 0 0 0.0007500243562 0 0 0 0 0 0 0.001304164573
17,1785497057.405603170,map,8.4208822250,-3.7907199860,-1.3975403309,0.0493733901,0.0592681870,0.8523310862,0.5172826103,0.04297847926 0 0 0 0 0 0 0.04297847926 0 0 0 0 0 0 0.09444098245 0 0 0 0 0 0 0.000753843664 0 0 0 0 0 0 0.000753843664 0 0 0 0 0 0 0.001309199346
18,1785497057.506054163,map,8.4262046814,-3.7883219719,-1.3999782801,0.0492161303,0.0591675457,0.8523197638,0.5173277699,0.04282122413 0 0 0 0 0 0 0.04282122413 0 0 0 0 0 0 0.09420780366 0 0 0 0 0 0 0.0007502097822 0 0 0 0 0 0 0.0007502097822 0 0 0 0 0 0 0.001304409081
19,1785497057.605827808,map,8.4246044159,-3.7862310410,-1.3988244534,0.0491485352,0.0591194148,0.8523487893,0.5172918140,0.04306587689 0 0 0 0 0 0 0.04306587689 0 0 0 0 0 0 0.09457051609 0 0 0 0 0 0 0.0007558641796 0 0 0 0 0 0 0.0007558641796 0 0 0 0 0 0 0.00131186163
20,1785497057.705650806,map,8.4216938019,-3.7839081287,-1.4006381035,0.0494147131,0.0590733380,0.8523071794,0.5173403212,0.04275903334 0 0 0 0 0 0 0.04275903334 0 0 0 0 0 0 0.09411554834 0 0 0 0 0 0 0.0007487732511 0 0 0 0 0 0 0.0007487732511 0 0 0 0 0 0 0.001302514641
21,1785497057.805523872,map,8.4228305817,-3.7858798504,-1.4007608891,0.0494082807,0.0592789168,0.8523014720,0.5173268266,0.04285373106 0 0 0 0 0 0 0.04285373106 0 0 0 0 0 0 0.09425601654 0 0 0 0 0 0 0.0007509607847 0 0 0 0 0 0 0.0007509607847 0 0 0 0 0 0 0.001305399299
22,1785497057.905591249,map,8.4283657074,-3.7908136845,-1.4003332853,0.0491942626,0.0591947144,0.8523297902,0.5173101631,0.04316248308 0 0 0 0 0 0 0.04316248308 0 0 0 0 0 0 0.09471364821 0 0 0 0 0 0 0.0007580983423 0 0 0 0 0 0 0.0007580983423 0 0 0 0 0 0 0.001314804423
23,1785497058.005958796,map,8.4283027649,-3.7911276817,-1.4004247189,0.0491783780,0.0591210153,0.8523459110,0.5172935783,0.04305249353 0 0 0 0 0 0 0.04305249353 0 0 0 0 0 0 0.09455068314 0 0 0 0 0 0 0.000755554732 0 0 0 0 0 0 0.000755554732 0 0 0 0 0 0 0.001311453949
24,1785497058.105751276,map,8.4249200821,-3.7923943996,-1.3999792337,0.0491085533,0.0590669874,0.8524195195,0.5171850331,0.04308166494 0 0 0 0 0 0 0.04308166494 0 0 0 0 0 0 0.0945939113 0 0 0 0 0 0 0.0007562292476 0 0 0 0 0 0 0.0007562292476 0 0 0 0 0 0 0.001312342561
25,1785497058.205631495,map,8.4245176315,-3.7940406799,-1.4001744986,0.0492393157,0.0592367595,0.8524664543,0.5170758527,0.04284216581 0 0 0 0 0 0 0.04284216581 0 0 0 0 0 0 0.09423886413 0 0 0 0 0 0 0.000750693584 0 0 0 0 0 0 0.000750693584 0 0 0 0 0 0 0.001305047001
26,1785497058.305483341,map,8.4203090668,-3.7962207794,-1.3967334032,0.0492807719,0.0592939200,0.8523858193,0.5171982433,0.04317047425 0 0 0 0 0 0 0.04317047425 0 0 0 0 0 0 0.09472548562 0 0 0 0 0 0 0.0007582831855 0 0 0 0 0 0 0.0007582831855 0 0 0 0 0 0 0.001315047848
27,1785497058.405687332,map,8.4212770462,-3.7949879169,-1.3974581957,0.0491379696,0.0590802793,0.8524201170,0.5171798109,0.04300218886 0 0 0 0 0 0 0.04300218886 0 0 0 0 0 0 0.09447612712 0 0 0 0 0 0 0.0007543917336 0 0 0 0 0 0 0.0007543917336 0 0 0 0 0 0 0.001309921582
28,1785497058.506133080,map,8.4209852219,-3.7966086864,-1.3982772827,0.0489735792,0.0592374994,0.8524093904,0.5171950596,0.04282765173 0 0 0 0 0 0 0.04282765173 0 0 0 0 0 0 0.09421733727 0 0 0 0 0 0 0.0007503582707 0 0 0 0 0 0 0.0007503582707 0 0 0 0 0 0 0.001304604877
29,1785497058.605814695,map,8.4247255325,-3.7982392311,-1.3983741999,0.0490724470,0.0593475471,0.8524318657,0.5171360431,0.04306989555 0 0 0 0 0 0 0.04306989555 0 0 0 0 0 0 0.09457647119 0 0 0 0 0 0 0.0007559571013 0 0 0 0 0 0 0.0007559571013 0 0 0 0 0 0 0.001311984045
30,1785497058.705622435,map,8.4261503220,-3.8064539433,-1.3979877234,0.0490520545,0.0594525408,0.8523342251,0.5172868593,0.04310358338 0 0 0 0 0 0 0.04310358338 0 0 0 0 0 0 0.09462638838 0 0 0 0 0 0 0.0007567361041 0 0 0 0 0 0 0.0007567361041 0 0 0 0 0 0 0.001313010235
31,1785497058.805493832,map,8.4262123108,-3.8055274487,-1.3982167244,0.0490222512,0.0592980262,0.8522904369,0.5173795067,0.04304711808 0 0 0 0 0 0 0.04304711808 0 0 0 0 0 0 0.09454271693 0 0 0 0 0 0 0.0007554304464 0 0 0 0 0 0 0.0007554304464 0 0 0 0 0 0 0.001311290204
32,1785497058.905643940,map,8.4241752625,-3.8072412014,-1.3978360891,0.0490386658,0.0593184539,0.8522763933,0.5173987672,0.04277788861 0 0 0 0 0 0 0.04277788861 0 0 0 0 0 0 0.09414352101 0 0 0 0 0 0 0.0007492087495 0 0 0 0 0 0 0.0007492087495 0 0 0 0 0 0 0.001303089005
33,1785497059.005920410,map,8.4223318100,-3.8090767860,-1.3971790075,0.0492664938,0.0593936568,0.8522034777,0.5174885510,0.04312225387 0 0 0 0 0 0 0.04312225387 0 0 0 0 0 0 0.09465405078 0 0 0 0 0 0 0.0007571678852 0 0 0 0 0 0 0.0007571678852 0 0 0 0 0 0 0.001313578971
34,1785497059.105730772,map,8.4293804169,-3.8129081726,-1.3995617628,0.0491406342,0.0592243825,0.8521104881,0.5176730663,0.04297470209 0 0 0 0 0 0 0.04297470209 0 0 0 0 0 0 0.09443538327 0 0 0 0 0 0 0.0007537563556 0 0 0 0 0 0 0.0007537563556 0 0 0 0 0 0 0.001309084287
35,1785497059.205543995,map,8.4241676331,-3.8091561794,-1.3976548910,0.0490790779,0.0591505579,0.8520776734,0.5177413395,0.04302986023 0 0 0 0 0 0 0.04302986023 0 0 0 0 0 0 0.09451714031 0 0 0 0 0 0 0.0007550314438 0 0 0 0 0 0 0.0007550314438 0 0 0 0 0 0 0.0013107645
36,1785497059.305551767,map,8.4190740585,-3.8063242435,-1.3982460499,0.0490791055,0.0592894987,0.8521072696,0.5176767003,0.04282220861 0 0 0 0 0 0 0.04282220861 0 0 0 0 0 0 0.09420926388 0 0 0 0 0 0 0.000750232525 0 0 0 0 0 0 0.000750232525 0 0 0 0 0 0 0.00130443907
37,1785497059.405975819,map,8.4219713211,-3.8036906719,-1.3978614807,0.0491759076,0.0592046892,0.8521438301,0.5176170334,0.04317016199 0 0 0 0 0 0 0.04317016199 0 0 0 0 0 0 0.09472502308 0 0 0 0 0 0 0.0007582759626 0 0 0 0 0 0 0.0007582759626 0 0 0 0 0 0 0.001315038336
