message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
349,1785495493.247332096,map,3.1168127060,-2.0552113056,-0.5562775135,0.1030590378,0.0490326279,0.9703879737,0.2128892279,0.04326045586 0 0 0 0 0 0 0.04326045586 0 0 0 0 0 0 0.09485875191 0 0 0 0 0 0 0.0007603649187 0 0 0 0 0 0 0.0007603649187 0 0 0 0 0 0 0.001317788844
350,1785495493.448084116,map,3.1006226540,-2.0393359661,-0.5312379599,0.1048270700,0.0446009823,0.9709224722,0.2105506753,0.04329937467 0 0 0 0 0 0 0.04329937467 0 0 0 0 0 0 0.09491637825 0 0 0 0 0 0 0.0007612655216 0 0 0 0 0 0 0.0007612655216 0 0 0 0 0 0 0.001318974379
351,1785495493.646914959,map,3.0652959347,-1.9824486971,-0.5161918998,0.1123040280,0.0333770700,0.9711927641,0.2075051484,0.04342693329 0 0 0 0 0 0 0.04342693329 0 0 0 0 0 0 0.09510519299 0 0 0 0 0 0 0.0007642181952 0 0 0 0 0 0 0.0007642181952 0 0 0 0 0 0 0.001322860037
352,1785495493.747070074,map,3.0256953239,-1.9828534126,-0.5080859661,0.1183166004,0.0278083875,0.9710212585,0.2057804388,0.04351021781 0 0 0 0 0 0 0.04351021781 0 0 0 0 0 0 0.09522842382 0 0 0 0 0 0 0.0007661467698 0 0 0 0 0 0 0.0007661467698 0 0 0 0 0 0 0.001325397028
353,1785495493.947504044,map,3.0402741432,-1.9787329435,-0.5263767242,0.1148427579,0.0259775136,0.9704843655,0.2104671149,0.04350583882 0 0 0 0 0 0 0.04350583882 0 0 0 0 0 0 0.09522194546 0 0 0 0 0 0 0.0007660453533 0 0 0 0 0 0 0.0007660453533 0 0 0 0 0 0 0.001325263637
354,1785495494.147949934,map,3.0283789635,-1.9751942158,-0.5232175589,0.1150039003,0.0274915647,0.9705661700,0.2098085849,0.04353408121 0 0 0 0 0 0 0.04353408121 0 0 0 0 0 0 0.09526372593 0 0 0 0 0 0 0.0007666994688 0 0 0 0 0 0 0.0007666994688 0 0 0 0 0 0 0.001326123949
355,1785495494.347323895,map,3.0309665203,-1.9739778042,-0.5242111087,0.1149862457,0.0279729572,0.9705587391,0.2097889655,0.04351413597 0 0 0 0 0 0 0.04351413597 0 0 0 0 0 0 0.09523422033 0 0 0 0 0 0 0.0007662375148 0 0 0 0 0 0 0.0007662375148 0 0 0 0 0 0 0.001325516382
356,1785495494.547837973,map,3.0374252796,-1.9737348557,-0.5251062512,0.1148675827,0.0281821326,0.9705643353,0.2098000998,0.04351499996 0 0 0 0 0 0 0.04351499996 0 0 0 0 0 0 0.0952354985 0 0 0 0 0 0 0.0007662575251 0 0 0 0 0 0 0.0007662575251 0 0 0 0 0 0 0.001325542701
357,1785495494.648015022,map,3.0414185524,-1.9751569033,-0.5268381238,0.1148298577,0.0283086622,0.9705979657,0.2096480634,0.04355092056 0 0 0 0 0 0 0.04355092056 0 0 0 0 0 0 0.0952886352 0 0 0 0 0 0 0.0007670895132 0 0 0 0 0 0 0.0007670895132 0 0 0 0 0 0 0.001326636905
358,1785495494.847584963,map,3.0451962948,-1.9754669666,-0.5267553926,0.1147574594,0.0282140382,0.9706234122,0.2095825940,0.04346298763 0 0 0 0 0 0 0.04346298763 0 0 0 0 0 0 0.095158545 0 0 0 0 0 0 0.0007650530144 0 0 0 0 0 0 0.0007650530144 0 0 0 0 0 0 0.001323958315
359,1785495495.047800064,map,3.0451841354,-1.9758497477,-0.5266680121,0.1148319209,0.0284136870,0.9706238037,0.2095130717,0.04353256827 0 0 0 0 0 0 0.04353256827 0 0 0 0 0 0 0.09526148786 0 0 0 0 0 0 0.0007666644263 0 0 0 0 0 0 0.0007666644263 0 0 0 0 0 0 0.001326077862
360,1785495495.247174978,map,3.0414848328,-1.9796477556,-0.5265145302,0.1146966691,0.0283186110,0.9706577390,0.2094427976,0.0435337305 0 0 0 0 0 0 0.0435337305 0 0 0 0 0 0 0.09526320714 0 0 0 0 0 0 0.0007666913459 0 0 0 0 0 0 0.0007666913459 0 0 0 0 0 0 0.001326113266
361,1785495495.347323895,map,3.0468008518,-1.9754604101,-0.5267707705,0.1147700350,0.0282394909,0.9706348188,0.2095195061,0.04351320176 0 0 0 0 0 0 0.04351320176 0 0 0 0 0 0 0.09523283826 0 0 0 0 0 0 0.0007662158781 0 0 0 0 0 0 0.0007662158781 0 0 0 0 0 0 0.001325487925
362,1785495495.547739029,map,3.0476989746,-1.9735267162,-0.5283348560,0.1146530293,0.0281963317,0.9706543847,0.2094987182,0.04347163977 0 0 0 0 0 0 0.04347163977 0 0 0 0 0 0 0.09517134709 0 0 0 0 0 0 0.0007652533665 0 0 0 0 0 0 0.0007652533665 0 0 0 0 0 0 0.001324221874
363,1785495495.748181105,map,3.0534060001,-1.9739334583,-0.5299651623,0.1145250773,0.0283900651,0.9706486892,0.2095689306,0.04348008393 0 0 0 0 0 0 0.04348008393 0 0 0 0 0 0 0.09518384104 0 0 0 0 0 0 0.0007654489085 0 0 0 0 0 0 0.0007654489085 0 0 0 0 0 0 0.001324479098
364,1785495495.947674036,map,3.0501422882,-1.9750834703,-0.5274110436,0.1145895460,0.0282563664,0.9706390099,0.2095966044,0.04350263116 0 0 0 0 0 0 0.04350263116 0 0 0 0 0 0 0.09521719991 0 0 0 0 0 0 0.0007659710655 0 0 0 0 0 0 0.0007659710655 0 0 0 0 0 0 0.001325165926
365,1785495496.148083925,map,3.0541062355,-1.9759347439,-0.5284281373,0.1144933042,0.0283135627,0.9706661517,0.2095157671,0.04350315518 0 0 0 0 0 0 0.04350315518 0 0 0 0 0 0 0.09521797518 0 0 0 0 0 0 0.0007659832016 0 0 0 0 0 0 0.0007659832016 0 0 0 0 0 0 0.001325181888
366,1785495496.347563982,map,3.0533311367,-1.9760092497,-0.5281353593,0.1144342936,0.0283182345,0.9706670267,0.2095433029,0.04357103309 0 0 0 0 0 0 0.04357103309 0 0 0 0 0 0 0.09531838419 0 0 0 0 0 0 0.0007675554041 0 0 0 0 0 0 0.0007675554041 0 0 0 0 0 0 0.001327249568
