stamp_sec,recv_wall_sec,accepted_gap_sec,x,y,z,qx,qy,qz,qw
1785495429.852205038,1789399507.962476,0.000000,-0.011454012225801655,-0.021630923050775658,-0.0029625805294039576,-0.01108216594319955,0.002621809514413566,0.00035618500145710957,0.9999350903159275
1785495429.951565027,1789399507.981630,0.099360,-0.01203686683764978,-0.019381235794040545,-0.004531197489375138,-0.011059732453036696,0.0026187735706302375,0.00032767366707266203,0.9999353563971127
1785495430.051863909,1789399508.109584,0.100299,0.04276147454606137,-0.04158329803187581,-0.0005249181835118577,-0.01103360364232594,0.0026003519275184044,0.00031926008668096154,0.9999356958492451
1785495430.152066946,1789399508.222663,0.100203,-0.007819860606011211,-0.05287264669814048,-0.000579300411069128,-0.011030961936114053,0.0024848866423533423,0.00033779312316289326,0.9999360125092728
1785495430.251229048,1789399508.302979,0.099162,-0.0022132311112837352,-0.0407706412507795,0.0012272374806565067,-0.011184734188119454,0.002530207624261838,0.0002993590250631331,0.9999342029127183
1785495430.351475954,1789399508.450500,0.100247,0.007867493568594716,-0.022853357281377277,-0.0031277931610818044,-0.0113124569087465,0.002571098437696196,0.0002605959613004555,0.9999326726641431
1785495430.451785088,1789399508.512182,0.100309,-0.005915811959070115,-0.03269490420474253,-0.002135443845624918,-0.010968422891414106,0.0020998692597581224,0.00029477352562676284,0.9999375967313838
1785495430.552309036,1789399508.607282,0.100524,0.00024315128152397475,-0.02768911279041468,-0.003670416904330176,-0.01132053844652226,0.002448670178129396,0.0002625867746194387,0.9999328879839013
1785495430.652524948,1789399508.765614,0.100216,0.0018038996695896245,-0.016660548989343944,-0.002934236722789141,-0.011841598111741855,0.002397211088373124,0.0002283661579650035,0.9999269862255222
1785495430.751563072,1789399508.828533,0.099038,0.0027686450342129174,-0.027128638610491237,-0.004159277266231609,-0.010721177847776575,0.0023683277529913953,0.00022911184359822523,0.9999396956201778
1785495430.851839066,1789399508.905865,0.100276,0.002377831154031902,-0.022527824548810596,-0.003504439842955731,-0.011316714459258167,0.0021725291235653588,0.00019949715864849783,0.9999335839404228
1785495430.952213049,1789399509.026865,0.100374,-0.0014333746022316615,-0.03135372505924229,-0.0018201383747644129,-0.01040343776803875,0.0018223051866947558,0.00019354252765244672,0.99994420355723
1785495431.052498102,1789399509.101412,0.100285,0.0009562946876874381,-0.029860609793456373,-0.0020162908853690875,-0.01074732907008083,0.0021538588151952484,0.0001287030452434372,0.9999399178178606
1785495431.152724028,1789399509.208868,0.100226,0.0003132904055076144,-0.03144964684071452,-0.0009974291674910152,-0.01072324867419594,0.0021076642168660923,0.00015739559057690886,0.999940270674228
1785495431.251972914,1789399509.339725,0.099249,0.0023727833228126896,-0.025582406251994635,-0.0015833308910441768,-0.01127463858857718,0.002307880391516028,0.00014485832971364404,0.9999337654209202
1785495431.352257013,1789399509.388425,0.100284,0.008147849192318993,-0.015127892248332093,-0.0031755849391205127,-0.01198284869787075,0.002774683647917545,0.00011503697052954943,0.99992434675541
1785495431.451512098,1789399509.542541,0.099255,-0.0001540281183888062,-0.01345008651775158,-0.004271501796187627,-0.011578511724559046,0.001835145031347385,5.625177990753373e-05,0.9999312812112118
1785495431.551650047,1789399509.600192,0.100138,-0.013174589133040444,-0.024769957606830425,-0.004140111620202114,-0.010272638564389298,0.0009702736905761454,0.00012820231993609932,0.9999467560975714
1785495431.651865959,1789399509.738316,0.100216,-0.008306247201990132,-0.01363595887717208,-0.0036635054421157442,-0.011458563281514499,0.0020080083414893545,0.00016046518143874092,0.9999323194501464
1785495431.752110004,1789399509.802913,0.100244,-0.0010275834755822597,-0.01844682337001845,-0.005266495528489401,-0.010708741225020897,0.0027307351483093142,0.00015009012795683853,0.9999389198445466
1785495431.851408005,1789399509.931152,0.099298,0.008646710018502278,-0.016025284635255665,-0.004603755629071338,-0.01093029537168649,0.003391802996575088,9.814611401331367e-05,0.9999345051966455
1785495431.951628923,1789399509.980497,0.100221,0.01879533350478107,-0.021698890078460677,-0.004080502089695182,-0.010314024137944168,0.0038457511315595863,6.176192613330105e-05,0.9999394118094258
1785495432.052097082,1789399510.141094,0.100468,0.008855340684902645,-0.015288034592306925,-0.0025028003420058953,-0.011023400138503494,0.002365666362311131,7.67746173816781e-05,0.9999364391688638
1785495432.152303934,1789399510.190370,0.100207,0.0051517879517162316,-0.02232021269258929,-0.002960417794348136,-0.010197357478968418,0.0021164411403118925,3.0433797897025335e-05,0.9999457653548665
1785495432.251545906,1789399510.338606,0.099242,-0.011733520458639568,-0.02733762557901128,-0.0021182186619629895,-0.009944589657564937,0.0008304161780866929,0.00014002845294462337,0.9999501967285902
1785495432.351875067,1789399510.395572,0.100329,-0.013186390104879632,-0.029536289626075587,-0.002174337740325105,-0.010088854381103197,0.001356606592083292,0.0001870507851576802,0.9999481684806644
1785495432.451059103,1789399510.531656,0.099184,-0.003438926814965139,-0.02635067655412122,-0.002837579123917633,-0.010566658816082122,0.002655545082675379,0.00014199163315841738,0.9999406350579791
1785495432.551098108,1789399510.575924,0.100039,-0.006747291505895078,-0.028300815969845176,-0.002394723452685099,-0.010517390715975886,0.0022512333682402374,0.00013769022128428762,0.9999421470676452
1785495432.651318073,1789399510.743247,0.100220,-0.007084997626432346,-0.032162786722280325,-0.0022529296811873434,-0.010337512303489607,0.002326440506109119,0.0001399126532311581,0.9999438503928089
1785495432.751388073,1789399510.806345,0.100070,0.0028615754815721622,-0.04265494143727792,0.00010315407864924797,-0.009704685799932786,0.0032425383442613457,0.00013745365343452727,0.9999476416918557
1785495432.851555109,1789399510.892948,0.100167,0.0014547450990308464,-0.02953584927621563,-0.0018221553319681116,-0.011362238153543761,0.002814021651133223,0.0001184871104453621,0.9999314810461234
1785495432.951648951,1789399511.046985,0.100094,-0.00632698605041929,-0.03320117248199552,-0.0013694401053834238,-0.010847531033599693,0.002069111003513468,0.00021358925361601716,0.9999390002543961
1785495433.051076889,1789399511.105151,0.099428,-0.006295000052290917,-0.01784108973204287,-0.0016701967659593642,-0.012178114884923355,0.0023447451296786034,0.00024447798474483136,0.9999230649998236
1785495433.151295900,1789399511.224603,0.100219,0.006016304214316814,-0.031185728962443544,-0.0017562471609475216,-0.0105250936924545,0.0034604697108086705,0.00023122102930714123,0.9999385951592134
1785495433.251557112,1789399511.300740,0.100261,0.00031572794797116166,-0.032358496404710425,-0.0030988841553544755,-0.010612666316454179,0.002553448384613171,0.0002771184347566568,0.9999403854332396
1785495433.351826906,1789399511.420416,0.100270,0.006232820583873158,-0.02320200044047878,-0.003724552829023786,-0.011495494565083458,0.0029806588198566697,0.00018635742260615575,0.9999294647866993
1785495433.451190948,1789399511.491782,0.099364,-0.006909281035791918,-0.02118791219565301,-0.004398771067483487,-0.01136722361858703,0.0015956340372494265,0.0001832970521637035,0.9999341011193762
1785495433.550651073,1789399511.633902,0.099460,0.0005918212237256762,-0.015907051546625747,-0.004309561025458264,-0.011521851346790592,0.002600621501589225,0.0002022909811257425,0.9999302189591567
1785495433.651020050,1789399511.697415,0.100369,0.011226793684696389,-0.011925648964840255,-0.004142909464377509,-0.01151979729029883,0.0034343646261582443,0.0001181228109236208,0.999927740117758
1785495433.751178026,1789399511.831188,0.100158,0.011606680737386896,-0.014862561479493556,-0.0037079022033847386,-0.010914194573945326,0.00300867724762434,0.000158038467382381,0.9999358995664995
1785495433.851310015,1789399511.898731,0.100132,0.010616746477113762,-0.012487230894812894,-0.003872182803580204,-0.011028494194860053,0.0026671484286863206,0.000138735719846172,0.9999356176211813
1785495433.950403929,1789399512.045941,0.099094,0.021067556471400205,-0.018256725567244482,-0.004403056427042751,-0.010362649365997314,0.003372483166120461,0.00010469154125656225,0.9999406136841792
1785495434.051543951,1789399512.110755,0.101140,0.005953920360931245,-0.01816735320886022,-0.005222713176261606,-0.010470164968750936,0.0015733904014035387,0.00019427420263414,0.9999439296009083
