message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
29,1785497060.905608892,map,8.4049348831,-3.7979786396,-1.3932633400,0.0486509330,0.0582387737,0.8518330788,0.5182872880,0.04271622566 0 0 0 0 0 0 0.04271622566 0 0 0 0 0 0 0.0940520337 0 0 0 0 0 0 0.0007477846398 0 0 0 0 0 0 0.0007477846398 0 0 0 0 0 0 0.001301210644
30,1785497061.005550623,map,8.4019527435,-3.8021051884,-1.3930599689,0.0487933827,0.0583745263,0.8518570558,0.5182192952,0.04299044928 0 0 0 0 0 0 0.04299044928 0 0 0 0 0 0 0.09445872596 0 0 0 0 0 0 0.0007541203561 0 0 0 0 0 0 0.0007541203561 0 0 0 0 0 0 0.001309563973
31,1785497061.105510950,map,8.4062213898,-3.8059139252,-1.3945442438,0.0486953034,0.0583393077,0.8517897350,0.5183430687,0.04293380083 0 0 0 0 0 0 0.04293380083 0 0 0 0 0 0 0.09437474717 0 0 0 0 0 0 0.0007528110108 0 0 0 0 0 0 0.0007528110108 0 0 0 0 0 0 0.001307838363
32,1785497061.205703735,map,8.4068403244,-3.8080680370,-1.3946789503,0.0487557437,0.0583684309,0.8517631072,0.5183778522,0.04293753808 0 0 0 0 0 0 0.04293753808 0 0 0 0 0 0 0.09438028803 0 0 0 0 0 0 0.0007528973832 0 0 0 0 0 0 0.0007528973832 0 0 0 0 0 0 0.001307952206
33,1785497061.305658102,map,8.4099292755,-3.8125004768,-1.3953690529,0.0483729361,0.0584136762,0.8517444087,0.5184394076,0.04304608019 0 0 0 0 0 0 0.04304608019 0 0 0 0 0 0 0.09454117878 0 0 0 0 0 0 0.0007554064494 0 0 0 0 0 0 0.0007554064494 0 0 0 0 0 0 0.001311258588
34,1785497061.405664206,map,8.4074106216,-3.8162324429,-1.3949638605,0.0484650810,0.0582578468,0.8517688579,0.5184080991,0.0430418877 0 0 0 0 0 0 0.0430418877 0 0 0 0 0 0 0.09453496553 0 0 0 0 0 0 0.0007553095169 0 0 0 0 0 0 0.0007553095169 0 0 0 0 0 0 0.001311130877
35,1785497061.505549431,map,8.4271697998,-3.8134202957,-1.3975235224,0.0483803017,0.0581762066,0.8519679779,0.5180978505,0.04273517824 0 0 0 0 0 0 0.04273517824 0 0 0 0 0 0 0.09408015532 0 0 0 0 0 0 0.0007482223161 0 0 0 0 0 0 0.0007482223161 0 0 0 0 0 0 0.001301787973
36,1785497061.705799341,map,8.4228725433,-3.8099780083,-1.3964275122,0.0485042698,0.0581725840,0.8519222749,0.5181618692,0.04312127661 0 0 0 0 0 0 0.04312127661 0 0 0 0 0 0 0.09465260291 0 0 0 0 0 0 0.0007571452839 0 0 0 0 0 0 0.0007571452839 0 0 0 0 0 0 0.001313549202
37,1785497061.805864096,map,8.4195404053,-3.8107218742,-1.3959271908,0.0485089905,0.0582462241,0.8519030693,0.5181847454,0.04313892154 0 0 0 0 0 0 0.04313892154 0 0 0 0 0 0 0.09467874414 0 0 0 0 0 0 0.0007575533731 0 0 0 0 0 0 0.0007575533731 0 0 0 0 0 0 0.001314086697
38,1785497061.905599594,map,8.4191274643,-3.8061487675,-1.3969932795,0.0484744406,0.0582376724,0.8519305001,0.5181438881,0.04303060302 0 0 0 0 0 0 0.04303060302 0 0 0 0 0 0 0.09451824119 0 0 0 0 0 0 0.0007550486168 0 0 0 0 0 0 0.0007550486168 0 0 0 0 0 0 0.001310787126
39,1785497062.005496502,map,8.4347410202,-3.7509007454,-1.3999085426,0.0484821323,0.0577599900,0.8524113480,0.5174052544,0.04311508687 0 0 0 0 0 0 0.04311508687 0 0 0 0 0 0 0.09464343231 0 0 0 0 0 0 0.0007570021349 0 0 0 0 0 0 0.0007570021349 0 0 0 0 0 0 0.001313360652
40,1785497062.105610847,map,8.4210195541,-3.8046095371,-1.3958330154,0.0484247240,0.0579454995,0.8519160192,0.5182050471,0.04293299833 0 0 0 0 0 0 0.04293299833 0 0 0 0 0 0 0.09437355736 0 0 0 0 0 0 0.000752792464 0 0 0 0 0 0 0.000752792464 0 0 0 0 0 0 0.001307813917
41,1785497062.205840111,map,8.4174461365,-3.8123085499,-1.3954529762,0.0483327596,0.0579894872,0.8519019241,0.5182318823,0.04318489546 0 0 0 0 0 0 0.04318489546 0 0 0 0 0 0 0.09474684702 0 0 0 0 0 0 0.0007586167753 0 0 0 0 0 0 0.0007586167753 0 0 0 0 0 0 0.001315487143
42,1785497062.305722237,map,8.4107360840,-3.8123257160,-1.3939592838,0.0484591142,0.0581833697,0.8518739350,0.5182443613,0.04291047114 0 0 0 0 0 0 0.04291047114 0 0 0 0 0 0 0.09434015669 0 0 0 0 0 0 0.000752271859 0 0 0 0 0 0 0.000752271859 0 0 0 0 0 0 0.0013071277
43,1785497062.405528307,map,8.4067220688,-3.8168919086,-1.3944529295,0.0484811958,0.0583736584,0.8518045906,0.5183348684,0.04313133824 0 0 0 0 0 0 0.04313133824 0 0 0 0 0 0 0.09466750958 0 0 0 0 0 0 0.0007573779846 0 0 0 0 0 0 0.0007573779846 0 0 0 0 0 0 0.001313855697
44,1785497062.505491495,map,8.4038000107,-3.8004467487,-1.3940811157,0.0489767495,0.0583347778,0.8518614012,0.5181992816,0.04280728324 0 0 0 0 0 0 0.04280728324 0 0 0 0 0 0 0.0941871253 0 0 0 0 0 0 0.0007498877356 0 0 0 0 0 0 0.0007498877356 0 0 0 0 0 0 0.001303984417
45,1785497062.605791807,map,8.4039039612,-3.7984681129,-1.3943561316,0.0489409084,0.0582973113,0.8518165588,0.5182805459,0.04321905469 0 0 0 0 0 0 0.04321905469 0 0 0 0 0 0 0.09479744075 0 0 0 0 0 0 0.0007594070134 0 0 0 0 0 0 0.0007594070134 0 0 0 0 0 0 0.001316527693
46,1785497062.705613613,map,8.4021015167,-3.7944593430,-1.3942829370,0.0488085435,0.0582906881,0.8518473429,0.5182432040,0.04326021751 0 0 0 0 0 0 0.04326021751 0 0 0 0 0 0 0.09485839896 0 0 0 0 0 0 0.0007603594034 0 0 0 0 0 0 0.0007603594034 0 0 0 0 0 0 0.001317781584
47,1785497062.805601358,map,8.4071369171,-3.8006439209,-1.3940361738,0.0487739340,0.0584044390,0.8518798709,0.5181802450,0.04310299583 0 0 0 0 0 0 0.04310299583 0 0 0 0 0 0 0.09462551783 0 0 0 0 0 0 0.0007567225167 0 0 0 0 0 0 0.0007567225167 0 0 0 0 0 0 0.001312992337
48,1785497062.905307055,map,8.4168901443,-3.7476911545,-1.3964339495,0.0487065088,0.0579328734,0.8522082137,0.5176993462,0.04299285287 0 0 0 0 0 0 0.04299285287 0 0 0 0 0 0 0.09446228878 0 0 0 0 0 0 0.0007541759177 0 0 0 0 0 0 0.0007541759177 0 0 0 0 0 0 0.001309637191
49,1785497063.005633831,map,8.4190845490,-3.7403223515,-1.3972427845,0.0487113674,0.0578013997,0.8522512656,0.5176427189,0.04272238632 0 0 0 0 0 0 0.04272238632 0 0 0 0 0 0 0.09406117505 0 0 0 0 0 0 0.000747926906 0 0 0 0 0 0 0.000747926906 0 0 0 0 0 0 0.001301398309
50,1785497063.106091022,map,8.4036674500,-3.8035852909,-1.3941698074,0.0486955495,0.0582174908,0.8517581907,0.5184085733,0.04325231508 0 0 0 0 0 0 0.04325231508 0 0 0 0 0 0 0.09484669695 0 0 0 0 0 0 0.0007601765527 0 0 0 0 0 0 0.0007601765527 0 0 0 0 0 0 0.001317540862
51,1785497063.205692053,map,8.4145250320,-3.7492358685,-1.3974416256,0.0487935107,0.0579991006,0.8522252452,0.5176557087,0.04308710513 0 0 0 0 0 0 0.04308710513 0 0 0 0 0 0 0.09460197242 0 0 0 0 0 0 0.0007563550465 0 0 0 0 0 0 0.0007563550465 0 0 0 0 0 0 0.001312508279
52,1785497063.305520773,map,8.4185256958,-3.7519609928,-1.3982316256,0.0486373906,0.0580747958,0.8522490891,0.5176226399,0.04310942472 0 0 0 0 0 0 0.04310942472 0 0 0 0 0 0 0.09463504319 0 0 0 0 0 0 0.0007568711901 0 0 0 0 0 0 0.0007568711901 0 0 0 0 0 0 0.001313188173
53,1785497063.505856991,map,8.4158220291,-3.7503392696,-1.3968971968,0.0487435055,0.0580640015,0.8522265490,0.5176510526,0.04299465915 0 0 0 0 0 0 0.04299465915 0 0 0 0 0 0 0.09446496619 0 0 0 0 0 0 0.0007542176719 0 0 0 0 0 0 0.0007542176719 0 0 0 0 0 0 0.001309692213
54,1785497063.605792999,map,8.4173641205,-3.7507212162,-1.3979473114,0.0488413436,0.0579096338,0.8521842835,0.5177285893,0.04324940831 0 0 0 0 0 0 0.04324940831 0 0 0 0 0 0 0.09484239249 0 0 0 0 0 0 0.0007601092957 0 0 0 0 0 0 0.0007601092957 0 0 0 0 0 0 0.001317452317
55,1785497063.705622435,map,8.4189023972,-3.7604932785,-1.3982996941,0.0488299145,0.0579854510,0.8521571011,0.5177659827,0.04310020978 0 0 0 0 0 0 0.04310020978 0 0 0 0 0 0 0.09462138981 0 0 0 0 0 0 0.0007566580881 0 0 0 0 0 0 0.0007566580881 0 0 0 0 0 0 0.00131290747
56,1785497063.805514336,map,8.4154939651,-3.7670507431,-1.3976858854,0.0486766594,0.0580104189,0.8520758971,0.5179112136,0.04290344409 0 0 0 0 0 0 0.04290344409 0 0 0 0 0 0 0.09432973724 0 0 0 0 0 0 0.0007521094724 0 0 0 0 0 0 0.0007521094724 0 0 0 0 0 0 0.001306913644
57,1785497063.905493259,map,8.4148435593,-3.7762639523,-1.3975400925,0.0487878720,0.0581049835,0.8520269875,0.5179705877,0.042963935 0 0 0 0 0 0 0.042963935 0 0 0 0 0 0 0.09441942197 0 0 0 0 0 0 0.0007535074835 0 0 0 0 0 0 0.0007535074835 0 0 0 0 0 0 0.001308756302
58,1785497064.005741119,map,8.4203968048,-3.7585940361,-1.3992077112,0.0485756482,0.0580596773,0.8522721328,0.5175921744,0.0428505555 0 0 0 0 0 0 0.0428505555 0 0 0 0 0 0 0.09425130694 0 0 0 0 0 0 0.0007508874161 0 0 0 0 0 0 0.0007508874161 0 0 0 0 0 0 0.001305302565
59,1785497064.105951548,map,8.4233922958,-3.7636685371,-1.4003130198,0.0485679408,0.0580727767,0.8521971927,0.5177148890,0.04312138259 0 0 0 0 0 0 0.04312138259 0 0 0 0 0 0 0.09465275992 0 0 0 0 0 0 0.0007571477348 0 0 0 0 0 0 0.0007571477348 0 0 0 0 0 0 0.00131355243
60,1785497064.205644131,map,8.4220104218,-3.7843580246,-1.4004346132,0.0485487661,0.0582741732,0.8520185065,0.5179880211,0.04291529669 0 0 0 0 0 0 0.04291529669 0 0 0 0 0 0 0.09434731169 0 0 0 0 0 0 0.0007523833742 0 0 0 0 0 0 0.0007523833742 0 0 0 0 0 0 0.001307274695
