time_sec,cpu_ticks,rss_kb
1789400406.423315287,18,54900
1789400408.437661256,142,120656
1789400410.452764647,327,150564
1789400412.467690949,465,150828
1789400414.483088575,600,150828
1789400416.497859022,734,150828
1789400418.513334026,871,150828
1789400420.530793327,1006,150828
1789400422.553134305,1138,150828
1789400424.568561557,1277,150828
1789400426.587218348,1420,150828
1789400428.608304883,1563,150828
1789400430.630840155,1708,150828
1789400432.646709585,1859,150828
1789400434.660222670,2003,150828
1789400436.673054938,2152,150828
1789400438.693072822,2297,150828
1789400440.715678069,2443,150828
1789400442.737462664,2590,150828
1789400444.758612580,2731,150828
1789400446.772991047,2874,150828
1789400448.785134499,3020,150828
1789400450.801459881,3165,150828
1789400452.816628591,3317,150828
1789400454.832949980,3465,150828
1789400456.848363993,3616,150828
1789400458.861271063,3761,150828
1789400460.878907682,3903,150828
1789400462.898437164,4050,150828
1789400464.919071357,4198,150828
1789400466.938531112,4349,150828
1789400468.953015819,4497,150828
1789400470.967598149,4648,150828
1789400472.980772929,4797,150828
1789400475.000562280,4943,150828
1789400477.015021142,5086,150828
1789400479.028865562,5229,150828
1789400481.042824239,5370,150828
1789400483.056197975,5513,150828
1789400485.070830326,5654,150828
1789400487.087330540,5795,150828
1789400489.099483502,5934,150828
1789400491.113060475,6078,150828
1789400493.135817526,6215,150828
1789400495.155323363,6356,150828
1789400497.169817399,6495,150828
1789400499.182533362,6635,150828
1789400501.202986017,6774,150828
1789400503.224177370,6915,150828
1789400505.241363877,7055,150828
1789400507.257220958,7196,150828
1789400509.271395668,7336,150828
1789400511.285004176,7476,150828
1789400513.299281429,7618,150828
1789400515.311667870,7758,150828
1789400517.325685728,7905,150828
1789400519.347304381,8050,150828
1789400521.363427593,8205,150828
1789400523.375658037,8352,150828
1789400525.388687392,8490,150828
1789400527.408004003,8567,150828
1789400529.428843235,8567,150828
1789400531.451543502,8567,150828
1789400533.472143328,8568,150828
1789400535.493180671,8568,150828
1789400537.515382057,8568,150828
