time_sec,cpu_ticks,rss_kb
1789400114.092004016,18,54912
1789400116.110130012,143,120004
1789400118.122768554,343,157688
1789400120.138836736,496,157952
1789400122.152084898,649,159800
1789400124.170986752,804,159800
1789400126.185656339,957,160064
1789400128.199003320,1116,160064
1789400130.212431840,1270,161120
1789400132.224728328,1431,161120
1789400134.237557645,1588,161120
1789400136.253155141,1749,161120
1789400138.268533137,1909,161120
1789400140.281180015,2076,162704
1789400142.296142334,2240,162704
1789400144.309310067,2424,162704
1789400146.322347439,2595,162704
1789400148.335716077,2754,162704
1789400150.348686531,2921,162704
1789400152.365168876,3082,162704
1789400154.381995635,3241,162704
1789400156.393897116,3418,162704
1789400158.407456222,3577,162704
1789400160.420139474,3750,162704
1789400162.433654905,3926,162704
1789400164.446791562,4098,162704
1789400166.460915649,4265,164288
1789400168.473885335,4426,164288
1789400170.489795714,4592,164288
1789400172.504306683,4763,164288
1789400174.516826924,4939,164288
1789400176.530940559,5108,164288
1789400178.545933719,5273,164288
1789400180.559863982,5437,164288
1789400182.573458238,5601,164288
1789400184.587721149,5757,164552
1789400186.600714293,5914,164552
1789400188.612393861,6071,164552
1789400190.625407569,6229,164552
1789400192.640448583,6383,164552
1789400194.655399676,6540,164552
1789400196.668882383,6695,164552
1789400198.684232404,6852,164552
1789400200.697432706,7007,164552
1789400202.712518080,7163,164552
1789400204.723109158,7318,164552
1789400206.734504675,7474,164552
1789400208.746455685,7625,164552
1789400210.762950812,7782,164552
1789400212.777329807,7936,164552
1789400214.792660426,8092,164552
1789400216.805617904,8246,164552
1789400218.818371434,8402,164552
1789400220.832041163,8555,164552
1789400222.846010715,8711,164552
1789400224.860669919,8878,164552
1789400226.873418853,9046,164552
1789400228.885000632,9226,164552
1789400230.898119363,9386,164552
1789400232.911435901,9541,164552
1789400234.929513012,9639,164552
1789400236.950336369,9639,164552
1789400238.968771271,9639,164552
1789400240.990009757,9639,164552
1789400243.011083799,9639,164552
1789400245.032455189,9639,164552
