stamp_sec,recv_wall_sec,accepted_gap_sec,x,y,z,qx,qy,qz,qw
1785497054.405941248,1789401191.629989,0.000000,0.010270510979377562,0.003007989356787628,-0.0019336068397344808,0.005052082908792312,-0.02492771913771477,-6.305961963615831e-05,0.9996764883202771
1785497054.505706787,1789401191.637380,0.099766,0.014717143368806904,0.0019824210685757794,-0.002065892108425005,0.0050844166345969674,-0.02493179084255051,-8.692206533767003e-05,0.999676221062313
1785497054.605535746,1789401191.652163,0.099829,0.01839156162737353,0.006081458429384914,0.018113623207968554,0.005081978248792452,-0.02486352794671618,-0.00011973458472442998,0.9996779302049004
1785497054.705661774,1789401191.706740,0.100126,-0.007713564648591874,-0.009329859305283905,0.009890565061905332,0.005141573709875652,-0.02463476028930991,-0.00017667976465455856,0.9996832806391921
1785497054.805952787,1789401191.833423,0.100291,-0.017304687484700598,-0.004445393679503454,0.005227659536711171,0.004976734715509525,-0.024621871056135156,-0.0001911645233702882,0.9996844297243977
1785497054.905803442,1789401191.926889,0.099851,-0.020978952060604482,-0.005290925114860661,-0.002529789138716154,0.005137059690465013,-0.02470801408351675,-0.0002747559960719728,0.9996814738540125
1785497055.005619049,1789401192.040908,0.099816,-0.0001938788835011418,0.008990647586849372,-0.0003941830097508592,0.005068415507860715,-0.02495398047433743,-0.0001510954203414938,0.9996757410245098
1785497055.105588913,1789401192.115542,0.099970,-0.003139146779275223,0.010527469644344822,-0.0017543474232806222,0.00520542368585871,-0.024887756514417093,-7.568361360561586e-05,0.9996766964433668
1785497055.205743551,1789401192.304321,0.100155,0.0012860997777693894,0.00980795102670565,0.002664566395587431,0.004993773452674054,-0.02488201521304089,-5.1721159455517524e-05,0.9996779205677027
1785497055.305948734,1789401192.338651,0.100205,0.00337186915822503,-0.0005306641442667836,-0.0027748888485215617,0.005040479058738751,-0.024838599219959883,-0.00013105135900029933,0.9996787585945761
1785497055.405633688,1789401192.419483,0.099685,0.01091256365444307,-0.001407280248520883,0.0017734010298930958,0.005148983291542149,-0.024898083314746484,-0.00018773160154356375,0.9996767168315785
1785497055.505555868,1789401192.525452,0.099922,0.014099907372354087,0.008805110140536105,0.0028784409025056634,0.005291414457375018,-0.025025344410616695,-0.00012544332730432336,0.9996728051388338
1785497055.605664492,1789401192.629631,0.100109,0.02221235041382441,0.004461572406541472,0.003982289212198675,0.005335444222618746,-0.02507838868864804,-0.00010794968278346317,0.9996712438609993
1785497055.705973864,1789401192.739564,0.100309,0.008123751199895099,0.01604978401961691,0.005591098982192622,0.005097796431566125,-0.024945679296487347,-2.5174251755522465e-05,0.9996758099115128
1785497055.805754423,1789401192.831001,0.099781,0.007052745001857999,0.004795795764308703,0.00096321019792589,0.005209348461193053,-0.024827003272428316,-7.529739795401637e-05,0.9996781866818067
1785497055.905592203,1789401192.935751,0.099838,-0.0005572953399344549,-0.0012405355525508506,-0.0017151618962550352,0.005099513710031524,-0.02446952901776449,-0.0001500191653886808,0.9996875584920635
1785497056.005571604,1789401193.034087,0.099979,0.005867706409353593,0.003927883671919658,0.004781987382069308,0.005285882907221476,-0.02481318215581414,-9.04038094292904e-05,0.9996781268290047
1785497056.106098890,1789401193.135823,0.100527,0.007028376337409853,0.001986362386265022,-0.001902751289450999,0.005181666098642517,-0.024975648978128148,-0.00017501834136913422,0.9996746153940024
1785497056.205844879,1789401193.234408,0.099746,0.019011348739242262,0.0013737143180666597,-0.00386021989517632,0.005074310261361874,-0.02505157847177639,-9.848989866237922e-05,0.9996732766715266
1785497056.305691481,1789401193.330036,0.099847,0.018559288050190054,0.002903141729792086,-0.0017611256639282202,0.005098028610292446,-0.024949626803099017,-6.055456621988761e-05,0.9996757086974867
1785497056.405519724,1789401193.434491,0.099828,0.0061576936347420425,-0.001985113608713718,0.0016017277277295405,0.004912479656405818,-0.024729684152845266,3.787650789281047e-06,0.9996821045967476
1785497056.505740404,1789401193.537936,0.100221,0.0029403359252869327,0.0011711512265284987,0.001131904926608529,0.004987081365495916,-0.024703193517086847,-0.00011122517290845286,0.9996823839992757
1785497056.605889320,1789401193.627313,0.100149,0.005571097211280435,0.00015623925606965882,0.0016292432278486868,0.004846578544345318,-0.02487428612290429,-0.00011633468693188745,0.9996788319418057
1785497056.705776453,1789401193.736330,0.099887,0.0073223620258572875,-0.0027014823197038414,-0.0009042093883630531,0.004933396430164656,-0.024933696189654693,-0.00015891466052879587,0.999676921380162
1785497056.805559397,1789401193.832988,0.099783,-0.0018571258424718712,-0.008340804247533291,-0.0035906885811464173,0.004965117989593039,-0.02496347733567588,-0.0001501522366864143,0.9996760224477576
1785497056.905585766,1789401194.023982,0.100026,0.0004616035127184004,0.004070635653101199,-0.0027191579318244785,0.005049686201354899,-0.024914106013768634,-0.00012137924473339536,0.9996768344109432
1785497057.005833149,1789401194.070415,0.100247,-0.004435346566440776,0.009614673562074402,-0.004841199758189196,0.0052649918935174286,-0.024879560418986497,-7.339330311276626e-05,0.9996765886761304
