stamp_sec,x,y,z
1785495426.753358,7.831845551279493,-3.9749599945700007,-0.7970891768222368
1785495429.351786,7.848933259770829,-3.9998139284628538,-0.7987435550505583
1785495429.552469,7.823038994016976,-4.0025240628893615,-0.7950005478410742
1785495429.751982,7.805043029479066,-3.97971774449267,-0.7954195644087034
1785495430.051864,7.824985592979084,-3.9982803623031273,-0.7967751297917671
1785495430.251229,7.838261758925296,-4.006952504364992,-0.7963766233060441
1785495430.351476,7.836236308682293,-4.009920727559993,-0.7953864781695987
1785495430.451785,7.836554092177524,-4.00852803081027,-0.797893663738971
1785495430.552309,7.839763285195415,-4.005714313992251,-0.797086610336315
1785495430.652525,7.839296402537508,-4.008287840379858,-0.7975227170448231
1785495430.751563,7.8423775218065055,-4.009629694866378,-0.7978265039790804
1785495430.851839,7.8396831178976285,-4.0119085047907275,-0.7982213446013935
1785495430.952213,7.861697800175995,-4.151997746329213,-0.7992424948220949
1785495431.052498,7.842405244682613,-4.041291678801271,-0.7960873624844482
1785495431.152724,7.843797369892682,-4.044173970586626,-0.7959222645547199
1785495431.251973,7.846764716698878,-4.048621973413866,-0.7966769611808866
1785495431.352257,7.8537044364951045,-4.030429418805381,-0.7995981170457567
1785495431.451512,7.85833293789764,-4.028541871643846,-0.7990873679313948
1785495431.55165,7.84284136729581,-4.022866229182826,-0.796016834772899
1785495431.651866,7.847745357783619,-4.028843451190011,-0.7955012273668307
1785495431.75211,7.8360934087887,-4.0173527994042715,-0.7964809955298238
1785495431.851408,7.839270110952577,-4.015897625805805,-0.7970448274087591
1785495431.951629,7.819120355992443,-4.0263684440747705,-0.7958973804203262
1785495432.052097,7.823316961428678,-4.030350555421067,-0.7965836066527587
1785495432.152304,7.843357120130356,-4.039510198687772,-0.7963735000107622
1785495432.251546,7.8422441897330915,-4.038828379978944,-0.7984924181723233
1785495432.351875,7.8466334401172055,-4.037705236185814,-0.7973962163880778
1785495432.451059,7.851374919504586,-4.033824009408475,-0.7981599416195946
1785495432.551098,7.877331734047827,-4.055795989300244,-0.8014913618198302
1785495432.651318,7.860564578616995,-4.044170744179141,-0.8003263595870229
1785495432.751388,7.853547949873365,-4.044076322398997,-0.7980070545526511
1785495432.851555,7.858373244090966,-4.03804306326477,-0.7977588926778723
1785495432.951649,7.852797368230465,-4.034718460287625,-0.7990291940743464
1785495433.051077,7.8567803117477855,-4.0308200515677,-0.7994163687372424
1785495433.151296,7.841610236352975,-4.035265608008419,-0.7964338873880539
