stamp_sec,x,y,z
1785497053.4058733,8.386394687086012,-3.6333241004998795,-0.991755975285079
1785497055.9055922,8.375888358449775,-3.7076638392868495,-0.987144226007725
1785497056.3056915,8.366595907554908,-3.66827700025784,-0.9877676163431861
1785497056.6058893,8.380114598784132,-3.6650753509903895,-0.9888310272517216
1785497056.8055594,8.38768581690085,-3.7200127835820647,-0.9871034102974993
1785497057.105914,8.389865852889564,-3.7147831328578516,-0.9888272222113906
1785497057.205643,8.392866357856523,-3.7064642731913797,-0.988735544611891
1785497057.3055189,8.391240132437481,-3.704631378885955,-0.9889461165432156
1785497057.4056032,8.397992879054042,-3.696912144814588,-0.9906812480959171
1785497057.5060542,8.402970670538716,-3.687714340358053,-0.9925969851936536
1785497057.6058278,8.404627095989355,-3.6853974187359846,-0.9916320992307777
1785497057.7056508,8.403815709649733,-3.6780714472122833,-0.9920007659308013
1785497057.8055239,8.400440934730023,-3.6847426782862165,-0.9924833253623946
1785497057.9055912,8.402583675726042,-3.6840742228725722,-0.9916308727952219
1785497058.0059588,8.403423765365982,-3.685321332020823,-0.9916804606818876
1785497058.1057513,8.402536095487674,-3.684883569047814,-0.9912504707053815
1785497058.2056315,8.407914800338334,-3.6137853253463312,-0.9942175465570131
1785497058.3054833,8.400276330585392,-3.7026058774367745,-0.9908395840253764
1785497058.4056873,8.425786207577566,-3.61319668855856,-0.9956286601051261
1785497058.506133,8.41524896768847,-3.6681177472721953,-0.9935474426801822
1785497058.6058147,8.427861216522192,-3.626817631864005,-0.9959065244743237
1785497058.7056224,8.424722186254655,-3.652913641439532,-0.9947837946905916
1785497058.8054938,8.425738221637914,-3.6554189522027434,-0.9941567410399781
1785497058.905644,8.422840636772465,-3.6571987000261545,-0.9940971907345767
1785497059.0059204,8.419940384801622,-3.6619151269936348,-0.9944174696474166
1785497059.1057308,8.41684721274193,-3.678685648802403,-0.9946270152571539
1785497059.3055518,8.413890196979697,-3.6816540686021004,-0.9926870289402783
1785497059.4059758,8.41640193367442,-3.6815303118623386,-0.9920433520470628
1785497059.5058887,8.415178074154003,-3.6847337953981643,-0.9922156071828165
1785497059.6056414,8.414263658765314,-3.690448925937634,-0.9918608365759957
1785497059.7055044,8.411248015965521,-3.693313492869976,-0.9909205365512429
1785497059.805651,8.41250409983206,-3.7002843770756835,-0.9899867689480945
1785497059.9059362,8.408604580864656,-3.7066113624714125,-0.9906137945930578
1785497060.0056777,8.407160711636239,-3.7096321716079697,-0.9912862652884781
1785497060.1056106,8.407293092994168,-3.707577896877297,-0.9905851957442927
1785497060.2055383,8.406807966010533,-3.704464627161316,-0.9897396107260206
1785497060.3059452,8.403881594554864,-3.7030303370829354,-0.990506592818821
1785497060.4057777,8.406992693460579,-3.7043636121981818,-0.9901953423285159
1785497060.5055976,8.402655156165757,-3.705496109297783,-0.9900830266342893
1785497060.6055503,8.423686046273277,-3.6112180409442964,-0.9965297845394954
1785497060.7056015,8.416332520109675,-3.6691624781809815,-0.9916094117663342
1785497060.8060746,8.414038544917803,-3.676866718965038,-0.9921771006776134
1785497060.905609,8.414026435182427,-3.6800002502066747,-0.9916952790317131
1785497061.0055506,8.411277348014865,-3.683604309045844,-0.9915178994986249
1785497061.105511,8.41466880557987,-3.689334953532394,-0.9928167614085448
1785497061.2057037,8.415231085387271,-3.6913549095873606,-0.993273702842302
1785497061.305658,8.415609389988353,-3.6956960590674743,-0.9934287709097689
1785497061.4056642,8.41430709137625,-3.699005432174501,-0.9931468444809104
1785497061.5055494,8.43346158658766,-3.6958184688270848,-0.9956658880358545
1785497061.7057993,8.429375899252122,-3.6926861164348326,-0.9944997023110017
1785497061.805864,8.426281888786608,-3.693562086869613,-0.9940573746304723
1785497061.9055996,8.42579719168962,-3.6889500733382494,-0.9951161420609597
1785497062.0054965,8.441421327334645,-3.6338726669512416,-0.9980025775041664
1785497062.1056108,8.427910168677199,-3.687020941421003,-0.9939487136738367
1785497062.20584,8.424285076926758,-3.6945744073369204,-0.9935886635567953
1785497062.3057222,8.417736023459934,-3.6944791101599486,-0.9921084001993445
1785497062.4055283,8.414940056891282,-3.698776849473297,-0.9926556298254254
1785497062.5054915,8.411021459263258,-3.6826143935410736,-0.9921802883526157
1785497062.6057918,8.411825311942865,-3.6806470033723335,-0.9923930152805123
1785497062.7056136,8.409461102378915,-3.676649764652734,-0.9924227174269848
1785497062.8056014,8.414277407803603,-3.6827348720892954,-0.9921660196166511
1785497062.905307,8.423917129158504,-3.6300474135597858,-0.9945175132829798
1785497063.0056338,8.426046084337422,-3.6227740252209637,-0.995297293152301
1785497063.106091,8.41073046088544,-3.6856231809506674,-0.9923358666032489
1785497063.205692,8.421662968564837,-3.63136780174747,-0.9955182440765666
1785497063.3055208,8.447235296854583,-3.63572175515294,-0.9999312510674238
1785497063.505857,8.440705569467818,-3.6345593745846485,-0.99752528210408
1785497063.605793,8.437071983375574,-3.635814074297706,-0.9975304886798574
1785497063.7056224,8.434179672221621,-3.6536008301325795,-0.9978257178994339
1785497063.8055143,8.432572395699493,-3.663063007071989,-0.9969584528240301
1785497063.9054933,8.429187469617315,-3.6684541407665385,-0.9961798071381471
1785497064.0057411,8.432886514810331,-3.647111833690089,-0.9975026298335505
1785497064.1059515,8.43450105047582,-3.6513643474853037,-0.9991068230086758
1785497064.2056441,8.43312537321841,-3.6709285902543414,-0.9987539079980892
1785497064.3055182,8.430468854188407,-3.6697837155609805,-0.9965952667639448
1785497064.4055583,8.422463192639707,-3.7241903157975345,-0.9934018050502158
1785497064.505767,8.414811750207345,-3.7221006020452605,-0.9942839610303942
1785497064.6056488,8.400158215839637,-3.725092743348592,-0.9913681810093125
1785497064.7055728,8.397267464234318,-3.705047485529842,-0.9953283761829603
1785497064.805576,8.39674080641366,-3.6973978151582485,-0.9973927831698903
1785497064.9057288,8.394050508911661,-3.6963092223781784,-0.9964927054471919
1785497065.0057652,8.4012334487515,-3.6959154087640957,-0.998730429338206
1785497065.105611,8.39484921231427,-3.695598118584374,-0.9961351026133549
1785497065.205482,8.392913441330277,-3.703767481467563,-0.9977948312746137
1785497065.4058218,8.397399560061254,-3.697871020241137,-0.9979456611639718
1785497065.505585,8.39727747445862,-3.700181212918723,-0.998954696365667
1785497065.6053724,8.392931559459216,-3.698111168301857,-0.9995416855097219
1785497065.7057085,8.387490204561809,-3.695406162256284,-0.9980714767799914
1785497065.8062584,8.385961952608918,-3.695843894611164,-0.996715812085696
1785497065.9058118,8.389921781020885,-3.701493881915504,-0.994377856773032
1785497066.005472,8.387340308082452,-3.7063759820556963,-0.9950526034328095
1785497066.1054773,8.385260691118576,-3.7059944877994844,-0.995619769811839
1785497066.205751,8.381980154549975,-3.710612567668051,-0.9941054237857339
1785497066.3057115,8.383089335401573,-3.7118945394607454,-0.99534492479482
1785497066.4055645,8.38358740476093,-3.707055871870086,-0.9949600427928827
1785497066.5054517,8.383023874288352,-3.700058482648743,-0.9949264542085986
1785497066.6054854,8.397859306522136,-3.6053167316805537,-0.996303487813136
1785497066.7056868,8.396483294909501,-3.6261031888148874,-0.9980963722396039
1785497066.8056865,8.393935659794577,-3.6312599653487183,-0.9975390746497279
1785497066.9055116,8.397981670589354,-3.634110436158541,-0.9969808512243052
1785497067.0054708,8.400710810922526,-3.6557341252987245,-0.9986032474101585
1785497067.1055763,8.40185365451398,-3.6512335394087154,-0.9989873791291515
1785497067.2057178,8.412475231890069,-3.661648350840795,-1.0005945676328691
1785497067.4054098,8.409934069792506,-3.662563351866003,-0.9998378325898658
1785497067.505628,8.40754198341157,-3.6559693917314005,-0.9990961728349254
1785497067.6058156,8.405743932210257,-3.659925726747345,-0.998446346720107
1785497067.7056227,8.40308204823028,-3.6626179509945653,-0.9980427548133073
1785497067.8054829,8.404609932748235,-3.6647537476281764,-0.9979866529640593
1785497067.9054656,8.423346591812555,-3.6346932356697574,-1.0004223540605048
1785497068.0055974,8.42647066995456,-3.6443680064371073,-1.0009572032681713
1785497068.1055825,8.424242964513175,-3.6491190722438014,-1.0006793788994437
1785497068.2056046,8.423662363226539,-3.648124782911698,-1.0013007901078024
1785497068.3052962,8.418409940460512,-3.6474318886216026,-0.999400750076445
1785497068.4054866,8.421828432547711,-3.6279390210772275,-0.9987636117342704
1785497068.5054433,8.423068196107828,-3.6318498987080865,-0.9987819239670708
1785497068.6057186,8.420351554222902,-3.634970731218278,-0.9979096310804487
1785497068.7055383,8.414103694484675,-3.637519113334045,-0.9984852837387256
1785497068.8054106,8.414391592944932,-3.63242101205079,-0.9983891309269832
1785497068.9056072,8.411839282594576,-3.6280821419119422,-0.9970912648040825
1785497069.005857,8.403019485505268,-3.6475241160305796,-0.9967118602820803
1785497069.1056328,8.404738266931355,-3.652623092077677,-0.9959468756648844
1785497069.2055182,8.406712749975084,-3.658583423279892,-0.9961049532828179
1785497069.3054252,8.409250475816773,-3.6641052514810943,-0.9961330347137877
1785497069.5056176,8.405803208674353,-3.6674580255007387,-0.9983479471774843
1785497069.6055386,8.40814063680259,-3.671551764197705,-0.9965939847136165
1785497069.7053828,8.399578318783686,-3.653370928114939,-0.9972678336380353
1785497069.8055713,8.360961324829276,-3.685083464176947,-0.9826565070653894
1785497069.9055665,8.383178070708615,-3.684038821624861,-0.9777583543462374
1785497070.0055823,8.328346334160864,-3.615418115296677,-0.989964621787065
1785497070.1054344,8.328949500306772,-3.586341200909582,-0.9835551121230227
1785497070.2054474,8.27893198164672,-3.440237600278859,-0.9979347339441891
1785497070.305852,8.266151036191792,-3.472396188503956,-0.9730324563777717
1785497070.4056616,8.26022009048731,-3.4703541877719704,-0.9715083398822719
1785497070.5055058,8.235569017227089,-3.444872080051687,-0.9790527853826608
1785497070.605406,8.244371320314455,-3.400151776601251,-0.9771624277935416
1785497070.7055292,8.16552707213389,-3.4230669519955614,-0.9666242196613022
1785497070.805766,8.212572500525878,-3.3939105370138107,-0.9672059903643502
1785497070.9057531,8.218055635049337,-3.3857275975822527,-0.9650091155000091
1785497071.0055099,8.269181457013847,-3.315725621174489,-0.9691722777720532
1785497071.1053717,8.193513115621396,-3.332172494175213,-0.9626043278906486
1785497071.2056243,8.246410463210642,-3.3374374064531747,-0.9693890821132718
1785497071.4055057,8.276549178690594,-3.2746381867998973,-0.9783356143699085
1785497071.5054119,8.251685172274733,-3.2913995509418155,-0.9793076762507797
1785497071.6054997,8.280270961746506,-3.2749758089239136,-0.9769127173555119
1785497071.7056894,8.27660678245827,-3.3075638579067874,-0.9684185904456751
1785497071.8054996,8.239752595859267,-3.281238383297274,-0.9671184966771234
1785497071.9070177,8.218055847820706,-3.286297921876843,-0.9672390466773073
1785497072.0057063,8.215779837305856,-3.16512127851855,-0.9632223321365943
1785497072.105653,8.123173537116799,-3.1986822416467158,-0.955676638179288
1785497072.2055285,8.13817823260104,-3.2146425729869965,-0.9486738239339683
1785497072.3055084,8.18855024473061,-3.1756354532040527,-0.9530330790199264
1785497072.4054227,8.10457071832758,-3.1363786838214476,-0.9494391891981458
1785497072.5056822,8.116315731010792,-3.0887614468849454,-0.9541644081061424
1785497072.6055799,8.063394546942321,-3.0718855788340975,-0.9458409951892195
1785497072.7054334,8.0755976091071,-3.018765585757976,-0.949517698791918
1785497072.805424,8.041479612697849,-2.956486816691868,-0.9367104699343367
1785497072.9054704,8.015609462729767,-2.943380201073043,-0.9239420368441833
1785497073.005629,7.972481466022021,-2.7475699572130394,-0.9429257341449999
1785497073.1054592,8.00016114683588,-2.6620403582036727,-0.9297257561847094
1785497073.2054217,7.945675084791917,-2.715737856092802,-0.9253435924624027
1785497073.3055983,7.994681642944461,-2.643768199447615,-0.9303757348386152
1785497073.405669,7.950077751990991,-2.642862066568484,-0.9227942851205703
1785497073.605351,7.881894568094779,-2.580047343954703,-0.917942242810251
1785497073.7055252,7.852117837345396,-2.554520648860766,-0.9120412145939858
1785497073.8057098,7.882838909757604,-2.5638234246277554,-0.9146671120147963
1785497073.9055672,7.879293486058461,-2.5592828934551095,-0.9123237909870513
1785497074.0053887,7.860243077608004,-2.5314163945902086,-0.9002374850835266
1785497074.1053414,7.789443639836662,-2.4316629549550735,-0.8990869407311606
1785497074.205655,7.793344838023464,-2.407690969508707,-0.8880107194482423
1785497074.305425,7.773072600032357,-2.347062429009846,-0.8778929205478461
1785497074.405413,7.766476433145535,-2.3583315572767143,-0.8863860600057256
1785497074.5053692,7.754252700512076,-2.359307162766452,-0.8775291764420798
1785497074.6055734,7.765163047074051,-2.3427255634889557,-0.873487510489207
1785497074.705607,7.777876626797297,-2.319846078434212,-0.8779782863801091
1785497074.8055165,7.780578177531594,-2.279509950572212,-0.866796430868914
1785497074.9054163,7.761720349311563,-2.233436425990743,-0.8656949412553823
1785497075.0054271,7.748120250646424,-2.138440097328476,-0.8674082055490896
1785497075.1059878,7.695331697589096,-2.1350008165336,-0.8642250386084127
1785497075.2055397,7.709181792780009,-2.114037032835907,-0.8674480228765897
1785497075.3054044,7.69721515779818,-2.1092425781965938,-0.8593062333240691
1785497075.405414,7.713989772382214,-2.0991301427026086,-0.8559901494195536
1785497075.5055676,7.650058776703522,-2.117231206598192,-0.8540514153347235
1785497075.6056168,7.724125441550574,-2.0405287600860875,-0.8609354285783859
1785497075.7055333,7.7048158863388965,-2.0057787423688347,-0.8554880502099762
1785497075.805399,7.635804264174461,-1.9625177060424812,-0.8474251613596261
1785497076.0056002,7.673504606066265,-1.9251689783560488,-0.8517373497421545
1785497076.1054046,7.5924102079766875,-1.904899942327475,-0.8460523199232921
