message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
0,0.000000000,map,7.8200000000,-4.1100000000,-1.1700000000,0.0000000000,0.0000000000,0.8550024007,0.5186240400,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,1785495426.753357887,map,7.8592238426,-4.2462177277,-1.1709017754,0.0331654223,0.0596428274,0.8535636999,0.5164996157,0.04342167753 0 0 0 0 0 0 0.04342167753 0 0 0 0 0 0 0.09509741509 0 0 0 0 0 0 0.00076409651 0 0 0 0 0 0 0.00076409651 0 0 0 0 0 0 0.001322699937
2,1785495429.152035952,map,7.8580279350,-4.2486448288,-1.1680963039,0.0331568862,0.0593439010,0.8536465001,0.5163976559,0.04368363542 0 0 0 0 0 0 0.04368363542 0 0 0 0 0 0 0.09548489637 0 0 0 0 0 0 0.0007701643731 0 0 0 0 0 0 0.0007701643731 0 0 0 0 0 0 0.001330679631
3,1785495429.351785898,map,7.8718729019,-4.2596468925,-1.1691764593,0.0336053642,0.0605328670,0.8535025984,0.5164685718,0.04344216056 0 0 0 0 0 0 0.04344216056 0 0 0 0 0 0 0.09512772667 0 0 0 0 0 0 0.0007645707612 0 0 0 0 0 0 0.0007645707612 0 0 0 0 0 0 0.001323323886
4,1785495429.452049017,map,7.8708391190,-4.2712364197,-1.1698020697,0.0319693301,0.0598286717,0.8532450527,0.5170796135,0.04383356462 0 0 0 0 0 0 0.04383356462 0 0 0 0 0 0 0.09570649842 0 0 0 0 0 0 0.0007736398378 0 0 0 0 0 0 0.0007736398378 0 0 0 0 0 0 0.001335246736
5,1785495429.651681900,map,7.8493185043,-4.2382831573,-1.1661635637,0.0336949835,0.0596660749,0.8535084312,0.5165539595,0.0434411984 0 0 0 0 0 0 0.0434411984 0 0 0 0 0 0 0.09512630289 0 0 0 0 0 0 0.0007645484833 0 0 0 0 0 0 0.0007645484833 0 0 0 0 0 0 0.001323294577
6,1785495429.751981974,map,7.8721537590,-4.2817015648,-1.1703913212,0.0325891921,0.0597055476,0.8531706220,0.5171780461,0.04334874409 0 0 0 0 0 0 0.04334874409 0 0 0 0 0 0 0.09498946651 0 0 0 0 0 0 0.0007624081414 0 0 0 0 0 0 0.0007624081414 0 0 0 0 0 0 0.001320478258
7,1785495429.852205038,map,7.8738808632,-4.2830710411,-1.1693626642,0.0326409553,0.0595182379,0.8531122187,0.5172926637,0.04318866571 0 0 0 0 0 0 0.04318866571 0 0 0 0 0 0 0.09475243151 0 0 0 0 0 0 0.0007587039912 0 0 0 0 0 0 0.0007587039912 0 0 0 0 0 0 0.001315601991
8,1785495429.951565027,map,7.8798761368,-4.2852349281,-1.1701775789,0.0326108905,0.0595985551,0.8531365192,0.5172452324,0.04342015446 0 0 0 0 0 0 0.04342015446 0 0 0 0 0 0 0.0950951611 0 0 0 0 0 0 0.0007640612472 0 0 0 0 0 0 0.0007640612472 0 0 0 0 0 0 0.001322653542
9,1785495430.051863909,map,7.8824958801,-4.2836809158,-1.1717252731,0.0328885650,0.0597293473,0.8531568745,0.5171789393,0.0434211876 0 0 0 0 0 0 0.0434211876 0 0 0 0 0 0 0.09509669005 0 0 0 0 0 0 0.0007640851669 0 0 0 0 0 0 0.0007640851669 0 0 0 0 0 0 0.001322685013
10,1785495430.152066946,map,7.8901667595,-4.2847890854,-1.1751717329,0.0323101978,0.0598019852,0.8532090464,0.5171210304,0.04343801174 0 0 0 0 0 0 0.04343801174 0 0 0 0 0 0 0.09512158727 0 0 0 0 0 0 0.0007644746992 0 0 0 0 0 0 0.0007644746992 0 0 0 0 0 0 0.001323197506
11,1785495430.251229048,map,7.8930664062,-4.2771077156,-1.1739116907,0.0329708225,0.0595083941,0.8532432761,0.5170566595,0.0433159727 0 0 0 0 0 0 0.0433159727 0 0 0 0 0 0 0.09494095207 0 0 0 0 0 0 0.0007616496481 0 0 0 0 0 0 0.0007616496481 0 0 0 0 0 0 0.001319479984
12,1785495430.351475954,map,7.8956112862,-4.2776279449,-1.1746989489,0.0330557654,0.0595426178,0.8533661414,0.5168444778,0.04340869786 0 0 0 0 0 0 0.04340869786 0 0 0 0 0 0 0.09507820607 0 0 0 0 0 0 0.000763796005 0 0 0 0 0 0 0.000763796005 0 0 0 0 0 0 0.001322304554
13,1785495430.451785088,map,7.8953289986,-4.2722597122,-1.1765331030,0.0333775595,0.0595408196,0.8533639184,0.5168277339,0.04308382934 0 0 0 0 0 0 0.04308382934 0 0 0 0 0 0 0.09459711845 0 0 0 0 0 0 0.0007562792967 0 0 0 0 0 0 0.0007562792967 0 0 0 0 0 0 0.001312408493
14,1785495430.552309036,map,7.8927960396,-4.2703852654,-1.1744570732,0.0332359168,0.0596927242,0.8534434466,0.5166879953,0.04319902724 0 0 0 0 0 0 0.04319902724 0 0 0 0 0 0 0.09476777861 0 0 0 0 0 0 0.0007589436874 0 0 0 0 0 0 0.0007589436874 0 0 0 0 0 0 0.001315917622
15,1785495430.652524948,map,7.8964967728,-4.2732887268,-1.1750010252,0.0325640348,0.0596626666,0.8535187183,0.5166098336,0.04370745865 0 0 0 0 0 0 0.04370745865 0 0 0 0 0 0 0.09552011638 0 0 0 0 0 0 0.0007707164874 0 0 0 0 0 0 0.0007707164874 0 0 0 0 0 0 0.001331405328
16,1785495430.751563072,map,7.8966555595,-4.2743673325,-1.1736055613,0.0322140629,0.0595585982,0.8534439679,0.5167672625,0.04334379959 0 0 0 0 0 0 0.04334379959 0 0 0 0 0 0 0.0949821471 0 0 0 0 0 0 0.0007622936952 0 0 0 0 0 0 0.0007622936952 0 0 0 0 0 0 0.001320327639
17,1785495430.851839066,map,7.8998632431,-4.2710542679,-1.1757781506,0.0322898060,0.0596351967,0.8534392188,0.5167614954,0.04337656113 0 0 0 0 0 0 0.04337656113 0 0 0 0 0 0 0.09503064191 0 0 0 0 0 0 0.0007630520376 0 0 0 0 0 0 0.0007630520376 0 0 0 0 0 0 0.001321325613
18,1785495430.952213049,map,7.8960804939,-4.2676978111,-1.1741091013,0.0325681039,0.0592464545,0.8534949975,0.5166967337,0.04334886532 0 0 0 0 0 0 0.04334886532 0 0 0 0 0 0 0.09498964596 0 0 0 0 0 0 0.0007624109474 0 0 0 0 0 0 0.0007624109474 0 0 0 0 0 0 0.00132048195
19,1785495431.052498102,map,7.9036870003,-4.2645039558,-1.1767631769,0.0323650884,0.0589957388,0.8534034689,0.5168893225,0.04323923414 0 0 0 0 0 0 0.04323923414 0 0 0 0 0 0 0.09482732578 0 0 0 0 0 0 0.0007598738904 0 0 0 0 0 0 0.0007598738904 0 0 0 0 0 0 0.001317142394
20,1785495431.152724028,map,7.9044356346,-4.2693538666,-1.1788682938,0.0325995348,0.0592498399,0.8534927403,0.5166979954,0.04353771564 0 0 0 0 0 0 0.04353771564 0 0 0 0 0 0 0.09526910221 0 0 0 0 0 0 0.0007667836499 0 0 0 0 0 0 0.0007667836499 0 0 0 0 0 0 0.00132623466
21,1785495431.251972914,map,7.9031014442,-4.2717270851,-1.1778042316,0.0328635922,0.0593644486,0.8535129714,0.5166347688,0.04325365525 0 0 0 0 0 0 0.04325365525 0 0 0 0 0 0 0.09484868151 0 0 0 0 0 0 0.0007602075619 0 0 0 0 0 0 0.0007602075619 0 0 0 0 0 0 0.001317581686
22,1785495431.352257013,map,7.8991508484,-4.2649078369,-1.1769776344,0.0331527106,0.0593665147,0.8536163202,0.5164452228,0.04334149324 0 0 0 0 0 0 0.04334149324 0 0 0 0 0 0 0.09497873294 0 0 0 0 0 0 0.0007622403129 0 0 0 0 0 0 0.0007622403129 0 0 0 0 0 0 0.001320257384
23,1785495431.451512098,map,7.9193615913,-4.2921514511,-1.1789008379,0.0327468914,0.0592304263,0.8539629153,0.5159134636,0.04381390939 0 0 0 0 0 0 0.04381390939 0 0 0 0 0 0 0.0956774541 0 0 0 0 0 0 0.0007731841092 0 0 0 0 0 0 0.0007731841092 0 0 0 0 0 0 0.001334648003
24,1785495431.551650047,map,7.9131994247,-4.2877058983,-1.1762225628,0.0326348983,0.0594429638,0.8538712239,0.5160479184,0.04330579703 0 0 0 0 0 0 0.04330579703 0 0 0 0 0 0 0.0949258869 0 0 0 0 0 0 0.0007614141507 0 0 0 0 0 0 0.0007614141507 0 0 0 0 0 0 0.001319170015
25,1785495431.651865959,map,7.9015755653,-4.2855367661,-1.1762299538,0.0329469084,0.0595225662,0.8539198758,0.5159383674,0.04319125852 0 0 0 0 0 0 0.04319125852 0 0 0 0 0 0 0.09475627193 0 0 0 0 0 0 0.0007587639705 0 0 0 0 0 0 0.0007587639705 0 0 0 0 0 0 0.001315680973
26,1785495431.752110004,map,7.8996343613,-4.2830700874,-1.1742831469,0.0330050302,0.0596876811,0.8539011617,0.5159465336,0.04331394917 0 0 0 0 0 0 0.04331394917 0 0 0 0 0 0 0.09493795627 0 0 0 0 0 0 0.0007616028165 0 0 0 0 0 0 0.0007616028165 0 0 0 0 0 0 0.001319418344
27,1785495431.851408005,map,7.9011211395,-4.2748994827,-1.1752513647,0.0331392882,0.0594380711,0.8537927466,0.5161461220,0.04316563692 0 0 0 0 0 0 0.04316563692 0 0 0 0 0 0 0.09471832007 0 0 0 0 0 0 0.0007581712929 0 0 0 0 0 0 0.0007581712929 0 0 0 0 0 0 0.001314900494
28,1785495431.951628923,map,7.9015860558,-4.2683205605,-1.1743144989,0.0329372981,0.0594659915,0.8537714053,0.5161912078,0.04325248198 0 0 0 0 0 0 0.04325248198 0 0 0 0 0 0 0.09484694411 0 0 0 0 0 0 0.0007601804146 0 0 0 0 0 0 0.0007601804146 0 0 0 0 0 0 0.001317545946
29,1785495432.052097082,map,7.9005203247,-4.2622265816,-1.1795777082,0.0332684648,0.0596718114,0.8537942483,0.5161084235,0.04321374515 0 0 0 0 0 0 0.04321374515 0 0 0 0 0 0 0.09478957714 0 0 0 0 0 0 0.0007592841762 0 0 0 0 0 0 0.0007592841762 0 0 0 0 0 0 0.001316365955
30,1785495432.152303934,map,7.9117975235,-4.2749814987,-1.1782832146,0.0318198029,0.0591382231,0.8538304573,0.5162012319,0.04344790337 0 0 0 0 0 0 0.04344790337 0 0 0 0 0 0 0.09513622469 0 0 0 0 0 0 0.000764703733 0 0 0 0 0 0 0.000764703733 0 0 0 0 0 0 0.001323498822
31,1785495432.251545906,map,7.9100241661,-4.2686481476,-1.1783244610,0.0323450656,0.0590753308,0.8538530474,0.5161384136,0.04352860406 0 0 0 0 0 0 0.04352860406 0 0 0 0 0 0 0.09525562363 0 0 0 0 0 0 0.0007665726087 0 0 0 0 0 0 0.0007665726087 0 0 0 0 0 0 0.001325957106
32,1785495432.351875067,map,7.9041299820,-4.2713689804,-1.1798564196,0.0327607706,0.0591264506,0.8537797779,0.5162275796,0.04362767924 0 0 0 0 0 0 0.04362767924 0 0 0 0 0 0 0.09540215913 0 0 0 0 0 0 0.0007688677494 0 0 0 0 0 0 0.0007688677494 0 0 0 0 0 0 0.001328975108
33,1785495432.451059103,map,7.9036989212,-4.2678775787,-1.1771906614,0.0328479615,0.0591046144,0.8537365423,0.5162959790,0.04362644155 0 0 0 0 0 0 0.04362644155 0 0 0 0 0 0 0.09540032887 0 0 0 0 0 0 0.0007688390724 0 0 0 0 0 0 0.0007688390724 0 0 0 0 0 0 0.001328937406
34,1785495432.551098108,map,7.8989591599,-4.2689580917,-1.1789577007,0.0329423225,0.0593011071,0.8535593000,0.5165604645,0.0433239555 0 0 0 0 0 0 0.0433239555 0 0 0 0 0 0 0.09495277028 0 0 0 0 0 0 0.0007618344015 0 0 0 0 0 0 0.0007618344015 0 0 0 0 0 0 0.001319723154
35,1785495432.651318073,map,7.9072871208,-4.2690677643,-1.1790370941,0.0327676869,0.0594511635,0.8535708991,0.5165351147,0.04328017449 0 0 0 0 0 0 0.04328017449 0 0 0 0 0 0 0.09488794996 0 0 0 0 0 0 0.0007608212027 0 0 0 0 0 0 0.0007608212027 0 0 0 0 0 0 0.001318389508
36,1785495432.751388073,map,7.9044198990,-4.2677202225,-1.1792744398,0.0332525484,0.0592929167,0.8534043327,0.5167975315,0.04337116716 0 0 0 0 0 0 0.04337116716 0 0 0 0 0 0 0.09502265797 0 0 0 0 0 0 0.0007629271754 0 0 0 0 0 0 0.0007629271754 0 0 0 0 0 0 0.001321161303
37,1785495432.851555109,map,7.8987460136,-4.2746596336,-1.1762287617,0.0329690134,0.0596215251,0.8534089590,0.5167702326,0.04356897271 0 0 0 0 0 0 0.04356897271 0 0 0 0 0 0 0.09531533672 0 0 0 0 0 0 0.0007675076753 0 0 0 0 0 0 0.0007675076753 0 0 0 0 0 0 0.001327186805
38,1785495432.951648951,map,7.8592662811,-4.3081684113,-1.1672881842,0.0330385235,0.0594066070,0.8531486669,0.5172201394,0.04344538361 0 0 0 0 0 0 0.04344538361 0 0 0 0 0 0 0.09513249606 0 0 0 0 0 0 0.000764645389 0 0 0 0 0 0 0.000764645389 0 0 0 0 0 0 0.001323422066
39,1785495433.051076889,map,7.8547539711,-4.2888598442,-1.1694920063,0.0331794146,0.0597536264,0.8532817400,0.5169515884,0.04356529468 0 0 0 0 0 0 0.04356529468 0 0 0 0 0 0 0.09530989658 0 0 0 0 0 0 0.0007674224748 0 0 0 0 0 0 0.0007674224748 0 0 0 0 0 0 0.001327074766
