stamp_sec,x,y,z
1785497053.4058733,8.386394687086012,-3.6333241004998795,-0.991755975285079
1785497055.9055922,8.375888358449775,-3.7076638392868495,-0.987144226007725
1785497056.2058449,8.387650287800911,-3.6322301223310687,-0.9893012988843716
1785497056.5057404,8.395626487410153,-3.5936939062878657,-0.9926637845323365
1785497056.8055594,8.387873037396202,-3.7188795433743733,-0.9870689501315856
1785497057.105914,8.389029260821205,-3.7147689937055115,-0.9888045317489647
1785497057.205643,8.392084059947042,-3.7062012312499624,-0.98864262857866
1785497057.3055189,8.39066423371608,-3.704544007616042,-0.9888808860868219
1785497057.4056032,8.398275471130782,-3.6976615116351983,-0.9906581681447704
1785497057.5060542,8.405922619661201,-3.6795377359421613,-0.9933805960421295
1785497057.6058278,8.406296350654337,-3.678947987423295,-0.9920967445548107
1785497057.7056508,8.405685602172843,-3.671972352847043,-0.9925684323389312
1785497057.8055239,8.398330016140106,-3.6868121556035125,-0.9922450019896203
1785497057.9055912,8.399701003336908,-3.684656775954277,-0.9914530494641074
1785497058.0059588,8.40261114601572,-3.6856382363820455,-0.9914203511641211
1785497058.1057513,8.402121257047684,-3.6851063269494664,-0.9912929881167148
1785497058.2056315,8.406566377498544,-3.613816140181354,-0.9939476024535969
1785497058.3054833,8.399627078449411,-3.702819767979806,-0.990717468560703
1785497058.4056873,8.425798402299794,-3.613419614158306,-0.9956336002666759
1785497058.506133,8.414956268461141,-3.6685920139388672,-0.9935129449830644
1785497058.6058147,8.427832280597817,-3.6268227971075824,-0.995897429476382
1785497058.7056224,8.424722189012304,-3.652913872631886,-0.9947837968553166
1785497058.8054938,8.425738224552028,-3.655418947266921,-0.9941567425398016
1785497058.905644,8.42242131885435,-3.6573010170715397,-0.9940475276389757
1785497059.0059204,8.419961598667593,-3.661958329569247,-0.994413293312403
1785497059.1057308,8.416864685597028,-3.67966222638119,-0.9946166147213595
1785497059.3055518,8.413880487319679,-3.682791333914274,-0.9926519860984766
1785497059.4059758,8.416127816790459,-3.68286259259903,-0.9919973278852896
1785497059.5058887,8.41227640248445,-3.68778736293067,-0.9920023370779375
1785497059.6056414,8.41201972186818,-3.69249037329928,-0.9914855637402942
1785497059.7055044,8.41008497903014,-3.6947233678505427,-0.9906876665321898
1785497059.805651,8.415083352156534,-3.701338197678313,-0.9904123364300771
1785497059.9059362,8.409794442381894,-3.7069275096665733,-0.9908249069811159
1785497060.0056777,8.409956104443301,-3.709902592580107,-0.9916549666551422
1785497060.1056106,8.410073882395613,-3.7089658316745373,-0.9908287604303518
1785497060.2055383,8.410818742782851,-3.7051026949855013,-0.9901715743232352
1785497060.3059452,8.406074045411609,-3.70358074787087,-0.9904300109335934
1785497060.4057777,8.409677003045301,-3.704574970343537,-0.990588857037406
1785497060.5055976,8.403450502079945,-3.706017597615322,-0.9901312666969366
1785497060.6055503,8.424299882930596,-3.6117650423157666,-0.9965818124830763
1785497060.7056015,8.41708152753414,-3.6695154559052674,-0.9915889350921157
1785497060.8060746,8.414497284702128,-3.677208512167959,-0.9921528443855707
1785497060.905609,8.411851887483039,-3.6800758334255184,-0.9911413771285131
1785497061.0055506,8.40991156599299,-3.6839560436891525,-0.9913119533455947
1785497061.105511,8.413755085429461,-3.689363896132309,-0.9926751233263231
1785497061.2057037,8.415080748069027,-3.691219856289577,-0.9932832748599281
1785497061.305658,8.416130977696925,-3.6954161179308174,-0.9935451520421803
1785497061.4056642,8.414023220410458,-3.6986135694397886,-0.9930877828266383
1785497061.5055494,8.4341260728196,-3.6957142911385423,-0.9957036570529679
1785497061.7057993,8.4297131198005,-3.6923233441896937,-0.9944422953088186
1785497061.805864,8.426452701684394,-3.693356485991239,-0.9940777104960618
1785497061.9055996,8.42521548914654,-3.6888074985048576,-0.9950541917921502
1785497062.0054965,8.441393006135335,-3.6333360271362243,-0.9979618036786351
1785497062.1056108,8.427979759058797,-3.686814391343248,-0.9939597652537915
1785497062.20584,8.424364066581518,-3.6944652224548364,-0.993605067141363
1785497062.3057222,8.418664043168098,-3.694616159526641,-0.9922606508045735
1785497062.4055283,8.416893535602277,-3.7004053821186504,-0.9928771902966003
1785497062.5054915,8.418642655229736,-3.684561985736031,-0.9932041561589209
1785497062.6057918,8.419948725818331,-3.686704299166351,-0.9937285629746946
1785497062.7056136,8.417505215575284,-3.679319778139973,-0.9936357811239633
1785497062.8056014,8.420861022146342,-3.68425740161903,-0.9933222263190574
1785497062.905307,8.428317060259353,-3.63115476315511,-0.9949955330857608
1785497063.0056338,8.42996786175547,-3.6237971227413137,-0.9958218198153672
1785497063.106091,8.413458059628452,-3.6847839139112963,-0.9927170909411233
1785497063.205692,8.42214457831378,-3.631259153820573,-0.9955889693488589
1785497063.3055208,8.448092678632525,-3.6356608740410485,-0.9999963156732563
1785497063.505857,8.441645528585342,-3.634762795849342,-0.9975948639997365
1785497063.605793,8.43743167496647,-3.636000664419434,-0.9975911438375595
1785497063.7056224,8.434666941613818,-3.6530831650976485,-0.9979305493846553
1785497063.8055143,8.432303569435117,-3.6625552894142324,-0.996938640985592
1785497063.9054933,8.429157457738475,-3.6681770994168694,-0.9961853234496563
1785497064.0057411,8.432869289935272,-3.6474528773038895,-0.997448900301433
1785497064.1059515,8.434620942439059,-3.6514987174223417,-0.9991801278227795
1785497064.2056441,8.433015501909763,-3.6706652288156065,-0.9986884203105943
1785497064.3055182,8.430409080672518,-3.669613050711513,-0.9965090612201774
1785497064.4055583,8.429708525557682,-3.706610831066836,-0.9949727428517994
1785497064.505767,8.412296628802146,-3.7122168623088365,-0.9946674328131184
1785497064.6056488,8.405674781748118,-3.7092056511102074,-0.9924521314995334
1785497064.7055728,8.398501338323126,-3.6897002359518245,-0.9956464247325199
1785497064.805576,8.396207664575993,-3.6868816630963965,-0.9979021005743209
1785497064.9057288,8.394268664984976,-3.6903425142196884,-0.9969591524009433
1785497065.0057652,8.399836756749968,-3.6911464460017758,-0.998534721714021
1785497065.105611,8.394544202662031,-3.6902259325540117,-0.9963662701806544
1785497065.205482,8.394301042429872,-3.702333588199553,-0.9979334903896708
1785497065.4058218,8.39824250572713,-3.696987042203687,-0.9980242965622179
1785497065.505585,8.397965033989543,-3.699671041683309,-0.9990362352899269
1785497065.6053724,8.39363235132087,-3.6977992199629095,-0.9996658540257937
1785497065.7057085,8.385892172487564,-3.695023492687935,-0.997740360465409
1785497065.8062584,8.38727967154831,-3.694999146530695,-0.9970320135476429
1785497065.9058118,8.392497218059447,-3.699601239190678,-0.9949130194464448
1785497066.005472,8.390140493217267,-3.7050657842557073,-0.9954889161154534
1785497066.1054773,8.387650146216517,-3.703728479355372,-0.9959183881519319
1785497066.205751,8.385000542803537,-3.7097848942551352,-0.9943173824375628
1785497066.3057115,8.386201207077393,-3.7113620320041054,-0.9955544871056217
1785497066.4055645,8.386518234517697,-3.7072276199536414,-0.9953247428901392
1785497066.5054517,8.384973925589513,-3.7007844031938384,-0.9951089797554826
1785497066.6054854,8.39910984128257,-3.6054403680167715,-0.9965743254262607
1785497066.7056868,8.398035484526241,-3.626158352593754,-0.9982809239084813
1785497066.8056865,8.395589373248365,-3.6319534561097386,-0.9978288955733619
1785497066.9055116,8.399646009549068,-3.6346759465489384,-0.9972685201611213
1785497067.0054708,8.400771368071851,-3.6559085044622743,-0.9986348435271155
1785497067.1055763,8.40232663473255,-3.651613827285964,-0.9990877898424912
1785497067.2057178,8.41268282473304,-3.6621815289241857,-1.00047596693887
1785497067.4054098,8.410051664971316,-3.6634772193311025,-0.9997176463232655
1785497067.505628,8.407490985316345,-3.6566113580137323,-0.9990237934372791
1785497067.6058156,8.40539324293926,-3.66005623571016,-0.9983949406207866
1785497067.7056227,8.402546155018237,-3.6625599941575513,-0.9979803543358734
1785497067.8054829,8.404104926991918,-3.6644428783690057,-0.9979682758489837
1785497067.9054656,8.428463064398297,-3.6265460400393636,-1.001122166131244
1785497068.0055974,8.42786928284923,-3.64622497288978,-1.0012289699225714
1785497068.1055825,8.42445207639103,-3.651199247241315,-1.000865259736516
1785497068.2056046,8.425785091672449,-3.649852086187637,-1.0015753163076289
1785497068.3052962,8.420166576880966,-3.6483682688611068,-0.9996432041355114
1785497068.4054866,8.42326286486979,-3.628648705464166,-0.9988099816644477
1785497068.5054433,8.423067519228328,-3.632575366693019,-0.9989507433426646
1785497068.6057186,8.421116222489335,-3.6361189618566754,-0.9979886051255967
1785497068.7055383,8.414616848529962,-3.6380301949398572,-0.9985733278314759
1785497068.8054106,8.4145136618145,-3.6333459135998827,-0.998381167050624
1785497068.9056072,8.411951209574376,-3.6286353926821784,-0.997103736504177
1785497069.005857,8.402338372710446,-3.647988653416441,-0.9967057652698941
1785497069.1056328,8.404422183961975,-3.653003729731409,-0.995945205654543
1785497069.2055182,8.40650642780791,-3.6590538254147003,-0.9960765609531828
1785497069.3054252,8.429947036952095,-3.672175693991707,-0.9985362934320963
1785497069.5056176,8.42218218073438,-3.675547384614696,-0.9997387441522503
1785497069.6055386,8.417453792050654,-3.678607315119807,-0.9974996170445114
1785497069.7053828,8.40469630828656,-3.651291850881029,-0.9977756854167484
1785497069.8055713,8.36208177830155,-3.6840932940481,-0.9828421049073388
1785497069.9055665,8.385707727213225,-3.684955159253168,-0.9780459477871943
1785497070.0055823,8.325005550807997,-3.6163399186508034,-0.9895675253790644
1785497070.1054344,8.332492541283152,-3.5908493198581977,-0.9838272368301213
1785497070.2054474,8.279171233904576,-3.4406683770466686,-0.9979957542330136
1785497070.305852,8.266061336916898,-3.472605213681664,-0.9730166326217797
1785497070.4056616,8.258337949958017,-3.471175431192404,-0.9712493035324055
1785497070.5055058,8.234493314954976,-3.445431409565142,-0.9788363580365274
1785497070.605406,8.243757962131859,-3.4002270363333884,-0.9769355386741723
1785497070.7055292,8.163904690813116,-3.423805205135103,-0.9664345397095937
1785497070.805766,8.211827324176166,-3.3939694301238745,-0.9670808665214523
1785497070.9057531,8.217342877030864,-3.3858902573497245,-0.9650138306501616
1785497071.0055099,8.269125825061288,-3.315716262148289,-0.9691699753893757
1785497071.1053717,8.193532120879201,-3.3321800938773523,-0.9626067191064175
1785497071.2056243,8.24641047195631,-3.33743716188203,-0.9693890840341998
1785497071.4055057,8.277279620750482,-3.27150701930157,-0.9787413068560544
1785497071.5054119,8.253131514790304,-3.29176807739613,-0.9793719223783566
1785497071.6054997,8.280332085481577,-3.2752493641158975,-0.976934843874328
1785497071.7056894,8.27662957516624,-3.3074960549182766,-0.9684005416835686
1785497071.8054996,8.239752586507686,-3.2812383909337877,-0.9671184939579256
1785497071.9070177,8.218055846667495,-3.2862979211211867,-0.9672390468663135
1785497072.0057063,8.216085549655924,-3.1649765628227158,-0.9632126385647439
1785497072.105653,8.122742461217573,-3.198868514771637,-0.9556287200138642
1785497072.2055285,8.138142074095793,-3.21464343230129,-0.9486681342744516
1785497072.3055084,8.179474619703193,-3.1736677613131263,-0.9511315640881519
1785497072.4054227,8.101201129896529,-3.137861438793885,-0.9488348741542486
1785497072.5056822,8.114524079696645,-3.0886164022978098,-0.9540259951431782
1785497072.6055799,8.062620552594769,-3.072223731177792,-0.9458261438373099
1785497072.7054334,8.075397342657872,-3.019037522598516,-0.9494794365916197
1785497072.805424,8.041390530697205,-2.9567416805513584,-0.9366986253802664
1785497072.9054704,8.015627714240011,-2.9434291908799333,-0.9239288877521894
1785497073.005629,7.9724809966949675,-2.7475699574490737,-0.9429257343523498
1785497073.1054592,8.000161145688121,-2.6620405958382762,-0.9297257563704933
1785497073.2054217,7.945675084791917,-2.715737856092802,-0.9253435924624027
1785497073.3055983,7.994681642944461,-2.643768199447615,-0.9303757348386152
1785497073.405669,7.961531917925278,-2.6423872052237134,-0.9246655664055421
1785497073.605351,7.884849426767583,-2.5785384645292537,-0.9181452437348274
1785497073.7055252,7.852710941939861,-2.554690761039139,-0.9122076397979397
1785497073.8057098,7.883202588712245,-2.5638369226039934,-0.9146992508390569
1785497073.9055672,7.880772043574481,-2.559633169737197,-0.9124238451562339
1785497074.0053887,7.860782794236232,-2.5311323506340653,-0.9002574726743635
1785497074.1053414,7.789649498953389,-2.4316756193727773,-0.8991035280208086
1785497074.205655,7.793446104953915,-2.4078726709366745,-0.8880273841474329
1785497074.305425,7.773568030708829,-2.3468728626161304,-0.8778132739991267
1785497074.405413,7.766476908031461,-2.3583313130102614,-0.8863860613671313
1785497074.5053692,7.753561494240981,-2.3582811913463306,-0.8775205861549871
1785497074.6055734,7.764648749046096,-2.341135258022816,-0.8730074828307677
1785497074.705607,7.774561875376354,-2.31625773019198,-0.8775294349052793
1785497074.8055165,7.785015014374841,-2.2772196120846444,-0.8672715047794349
1785497074.9054163,7.762693557475815,-2.233283791878082,-0.8659348199344493
1785497075.0054271,7.74809276908734,-2.1381602686231833,-0.8673900898843769
1785497075.1059878,7.693618859445042,-2.134835937806697,-0.8639718558986128
1785497075.2055397,7.708184381809065,-2.113749833625932,-0.8673134486125069
1785497075.3054044,7.696817491895022,-2.1092230208895204,-0.8591764330893805
1785497075.405414,7.716815715417721,-2.0984832545825576,-0.8565776283175368
1785497075.5055676,7.651213946911398,-2.1171372997049582,-0.8541397029205939
1785497075.7055333,7.702903167871969,-2.0090587502601327,-0.8550333164280248
1785497075.805399,7.63808123693419,-1.9613707860845067,-0.8477718802386209
1785497075.9055436,7.644434671773425,-1.9197149633855366,-0.857570343345298
1785497076.0056002,7.678996174359192,-1.9184738608957816,-0.8523291548405987
1785497076.1054046,7.5923133721781255,-1.9048342982770026,-0.8460210816326041
