stamp_sec,x,y,z
1785497053.4058733,8.394582604680227,-3.706822735556072,-0.9936708285263914
1785497055.7059739,8.415598141787614,-3.6743923923440147,-0.9973677685402313
1785497055.9055922,8.379048591604937,-3.6778829683806267,-0.9878108244823622
1785497056.0055716,8.402305196269845,-3.681900842730063,-0.9923846191216631
1785497056.2058449,8.424363741084749,-3.6868642055907683,-0.996002217088588
1785497056.4055197,8.430252311496414,-3.686272912539483,-0.9966347563042428
1785497056.5057404,8.434706054258715,-3.6868739423542727,-0.9974074277311036
1785497056.6058893,8.439131585771134,-3.688363114338375,-0.9966887329088039
1785497056.7057765,8.437881652932198,-3.6903296203215246,-0.9961948325762211
1785497056.8055594,8.437024175120092,-3.6859112163577397,-0.9962594984623527
1785497056.9055858,8.434502620322903,-3.6891267211350436,-0.996437120637373
1785497057.0058331,8.434484425582907,-3.686753565992311,-0.996685215235827
1785497057.105914,8.431267847442415,-3.684407222023341,-0.9975875639827914
1785497057.205643,8.438707216199443,-3.6774107083823946,-0.9977116619819619
1785497057.3055189,8.433940101032478,-3.6754285262808275,-0.9976388214676966
1785497057.4056032,8.430491057480863,-3.672269049328791,-0.9960746252440033
1785497057.5060542,8.436328076906694,-3.6699097896754527,-0.9986992541347266
1785497057.6058278,8.43393879100008,-3.6679868116959846,-0.99755615930439
1785497057.7056508,8.431035482207685,-3.6660273109001227,-0.9989856382730948
1785497057.8055239,8.431366353133042,-3.668207567164705,-0.9990745432660777
1785497057.9055912,8.437572369571534,-3.672582019060329,-0.9989339393228454
1785497058.0059588,8.436213528797957,-3.673203911532653,-0.9988064808719115
1785497058.1057513,8.434450178173167,-3.6743252141690195,-0.9984627895238535
1785497058.2056315,8.432299859902264,-3.6756047723855527,-0.9984461709092465
1785497058.3054833,8.42911150065296,-3.6778031074793947,-0.9951645273948736
1785497058.4056873,8.428994243442775,-3.6766044815128374,-0.99573111045361
1785497058.506133,8.429104418585135,-3.6783912012746556,-0.9966525314434337
1785497058.6058147,8.432185140700662,-3.6803821125057046,-0.9964401863168565
1785497058.7056224,8.433847012913171,-3.6881444660665506,-0.996191811184374
1785497058.8054938,8.432408348940205,-3.6873009648478283,-0.9963416173080998
1785497058.905644,8.431892684417253,-3.688756325173982,-0.9961195130006034
1785497059.0059204,8.429529926057207,-3.6893892707262013,-0.9953958205610292
1785497059.1057308,8.44119097478336,-3.694797287352436,-0.9983870303522691
1785497059.205544,8.435288881107414,-3.691130009622182,-0.9964709294405083
1785497059.3055518,8.428788583988696,-3.6885071768958357,-0.9969266627039874
1785497059.4059758,8.4308023174167,-3.686684093769103,-0.9965279090509196
1785497059.5058887,8.425526938593459,-3.686465990146634,-0.9945580359158794
1785497059.6056414,8.431406137877381,-3.688272684819329,-0.996139663705522
1785497059.7055044,8.428122154838917,-3.6882156550658003,-0.9956434049648979
1785497059.805651,8.426499688405583,-3.691237099675903,-0.9943763451266865
1785497059.9059362,8.427609806819381,-3.695572572284903,-0.9945668557181874
1785497060.0056777,8.42648427573336,-3.6953022781548257,-0.998489111326365
1785497060.1056106,8.425756799312424,-3.692848517319444,-0.9965848377554003
1785497060.2055383,8.425241829393267,-3.690010795335808,-0.9969225328105792
1785497060.3059452,8.412830497467763,-3.6499627447401224,-0.9948082022633009
1785497060.4057777,8.418483589987202,-3.6567719178509486,-0.9964037537434471
1785497060.5055976,8.423589479898625,-3.659339233747976,-0.9962510111047866
1785497060.6055503,8.426995476887122,-3.6615669752793525,-0.9960391379176777
1785497060.7056015,8.430075359305713,-3.6677158132640426,-0.9948295793426922
1785497060.8060746,8.424104582400213,-3.671894550166989,-0.9951141078117616
1785497060.905609,8.423147944073882,-3.66846868688002,-0.9949904703190551
1785497061.0055506,8.42061100631313,-3.6696107590677083,-0.9950172963199948
1785497061.105511,8.422932348013372,-3.674407822471527,-0.9971986818762456
1785497061.2057037,8.425163430207878,-3.6736499668239695,-0.9962849715150957
1785497061.305658,8.426903788892238,-3.673009093992006,-0.9963993798734903
1785497061.4056642,8.423153372789312,-3.6706838855797614,-0.9962550583556185
1785497061.5055494,8.432545760839696,-3.6717868880276696,-0.9986943567937447
1785497061.7057993,8.430913990532849,-3.6654916406145803,-0.997635128909194
1785497061.805864,8.432967480339123,-3.667815081255989,-0.9975650178356956
1785497061.9055996,8.432380197254005,-3.6674253970588078,-0.9973225448443002
1785497062.0054965,8.435324152830534,-3.6691006631254868,-0.9967911900715329
1785497062.1056108,8.431851541623379,-3.672351884980655,-0.999400328462545
1785497062.20584,8.426709026620351,-3.673474579663894,-0.9974060983982195
1785497062.3057222,8.4287925558664,-3.6712822547487134,-0.9965983078657494
1785497062.4055283,8.431269828389674,-3.67606446071609,-0.9987686031753201
1785497062.5054915,8.429136743893189,-3.678506571524818,-0.9978478883949555
1785497062.6057918,8.432126628288795,-3.673420603134024,-0.9966888128818941
1785497062.7056136,8.433303611767032,-3.6705949974354892,-0.9987722871744988
1785497062.8056014,8.432827255181174,-3.670161841648708,-0.9987046292051935
1785497062.905307,8.435517240415196,-3.6687445703565777,-0.9966002868560874
1785497063.0056338,8.437537339008829,-3.6666314360036543,-0.9983563198092525
1785497063.106091,8.437631578040635,-3.6719832310083214,-0.9993338160737361
1785497063.205692,8.435476010029607,-3.6744252969046274,-0.9985040987232459
1785497063.3055208,8.437964050747896,-3.6698291504759477,-0.9990799391788189
1785497063.505857,8.43428808574785,-3.674176616899967,-0.9978449796548645
1785497063.605793,8.426021924118752,-3.658611283301777,-1.0000017093290505
1785497063.7056224,8.420128551629256,-3.6564052366747664,-0.9987726093022671
1785497063.8055143,8.418739457962658,-3.6601715981617025,-0.9960509884691751
1785497063.9054933,8.417420685523487,-3.665360597361528,-0.9972228486341177
1785497064.0057411,8.426459711584242,-3.6638191512448053,-0.9981911582173664
1785497064.1059515,8.431527353306096,-3.672850138577142,-0.9996181275402882
1785497064.2056441,8.433584261075127,-3.677374285860522,-1.0003520021787957
1785497064.3055182,8.430595895363787,-3.67418201935032,-0.9982339573459191
1785497064.4055583,8.434523538402068,-3.6694745969575,-0.9991783220252086
1785497064.505767,8.438867157122628,-3.6704866041493727,-0.998859358273332
1785497064.6056488,8.43832044214875,-3.6718670815876764,-0.9979794869859624
1785497064.7055728,8.445593665168916,-3.675211291222272,-1.0001809256627554
1785497064.805576,8.440617466574288,-3.676310403594831,-1.0018070551686635
1785497064.9057288,8.426303960212948,-3.6756233053357663,-1.0013127766924828
1785497065.0057652,8.426798162759873,-3.680340348174715,-1.0013565223117817
1785497065.105611,8.422925000711473,-3.6827722182640366,-0.9995659488679536
1785497065.205482,8.413757507655674,-3.6855355840416864,-1.002542653450371
1785497065.4058218,8.411014253114304,-3.6832776327685757,-0.9987570073645364
1785497065.505585,8.412262586365197,-3.6634151017686003,-1.0005130837581186
1785497065.6053724,8.4126858849737,-3.663034811683473,-1.0012352888150708
1785497065.7057085,8.410605133226353,-3.657220647147147,-1.003023199115061
1785497065.8062584,8.404200016881825,-3.6512027781120047,-1.0021568963628504
1785497065.9058118,8.390210516206631,-3.674360246390332,-0.9959650795592494
1785497066.005472,8.390669046420706,-3.6763752117540243,-0.9964908619884842
1785497066.1054773,8.392182807628046,-3.678773395651026,-0.9956154382565837
1785497066.205751,8.390998905880767,-3.6835232488837244,-0.9948867411844676
1785497066.3057115,8.394459493547833,-3.682714301847492,-0.9975903634729943
1785497066.4055645,8.396045880496061,-3.680541446880019,-0.9971958078144982
1785497066.5054517,8.39453316413061,-3.6807709092045595,-1.0002105374302594
1785497066.6054854,8.394305278138333,-3.6784024927025416,-0.999182916637888
1785497066.7056868,8.389012982471662,-3.6780347861203984,-0.9991263189902952
1785497066.8056865,8.395366655546965,-3.672319060209299,-1.0009218087764198
1785497066.9055116,8.398321630561405,-3.6769961542915026,-0.9994512886832501
1785497067.0054708,8.400144036881864,-3.6785753212529757,-0.9994816425261551
1785497067.1055763,8.40113301864518,-3.677194940401357,-0.9992875792062887
1785497067.2057178,8.405598089593896,-3.66877165366624,-1.003693823327881
1785497067.4054098,8.403898299099792,-3.6712998869681184,-1.0017341351119768
1785497067.505628,8.409607230527293,-3.668957780517228,-1.0019622201894838
1785497067.6058156,8.409447584287486,-3.667981636853796,-1.0012616869623017
1785497067.7056227,8.41160090935476,-3.670372504443305,-1.0029675068715296
1785497067.8054829,8.41245244340678,-3.673754915514247,-1.001516645237245
1785497067.9054656,8.414030183282211,-3.673048233394638,-1.0014850247344471
1785497068.0055974,8.413934777159266,-3.673323454670105,-1.0034517044556268
1785497068.1055825,8.409754741680526,-3.6785530001400186,-1.0017521479798186
1785497068.2056046,8.407884449389574,-3.6804205002478736,-1.0027727461726714
1785497068.3052962,8.411084068820937,-3.6810922308210303,-1.0016160306742634
1785497068.4054866,8.409522935204826,-3.6815362948408756,-1.0008872876083466
1785497068.5054433,8.40910950997145,-3.6774159989884105,-1.0008926994218943
1785497068.6057186,8.4024564853346,-3.6755084712936132,-0.9996656900644056
1785497068.7055383,8.398868137316258,-3.671972066078605,-0.9984867970457914
1785497068.8054106,8.391770832563054,-3.6708762473819414,-0.9975510571530919
1785497068.9056072,8.39075862190724,-3.668638908459443,-0.9962105806716716
1785497069.005857,8.38611520665692,-3.67003667161201,-0.9963271310123247
1785497069.1056328,8.392570093069855,-3.669626627400395,-0.9950635489242046
1785497069.2055182,8.39982368836557,-3.672715824168562,-0.9959411334288375
1785497069.3054252,8.398880605888237,-3.674915288388468,-0.9976737048612782
1785497069.4056234,8.394055488627167,-3.6774417761246507,-0.9964883263752671
1785497069.5056176,8.390708543211192,-3.6776807935473506,-0.996583062417014
1785497069.6055386,8.396354490071886,-3.680192059851183,-0.9961515975298918
1785497069.7053828,8.400141996982304,-3.6770167017093445,-0.9980794866922558
1785497069.8055713,8.39289272773705,-3.6867084846830567,-0.9886930707638867
1785497069.9055665,8.385420804318409,-3.69227011752635,-0.9750970348451322
1785497070.0055823,8.350966480659531,-3.632929492254599,-0.9897396854122738
1785497070.1054344,8.317645342502914,-3.573257471603043,-0.9809406219742828
1785497070.2054474,8.24696629206651,-3.440196503939086,-0.9907060845174909
1785497070.305852,8.285631945541995,-3.469547996896838,-0.9701656366534848
1785497070.4056616,8.260079122076926,-3.455970804864,-0.965649499321012
1785497070.5055058,8.25561511555329,-3.453670732808425,-0.9740127297791599
1785497070.605406,8.228929790009342,-3.417303103746729,-0.9777917783302497
1785497070.7055292,8.188977563917655,-3.431469281751109,-0.9723760711991918
1785497070.805766,8.194322989044801,-3.4266545479922472,-0.9689519414435891
1785497070.9057531,8.189170412303616,-3.3885096709099436,-0.9617464415420269
1785497071.0055099,8.18154904348416,-3.2912704591927557,-0.9557576778551015
1785497071.1053717,8.179694191464046,-3.295055193406818,-0.9616435502580527
1785497071.2056243,8.216000663003383,-3.339290461466852,-0.9667600872024762
1785497071.4055057,8.241422951865434,-3.2983297446856352,-0.9685784859906874
1785497071.5054119,8.278237924739965,-3.337524678810921,-0.9802732699696515
1785497071.6054997,8.270642561726078,-3.3588221224216763,-0.9788589491298909
1785497071.7056894,8.26730326115115,-3.2929176352527523,-0.9689193279281298
1785497071.8054996,8.261044544932599,-3.3219084653395985,-0.9689050790925884
1785497071.9070177,8.252081075631255,-3.3276656830016385,-0.9717059338665011
1785497072.0057063,8.194557513555948,-3.268523844434391,-0.9616487635657436
1785497072.105653,8.219144328359858,-3.2283218117411803,-0.967284004924321
1785497072.2055285,8.179776890323929,-3.230980334592862,-0.9519576991183964
1785497072.3055084,8.16381657174206,-3.169577344675232,-0.9492524673805626
1785497072.4054227,8.110824876525099,-3.1255656743826723,-0.9506742664224388
1785497072.5056822,8.106846944493139,-3.0947060320637956,-0.9534140959782066
1785497072.6055799,8.093375634720973,-3.0832114299638915,-0.957103342553039
1785497072.7054334,8.092384478556985,-3.012264581508291,-0.948797266094813
1785497072.805424,8.042652173400292,-2.959228643609615,-0.9421629693888265
1785497072.9054704,8.025084016364334,-2.9380004316190353,-0.9309652996704572
1785497073.005629,7.9688481328405025,-2.861598803563116,-0.9446083903669149
1785497073.1054592,7.983392177069534,-2.7745681619767155,-0.9239501160085107
1785497073.2054217,7.954718117152632,-2.7559398537434627,-0.9218808523889168
1785497073.405669,7.936931256007666,-2.6636594611559437,-0.9286824029764391
1785497073.5054834,7.931096661872697,-2.679360982983623,-0.9246403781681647
1785497073.605351,7.8702809280667365,-2.648458470501336,-0.9231897849168538
1785497073.7055252,7.832759981354295,-2.5852266521301095,-0.9198231262921213
1785497073.8057098,7.864816094202444,-2.6208602467437685,-0.9133930913049004
