message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
41,1785497061.105510950,map,8.4077568054,-3.8072381020,-1.3946323395,0.0486859611,0.0583376871,0.8517919892,0.5183404024,0.04293336932 0 0 0 0 0 0 0.04293336932 0 0 0 0 0 0 0.0943741074 0 0 0 0 0 0 0.000752801038 0 0 0 0 0 0 0.000752801038 0 0 0 0 0 0 0.001307825219
42,1785497061.205703735,map,8.4077939987,-3.8096115589,-1.3950198889,0.0487475008,0.0583659859,0.8517642219,0.5183770689,0.04293883146 0 0 0 0 0 0 0.04293883146 0 0 0 0 0 0 0.09438220558 0 0 0 0 0 0 0.0007529272751 0 0 0 0 0 0 0.0007529272751 0 0 0 0 0 0 0.001307991605
43,1785497061.305658102,map,8.4125843048,-3.8135545254,-1.3956983089,0.0483663208,0.0584099307,0.8517607907,0.5184134814,0.04304575027 0 0 0 0 0 0 0.04304575027 0 0 0 0 0 0 0.09454068985 0 0 0 0 0 0 0.0007553988215 0 0 0 0 0 0 0.0007553988215 0 0 0 0 0 0 0.001311248538
44,1785497061.405664206,map,8.4088544846,-3.8172063828,-1.3951917887,0.0484607289,0.0582549740,0.8517811359,0.5183886605,0.0430439381 0 0 0 0 0 0 0.0430439381 0 0 0 0 0 0 0.09453800423 0 0 0 0 0 0 0.0007553569231 0 0 0 0 0 0 0.0007553569231 0 0 0 0 0 0 0.001311193336
45,1785497061.505549431,map,8.4288148880,-3.8139388561,-1.3977309465,0.0483732192,0.0581787968,0.8519707923,0.5180936729,0.04273662522 0 0 0 0 0 0 0.04273662522 0 0 0 0 0 0 0.09408230224 0 0 0 0 0 0 0.0007482557326 0 0 0 0 0 0 0.0007482557326 0 0 0 0 0 0 0.00130183205
46,1785497061.705799341,map,8.4239215851,-3.8101489544,-1.3962934017,0.0484944362,0.0581650166,0.8519312437,0.5181489280,0.04312350973 0 0 0 0 0 0 0.04312350973 0 0 0 0 0 0 0.09465591141 0 0 0 0 0 0 0.0007571969297 0 0 0 0 0 0 0.0007571969297 0 0 0 0 0 0 0.001313617227
47,1785497061.805864096,map,8.4200916290,-3.8110892773,-1.3960106373,0.0485116579,0.0582439855,0.8519081475,0.5181763916,0.0431392408 0 0 0 0 0 0 0.0431392408 0 0 0 0 0 0 0.09467921711 0 0 0 0 0 0 0.0007575607572 0 0 0 0 0 0 0.0007575607572 0 0 0 0 0 0 0.001314096422
48,1785497061.905599594,map,8.4199523926,-3.8064849377,-1.3971089125,0.0484745153,0.0582389062,0.8519351032,0.5181361735,0.04303086558 0 0 0 0 0 0 0.04303086558 0 0 0 0 0 0 0.09451863032 0 0 0 0 0 0 0.0007550546869 0 0 0 0 0 0 0.0007550546869 0 0 0 0 0 0 0.001310795124
49,1785497062.005496502,map,8.4350976944,-3.7515063286,-1.3999891281,0.0484840642,0.0577576867,0.8524137231,0.5174013304,0.04311439329 0 0 0 0 0 0 0.04311439329 0 0 0 0 0 0 0.0946424047 0 0 0 0 0 0 0.0007569860947 0 0 0 0 0 0 0.0007569860947 0 0 0 0 0 0 0.001313339524
50,1785497062.105610847,map,8.4210376740,-3.8046588898,-1.3958339691,0.0484247434,0.0579456832,0.8519162142,0.5182046661,0.04293304262 0 0 0 0 0 0 0.04293304262 0 0 0 0 0 0 0.09437362303 0 0 0 0 0 0 0.0007527934876 0 0 0 0 0 0 0.0007527934876 0 0 0 0 0 0 0.001307815267
