message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
16,1785497058.105751276,map,8.3954401016,-3.7992458344,-1.3933339119,0.0488617313,0.0582560557,0.8517268199,0.5184401765,0.04296245478 0 0 0 0 0 0 0.04296245478 0 0 0 0 0 0 0.09441722762 0 0 0 0 0 0 0.0007534732702 0 0 0 0 0 0 0.0007534732702 0 0 0 0 0 0 0.001308711212
17,1785497058.205631495,map,8.4000253677,-3.7315416336,-1.3959779739,0.0490919287,0.0584717515,0.8521798241,0.5176490447,0.0433254045 0 0 0 0 0 0 0.0433254045 0 0 0 0 0 0 0.09495491543 0 0 0 0 0 0 0.0007618679377 0 0 0 0 0 0 0.0007618679377 0 0 0 0 0 0 0.001319767293
18,1785497058.305483341,map,8.3923377991,-3.8211889267,-1.3925994635,0.0489710686,0.0586412350,0.8515923877,0.5186072501,0.0428016121 0 0 0 0 0 0 0.0428016121 0 0 0 0 0 0 0.09417871307 0 0 0 0 0 0 0.0007497567324 0 0 0 0 0 0 0.0007497567324 0 0 0 0 0 0 0.001303811664
19,1785497058.405687332,map,8.4188957214,-3.7311494350,-1.3975585699,0.0487283007,0.0580054652,0.8523479790,0.5174590712,0.04308563602 0 0 0 0 0 0 0.04308563602 0 0 0 0 0 0 0.09459979554 0 0 0 0 0 0 0.0007563210745 0 0 0 0 0 0 0.0007563210745 0 0 0 0 0 0 0.001312463527
20,1785497058.506133080,map,8.4076023102,-3.7866568565,-1.3952999115,0.0487027495,0.0585170684,0.8519593146,0.5180435463,0.04291753339 0 0 0 0 0 0 0.04291753339 0 0 0 0 0 0 0.09435062808 0 0 0 0 0 0 0.0007524350635 0 0 0 0 0 0 0.0007524350635 0 0 0 0 0 0 0.001307342829
21,1785497058.605814695,map,8.4205894470,-3.7445523739,-1.3977849483,0.0489346676,0.0582136275,0.8523264160,0.5174517423,0.04288341248 0 0 0 0 0 0 0.04288341248 0 0 0 0 0 0 0.09430003353 0 0 0 0 0 0 0.0007516465891 0 0 0 0 0 0 0.0007516465891 0 0 0 0 0 0 0.001306303446
22,1785497058.705622435,map,8.4174919128,-3.7708327770,-1.3966159821,0.0487204045,0.0583330524,0.8521146938,0.5178069994,0.04305329492 0 0 0 0 0 0 0.04305329492 0 0 0 0 0 0 0.09455187076 0 0 0 0 0 0 0.0007555732612 0 0 0 0 0 0 0.0007555732612 0 0 0 0 0 0 0.001311478361
23,1785497058.805493832,map,8.4182586670,-3.7733590603,-1.3959853649,0.0487874193,0.0582341669,0.8520670530,0.5178902171,0.04290228232 0 0 0 0 0 0 0.04290228232 0 0 0 0 0 0 0.09432801457 0 0 0 0 0 0 0.0007520826256 0 0 0 0 0 0 0.0007520826256 0 0 0 0 0 0 0.001306878254
24,1785497058.905643940,map,8.4154968262,-3.7752203941,-1.3959337473,0.0487793435,0.0583064072,0.8520216395,0.5179575915,0.04331573752 0 0 0 0 0 0 0.04331573752 0 0 0 0 0 0 0.0949406039 0 0 0 0 0 0 0.0007616442053 0 0 0 0 0 0 0.0007616442053 0 0 0 0 0 0 0.00131947282
25,1785497059.005920410,map,8.4128122330,-3.7798163891,-1.3962783813,0.0489136199,0.0584660915,0.8519718282,0.5180088626,0.04297768621 0 0 0 0 0 0 0.04297768621 0 0 0 0 0 0 0.09443980685 0 0 0 0 0 0 0.0007538253326 0 0 0 0 0 0 0.0007538253326 0 0 0 0 0 0 0.001309175188
26,1785497059.105730772,map,8.4091367722,-3.7966728210,-1.3964329958,0.0490391986,0.0585398822,0.8518310861,0.5182200500,0.04314928803 0 0 0 0 0 0 0.04314928803 0 0 0 0 0 0 0.09469410144 0 0 0 0 0 0 0.0007577931401 0 0 0 0 0 0 0.0007577931401 0 0 0 0 0 0 0.001314402478
