message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
0,0.000000000,map,8.3300000000,-3.7800000000,-1.3900000000,0.0000000000,0.0000000000,0.8530502707,0.5218287416,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,1785497053.405873299,map,8.3788623810,-3.7509872913,-1.3936575651,0.0491208718,0.0581788083,0.8519027128,0.5181353035,0.04282327672 0 0 0 0 0 0 0.04282327672 0 0 0 0 0 0 0.09421084815 0 0 0 0 0 0 0.0007502572001 0 0 0 0 0 0 0.0007502572001 0 0 0 0 0 0 0.001304471606
2,1785497055.905592203,map,8.3681030273,-3.8257169724,-1.3889266253,0.0489338422,0.0585683168,0.8513479887,0.5190201088,0.0428328828 0 0 0 0 0 0 0.0428328828 0 0 0 0 0 0 0.09422509598 0 0 0 0 0 0 0.0007504791201 0 0 0 0 0 0 0.0007504791201 0 0 0 0 0 0 0.001304764224
3,1785497056.205844879,map,8.3804531097,-3.7498652935,-1.3912172318,0.0487775395,0.0579273517,0.8519094564,0.5181846735,0.04318633358 0 0 0 0 0 0 0.04318633358 0 0 0 0 0 0 0.09474897718 0 0 0 0 0 0 0.0007586500428 0 0 0 0 0 0 0.0007586500428 0 0 0 0 0 0 0.001315530951
4,1785497056.505740404,map,8.3885431290,-3.7111711502,-1.3946279287,0.0488667846,0.0577864669,0.8521998909,0.5177142990,0.04329266978 0 0 0 0 0 0 0.04329266978 0 0 0 0 0 0 0.09490645104 0 0 0 0 0 0 0.0007611103574 0 0 0 0 0 0 0.0007611103574 0 0 0 0 0 0 0.001318770136
5,1785497056.805559397,map,8.3806114197,-3.8371081352,-1.3888095617,0.0482870308,0.0584356518,0.8514206109,0.5189763813,0.04323203381 0 0 0 0 0 0 0.04323203381 0 0 0 0 0 0 0.0948166626 0 0 0 0 0 0 0.0007597072976 0 0 0 0 0 0 0.0007597072976 0 0 0 0 0 0 0.001316923059
6,1785497057.105914116,map,8.3817157745,-3.8327965736,-1.3906033039,0.0484761293,0.0582601352,0.8514429725,0.5189419251,0.04298514438 0 0 0 0 0 0 0.04298514438 0 0 0 0 0 0 0.09445086245 0 0 0 0 0 0 0.0007539977295 0 0 0 0 0 0 0.0007539977295 0 0 0 0 0 0 0.001309402377
7,1785497057.205642939,map,8.3847236633,-3.8242404461,-1.3904371262,0.0485619838,0.0583429584,0.8515489589,0.5187506440,0.04295330446 0 0 0 0 0 0 0.04295330446 0 0 0 0 0 0 0.09440366246 0 0 0 0 0 0 0.0007532617773 0 0 0 0 0 0 0.0007532617773 0 0 0 0 0 0 0.001308432477
8,1785497057.305518866,map,8.3833808899,-3.8225777149,-1.3906784058,0.0484842662,0.0582877297,0.8515549502,0.5187542562,0.04281726038 0 0 0 0 0 0 0.04281726038 0 0 0 0 0 0 0.09420192438 0 0 0 0 0 0 0.0007501182143 0 0 0 0 0 0 0.0007501182143 0 0 0 0 0 0 0.001304288338
9,1785497057.405603170,map,8.3908300400,-3.8156907558,-1.3924540281,0.0486904764,0.0584166765,0.8516247073,0.5186058709,0.04287472079 0 0 0 0 0 0 0.04287472079 0 0 0 0 0 0 0.09428714442 0 0 0 0 0 0 0.0007514457552 0 0 0 0 0 0 0.0007514457552 0 0 0 0 0 0 0.001306038682
10,1785497057.506054163,map,8.3984804153,-3.7973256111,-1.3952473402,0.0488934292,0.0582054097,0.8517696100,0.5183725127,0.04304265698 0 0 0 0 0 0 0.04304265698 0 0 0 0 0 0 0.09453610561 0 0 0 0 0 0 0.000755327303 0 0 0 0 0 0 0.000755327303 0 0 0 0 0 0 0.001311154311
11,1785497057.605827808,map,8.3988361359,-3.7968685627,-1.3939242363,0.0488408686,0.0583704913,0.8517939103,0.5183190279,0.04273059751 0 0 0 0 0 0 0.04273059751 0 0 0 0 0 0 0.09407335867 0 0 0 0 0 0 0.0007481165293 0 0 0 0 0 0 0.0007481165293 0 0 0 0 0 0 0.001301648436
12,1785497057.705650806,map,8.3982181549,-3.7898013592,-1.3944226503,0.0489111562,0.0582813865,0.8518090593,0.5182974944,0.04274094941 0 0 0 0 0 0 0.04274094941 0 0 0 0 0 0 0.0940887181 0 0 0 0 0 0 0.0007483555969 0 0 0 0 0 0 0.0007483555969 0 0 0 0 0 0 0.001301963773
13,1785497057.805523872,map,8.3905706406,-3.8047997952,-1.3940471411,0.0490725363,0.0585958363,0.8516650898,0.5184833528,0.0426602467 0 0 0 0 0 0 0.0426602467 0 0 0 0 0 0 0.09396896089 0 0 0 0 0 0 0.0007464920862 0 0 0 0 0 0 0.0007464920862 0 0 0 0 0 0 0.001299505428
14,1785497057.905591249,map,8.3921546936,-3.8027465343,-1.3932292461,0.0488100491,0.0585934436,0.8517438858,0.5183789661,0.0427957869 0 0 0 0 0 0 0.0427957869 0 0 0 0 0 0 0.0941700721 0 0 0 0 0 0 0.000749622173 0 0 0 0 0 0 0.000749622173 0 0 0 0 0 0 0.001303634218
15,1785497058.005958796,map,8.3951387405,-3.8035686016,-1.3932447433,0.0488183741,0.0583619584,0.8517193973,0.5184445022,0.04291924812 0 0 0 0 0 0 0.04291924812 0 0 0 0 0 0 0.09435317051 0 0 0 0 0 0 0.0007524746905 0 0 0 0 0 0 0.0007524746905 0 0 0 0 0 0 0.001307395062
16,1785497058.105751276,map,8.3946571350,-3.8029663563,-1.3931381702,0.0488476838,0.0582753706,0.8517067214,0.5184723381,0.04296328482 0 0 0 0 0 0 0.04296328482 0 0 0 0 0 0 0.09441845811 0 0 0 0 0 0 0.0007534924554 0 0 0 0 0 0 0.0007534924554 0 0 0 0 0 0 0.001308736497
17,1785497058.205631495,map,8.3990678787,-3.7316563129,-1.3957979679,0.0490842212,0.0584487918,0.8521761287,0.5176584937,0.04332484177 0 0 0 0 0 0 0.04332484177 0 0 0 0 0 0 0.09495408235 0 0 0 0 0 0 0.0007618549137 0 0 0 0 0 0 0.0007618549137 0 0 0 0 0 0 0.001319750151
18,1785497058.305483341,map,8.3918857574,-3.8208930492,-1.3924947977,0.0489689575,0.0586481756,0.8515867922,0.5186158196,0.04280161624 0 0 0 0 0 0 0.04280161624 0 0 0 0 0 0 0.09417871921 0 0 0 0 0 0 0.000749756828 0 0 0 0 0 0 0.000749756828 0 0 0 0 0 0 0.00130381179
19,1785497058.405687332,map,8.4187870026,-3.7310917377,-1.3975419998,0.0487280005,0.0580049481,0.8523486584,0.5174579769,0.04308562608 0 0 0 0 0 0 0.04308562608 0 0 0 0 0 0 0.09459978082 0 0 0 0 0 0 0.0007563208447 0 0 0 0 0 0 0.0007563208447 0 0 0 0 0 0 0.001312463225
20,1785497058.506133080,map,8.4076023102,-3.7866568565,-1.3953000307,0.0487027524,0.0585170738,0.8519593316,0.5180435535,0.04291753297 0 0 0 0 0 0 0.04291753297 0 0 0 0 0 0 0.09435062745 0 0 0 0 0 0 0.0007524350537 0 0 0 0 0 0 0.0007524350537 0 0 0 0 0 0 0.001307342816
