message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
879,1785495517.945080042,map,3.0181415081,-1.9899922609,-0.5106418729,0.1139652038,0.0302313780,0.9707659312,0.2090729541,0.04307022344 0 0 0 0 0 0 0.04307022344 0 0 0 0 0 0 0.09457695709 0 0 0 0 0 0 0.0007559646831 0 0 0 0 0 0 0.0007559646831 0 0 0 0 0 0 0.001311994033
880,1785495518.045099020,map,3.0233399868,-1.9933183193,-0.5108652115,0.1140126523,0.0303098587,0.9707316389,0.2091949616,0.04309417134 0 0 0 0 0 0 0.04309417134 0 0 0 0 0 0 0.09461244266 0 0 0 0 0 0 0.0007565184488 0 0 0 0 0 0 0.0007565184488 0 0 0 0 0 0 0.001312723528
881,1785495518.145203114,map,3.0204551220,-1.9967762232,-0.5094807148,0.1141380089,0.0305883414,0.9707271258,0.2091069319,0.04276569056 0 0 0 0 0 0 0.04276569056 0 0 0 0 0 0 0.09412542487 0 0 0 0 0 0 0.0007489270089 0 0 0 0 0 0 0.0007489270089 0 0 0 0 0 0 0.001302717431
882,1785495518.244393110,map,3.0215976238,-1.9946578741,-0.5116062164,0.1141173890,0.0306953348,0.9707205021,0.2091332728,0.04317246739 0 0 0 0 0 0 0.04317246739 0 0 0 0 0 0 0.09472843802 0 0 0 0 0 0 0.0007583292895 0 0 0 0 0 0 0.0007583292895 0 0 0 0 0 0 0.001315108562
883,1785495518.344636917,map,3.0227806568,-1.9947041273,-0.5109049082,0.1141101133,0.0305690072,0.9707400202,0.2090650801,0.04324778811 0 0 0 0 0 0 0.04324778811 0 0 0 0 0 0 0.0948399932 0 0 0 0 0 0 0.0007600718076 0 0 0 0 0 0 0.0007600718076 0 0 0 0 0 0 0.001317402963
884,1785495518.444813967,map,3.0255043507,-1.9943677187,-0.5132905245,0.1140789431,0.0305538279,0.9707584173,0.2089989505,0.04376828501 0 0 0 0 0 0 0.04376828501 0 0 0 0 0 0 0.09561002733 0 0 0 0 0 0 0.0007721263805 0 0 0 0 0 0 0.0007721263805 0 0 0 0 0 0 0.001333258205
885,1785495518.544967890,map,3.0270042419,-1.9931838512,-0.5148833394,0.1138383943,0.0303047153,0.9708446346,0.2087657698,0.04343031376 0 0 0 0 0 0 0.04343031376 0 0 0 0 0 0 0.0951101956 0 0 0 0 0 0 0.0007642964635 0 0 0 0 0 0 0.0007642964635 0 0 0 0 0 0 0.001322963012
886,1785495518.644928932,map,3.0266263485,-1.9957544804,-0.5134155750,0.1139329784,0.0303684878,0.9708059705,0.2088846757,0.04385940923 0 0 0 0 0 0 0.04385940923 0 0 0 0 0 0 0.09574468551 0 0 0 0 0 0 0.0007742391228 0 0 0 0 0 0 0.0007742391228 0 0 0 0 0 0 0.001336034007
887,1785495518.744162083,map,3.0247340202,-1.9987804890,-0.5154460669,0.1137317649,0.0302842279,0.9708360393,0.2088667789,0.04377600062 0 0 0 0 0 0 0.04377600062 0 0 0 0 0 0 0.09562143077 0 0 0 0 0 0 0.0007723052425 0 0 0 0 0 0 0.0007723052425 0 0 0 0 0 0 0.001333493236
888,1785495518.844391108,map,3.0056781769,-1.9928814173,-0.5129895806,0.1134231820,0.0307846739,0.9707263660,0.2094702967,0.04343502087 0 0 0 0 0 0 0.04343502087 0 0 0 0 0 0 0.09511716135 0 0 0 0 0 0 0.0007644054493 0 0 0 0 0 0 0.0007644054493 0 0 0 0 0 0 0.001323106399
