message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
903,1785495519.744319916,map,3.0227887630,-1.9967904091,-0.5110154152,0.1135975720,0.0302338792,0.9707962467,0.2091318982,0.04321338275 0 0 0 0 0 0 0.04321338275 0 0 0 0 0 0 0.09478904041 0 0 0 0 0 0 0.0007592757921 0 0 0 0 0 0 0.0007592757921 0 0 0 0 0 0 0.001316354915
904,1785495519.844630003,map,3.0272333622,-1.9974906445,-0.5120749474,0.1136712131,0.0304462838,0.9707534593,0.2092596418,0.04299359196 0 0 0 0 0 0 0.04299359196 0 0 0 0 0 0 0.09446338431 0 0 0 0 0 0 0.0007541930025 0 0 0 0 0 0 0.0007541930025 0 0 0 0 0 0 0.001309659705
905,1785495519.944696903,map,3.0209543705,-1.9979587793,-0.5125367641,0.1138295472,0.0304019430,0.9708009974,0.2089592384,0.04356787047 0 0 0 0 0 0 0.04356787047 0 0 0 0 0 0 0.09531370641 0 0 0 0 0 0 0.0007674821421 0 0 0 0 0 0 0.0007674821421 0 0 0 0 0 0 0.001327153229
906,1785495520.044087887,map,3.0255749226,-1.9978568554,-0.5130743384,0.1140307866,0.0305205416,0.9707849418,0.2089068602,0.04311702505 0 0 0 0 0 0 0.04311702505 0 0 0 0 0 0 0.0946463039 0 0 0 0 0 0 0.0007570469585 0 0 0 0 0 0 0.0007570469585 0 0 0 0 0 0 0.001313419692
907,1785495520.144352913,map,3.0126485825,-1.9965920448,-0.5065146089,0.1140575726,0.0301560795,0.9708235069,0.2087658618,0.04288577905 0 0 0 0 0 0 0.04288577905 0 0 0 0 0 0 0.09430354289 0 0 0 0 0 0 0.0007517012731 0 0 0 0 0 0 0.0007517012731 0 0 0 0 0 0 0.001306375536
908,1785495520.244415998,map,3.0306768417,-1.9951715469,-0.5125952363,0.1134986482,0.0302124467,0.9708560539,0.2089109973,0.04363073916 0 0 0 0 0 0 0.04363073916 0 0 0 0 0 0 0.09540668399 0 0 0 0 0 0 0.0007689386474 0 0 0 0 0 0 0.0007689386474 0 0 0 0 0 0 0.001329068319
909,1785495520.343822956,map,3.0256884098,-1.9993830919,-0.5121501088,0.1136672128,0.0306342473,0.9708063696,0.2089887422,0.04334697932 0 0 0 0 0 0 0.04334697932 0 0 0 0 0 0 0.09498685411 0 0 0 0 0 0 0.0007623672934 0 0 0 0 0 0 0.0007623672934 0 0 0 0 0 0 0.001320424499
910,1785495520.444072962,map,3.0210952759,-1.9954160452,-0.5101874471,0.1138718736,0.0304979161,0.9708517333,0.2086863878,0.04291576897 0 0 0 0 0 0 0.04291576897 0 0 0 0 0 0 0.09434801196 0 0 0 0 0 0 0.0007523942884 0 0 0 0 0 0 0.0007523942884 0 0 0 0 0 0 0.001307289081
911,1785495520.544359922,map,3.0216808319,-1.9942606688,-0.5092554688,0.1140532140,0.0303212485,0.9708046889,0.2088318429,0.04338325363 0 0 0 0 0 0 0.04338325363 0 0 0 0 0 0 0.09504054766 0 0 0 0 0 0 0.0007632069623 0 0 0 0 0 0 0.0007632069623 0 0 0 0 0 0 0.001321529478
912,1785495520.644486904,map,3.0268661976,-1.9976181984,-0.5151609778,0.1138527174,0.0304794966,0.9707520778,0.2091625585,0.04339891813 0 0 0 0 0 0 0.04339891813 0 0 0 0 0 0 0.09506373213 0 0 0 0 0 0 0.0007635695945 0 0 0 0 0 0 0.0007635695945 0 0 0 0 0 0 0.001322006646
913,1785495520.743599892,map,3.0265703201,-1.9991260767,-0.5157741904,0.1138805029,0.0307761740,0.9707580489,0.2090762020,0.04369357931 0 0 0 0 0 0 0.04369357931 0 0 0 0 0 0 0.09549959768 0 0 0 0 0 0 0.0007703948216 0 0 0 0 0 0 0.0007703948216 0 0 0 0 0 0 0.001330982539
914,1785495520.843988895,map,3.0271313190,-1.9997316599,-0.5133165717,0.1136836034,0.0309008360,0.9707672973,0.2091220711,0.04358530488 0 0 0 0 0 0 0.04358530488 0 0 0 0 0 0 0.09533949264 0 0 0 0 0 0 0.0007678860193 0 0 0 0 0 0 0.0007678860193 0 0 0 0 0 0 0.001327684311
915,1785495520.944109917,map,3.0114648342,-1.9935574532,-0.5104712844,0.1138065268,0.0304145821,0.9708959591,0.2085283300,0.04411361239 0 0 0 0 0 0 0.04411361239 0 0 0 0 0 0 0.09612009398 0 0 0 0 0 0 0.0007801365316 0 0 0 0 0 0 0.0007801365316 0 0 0 0 0 0 0.001343777478
916,1785495521.044321060,map,3.0213177204,-1.9907166958,-0.5139396787,0.1136409344,0.0303507053,0.9707468434,0.2093206805,0.04346446747 0 0 0 0 0 0 0.04346446747 0 0 0 0 0 0 0.09516073467 0 0 0 0 0 0 0.0007650872817 0 0 0 0 0 0 0.0007650872817 0 0 0 0 0 0 0.001324003393
917,1785495521.143558025,map,3.0263571739,-1.9914376736,-0.5130162835,0.1136264464,0.0302238856,0.9707266576,0.2094404768,0.04305261213 0 0 0 0 0 0 0.04305261213 0 0 0 0 0 0 0.0945508589 0 0 0 0 0 0 0.0007555574742 0 0 0 0 0 0 0.0007555574742 0 0 0 0 0 0 0.001311457562
918,1785495521.243730068,map,3.0299904346,-2.0104615688,-0.5152983069,0.1134289872,0.0305415695,0.9708630988,0.2088681635,0.04329109292 0 0 0 0 0 0 0.04329109292 0 0 0 0 0 0 0.09490411632 0 0 0 0 0 0 0.0007610738664 0 0 0 0 0 0 0.0007610738664 0 0 0 0 0 0 0.001318722102
919,1785495521.344048977,map,3.0303895473,-2.0084879398,-0.5134360194,0.1137826873,0.0305458706,0.9708129007,0.2089085414,0.04374013089 0 0 0 0 0 0 0.04374013089 0 0 0 0 0 0 0.09556841361 0 0 0 0 0 0 0.0007714737583 0 0 0 0 0 0 0.0007714737583 0 0 0 0 0 0 0.001332400581
920,1785495521.443263054,map,3.0275504589,-2.0051629543,-0.5125980973,0.1137552386,0.0306977809,0.9708455555,0.2087494019,0.043895901 0 0 0 0 0 0 0.043895901 0 0 0 0 0 0 0.09579859828 0 0 0 0 0 0 0.0007750853886 0 0 0 0 0 0 0.0007750853886 0 0 0 0 0 0 0.00133714561
921,1785495521.543438911,map,3.0305199623,-2.0041189194,-0.5131355524,0.1137419012,0.0306381126,0.9708221332,0.2088743294,0.04338449324 0 0 0 0 0 0 0.04338449324 0 0 0 0 0 0 0.0950423824 0 0 0 0 0 0 0.0007632356583 0 0 0 0 0 0 0.0007632356583 0 0 0 0 0 0 0.001321567239
922,1785495521.643712044,map,3.0313103199,-1.9985728264,-0.5126653314,0.1135673096,0.0304671102,0.9708236451,0.2089872566,0.04347318168 0 0 0 0 0 0 0.04347318168 0 0 0 0 0 0 0.09517362853 0 0 0 0 0 0 0.0007652890722 0 0 0 0 0 0 0.0007652890722 0 0 0 0 0 0 0.001324268843
923,1785495521.744071960,map,3.0353391171,-1.9997253418,-0.5133049488,0.1133970312,0.0303445334,0.9708336372,0.2090511364,0.04302255155 0 0 0 0 0 0 0.04302255155 0 0 0 0 0 0 0.09450630816 0 0 0 0 0 0 0.0007548624746 0 0 0 0 0 0 0.0007548624746 0 0 0 0 0 0 0.001310541865
