message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
16,1785497058.405687332,map,8.4187870026,-3.7310919762,-1.3975419998,0.0487279873,0.0580049500,0.8523486178,0.5174579841,0.04308562644 0 0 0 0 0 0 0.04308562644 0 0 0 0 0 0 0.09459978135 0 0 0 0 0 0 0.000756320853 0 0 0 0 0 0 0.000756320853 0 0 0 0 0 0 0.001312463236
17,1785497058.506133080,map,8.4076023102,-3.7866568565,-1.3953000307,0.0487027520,0.0585170692,0.8519593552,0.5180435391,0.04291753276 0 0 0 0 0 0 0.04291753276 0 0 0 0 0 0 0.09435062715 0 0 0 0 0 0 0.000752435049 0 0 0 0 0 0 0.000752435049 0 0 0 0 0 0 0.001307342809
18,1785497058.605814695,map,8.4205884933,-3.7445518970,-1.3977849483,0.0489346665,0.0582136292,0.8523263991,0.5174517351,0.04288341334 0 0 0 0 0 0 0.04288341334 0 0 0 0 0 0 0.0943000348 0 0 0 0 0 0 0.0007516466088 0 0 0 0 0 0 0.0007516466088 0 0 0 0 0 0 0.001306303472
19,1785497058.705622435,map,8.4174919128,-3.7708327770,-1.3966159821,0.0487203973,0.0583330452,0.8521146938,0.5178069994,0.04305329479 0 0 0 0 0 0 0.04305329479 0 0 0 0 0 0 0.09455187058 0 0 0 0 0 0 0.0007555732584 0 0 0 0 0 0 0.0007555732584 0 0 0 0 0 0 0.001311478357
20,1785497058.805493832,map,8.4184818268,-3.7732455730,-1.3960155249,0.0487873210,0.0582333911,0.8520690192,0.5178870808,0.04290251458 0 0 0 0 0 0 0.04290251458 0 0 0 0 0 0 0.09432835897 0 0 0 0 0 0 0.0007520879928 0 0 0 0 0 0 0.0007520879928 0 0 0 0 0 0 0.001306885329
21,1785497058.905643940,map,8.4158706665,-3.7752442360,-1.3959878683,0.0487779141,0.0583056029,0.8520235440,0.5179546498,0.043316304 0 0 0 0 0 0 0.043316304 0 0 0 0 0 0 0.09494144257 0 0 0 0 0 0 0.0007616573157 0 0 0 0 0 0 0.0007616573157 0 0 0 0 0 0 0.001319490076
22,1785497059.005920410,map,8.4124660492,-3.7798554897,-1.3962389231,0.0489148805,0.0584666808,0.8519695100,0.5180124584,0.04297744145 0 0 0 0 0 0 0.04297744145 0 0 0 0 0 0 0.09443944403 0 0 0 0 0 0 0.0007538196751 0 0 0 0 0 0 0.0007538196751 0 0 0 0 0 0 0.001309167732
23,1785497059.105730772,map,8.4091091156,-3.7968480587,-1.3964251280,0.0490387062,0.0585405087,0.8518303543,0.5182212648,0.04314930731 0 0 0 0 0 0 0.04314930731 0 0 0 0 0 0 0.09469413 0 0 0 0 0 0 0.0007577935861 0 0 0 0 0 0 0.0007577935861 0 0 0 0 0 0 0.001314403066
24,1785497059.205543995,map,8.4073677063,-3.7982361317,-1.3942670822,0.0487274883,0.0583617999,0.8518516764,0.5182356347,0.04311269187 0 0 0 0 0 0 0.04311269187 0 0 0 0 0 0 0.09463988387 0 0 0 0 0 0 0.000756946747 0 0 0 0 0 0 0.000756946747 0 0 0 0 0 0 0.001313287696
25,1785497059.305551767,map,8.4052553177,-3.8014078140,-1.3932181597,0.0487247221,0.0582996234,0.8518464979,0.5182514849,0.04297044151 0 0 0 0 0 0 0.04297044151 0 0 0 0 0 0 0.0944290674 0 0 0 0 0 0 0.0007536578747 0 0 0 0 0 0 0.0007536578747 0 0 0 0 0 0 0.001308954502
